cadence_case,fixed_replacement_cadence_hours,unfloored_stack_cost_learning_rate,terminal_stack_cost_factor,strict_record_count,retain_low_count,reach_6p5_count,npv_6p5_100m_cny
fixed_40000h,40000.0,0.82,1.661618332609069e-07,912,912,26,-23.300378505967327
fixed_40000h,40000.0,0.83,9.875408013551818e-08,912,912,26,-23.30037728841594
fixed_40000h,40000.0,0.84,5.6868941020273994e-08,912,912,26,-23.300376495095357
fixed_40000h,40000.0,0.85,3.1602511884197995e-08,912,912,26,-23.300375991784087
fixed_40000h,40000.0,0.86,1.6863889865058284e-08,912,912,26,-23.300375681958315
fixed_40000h,40000.0,0.87,8.589567986745545e-09,912,912,26,-23.300375497697917
fixed_40000h,40000.0,0.88,4.144974502725628e-09,912,912,26,-23.30037539238157
fixed_40000h,40000.0,0.89,1.8772482915059075e-09,912,912,26,-23.300375334909088
fixed_40000h,40000.0,0.9,7.883375105545546e-10,912,912,26,-23.30037530521232
fixed_60000h,60000.0,0.0,1.0,912,912,1,-31.070563135664152
fixed_60000h,60000.0,0.01,0.9125694381247441,912,912,1,-30.91346014933015
fixed_60000h,60000.0,0.02,0.8320098001361613,912,912,1,-30.768550109332143
fixed_60000h,60000.0,0.03,0.7578430808270069,912,912,1,-30.634996780922613
fixed_60000h,60000.0,0.04,0.6896201328909773,912,912,1,-30.512013581962847
fixed_60000h,60000.0,0.05,0.6269191955021612,912,912,1,-30.398861101052645
fixed_60000h,60000.0,0.06,0.5693444838326089,912,912,2,-30.294844715935152
fixed_60000h,60000.0,0.07,0.5165248375797177,912,912,2,-30.199312309105764
fixed_60000h,60000.0,0.08,0.46811242661691876,912,912,2,-30.111652077617464
fixed_60000h,60000.0,0.09,0.42378151192245306,912,912,2,-30.031290434137784
fixed_60000h,60000.0,0.1,0.3832272599818555,912,912,2,-29.957689996374494
fixed_60000h,60000.0,0.11,0.3461646089001082,912,912,2,-29.890347662048693
fixed_60000h,60000.0,0.12,0.3123271844992963,912,912,2,-29.82879276665473
fixed_60000h,60000.0,0.13,0.28146626471699043,912,912,2,-29.77258532130639
fixed_60000h,60000.0,0.14,0.25334979065949276,912,912,2,-29.721314328028253
fixed_60000h,60000.0,0.15,0.22776142270252042,912,912,2,-29.674596169909965
