ObjectId,power_type_cn,province_cn,merge_province_cn,capacity_mw,gen_mwh,curt_mwh,potential_mwh,curtailment_rate,gen_utilization_hours,curtailed_equivalent_hours,potential_resource_hours,curt_positive_hours,available_low_cost_electricity_mwh,h2_alkaline_55kwh_t,h2_pem_56kwh_t,status,start_year,project_name,latitude,longitude
1536,光伏,贵州,贵州,90.0,102320.25666247502,7701.524695024997,110021.78135750002,0.0699999999999999,1136.8917406941669,85.57249661138886,1222.4642373055558,1429,7701.524695024997,140.0277217277272,137.52722669687495,operating,2024.0,Guizhou Anlong Wanjiaqiao solar farm,25.236,105.4125
154,光伏,甘肃,甘肃,49.5,59350.89238213205,16739.995287267997,76090.88766940004,0.2199999999999998,1199.0079269117584,338.18172297511103,1537.1896498868691,2073,16739.995287267997,304.3635506775999,298.9284872726428,operating,2022.0,Gansu Shandan Donglezhen Beitan solar farm,38.8259,100.8288
1540,光伏,贵州,贵州,50.0,56320.773174335984,4239.197980864001,60559.97115519999,0.07,1126.4154634867198,84.78395961728,1211.1994231039998,1439,4239.197980864001,77.07632692480001,75.699963944,operating,2020.0,Guizhou Anlong Wantun Agricultural Greenhouse solar farm,25.099,105.286
1542,光伏,广西,广西,20.0,21061.399472871995,2872.009019027999,23933.4084919,0.1199999999999999,1053.0699736435995,143.60045095139992,1196.6704245949998,1809,2872.009019027999,52.21834580050906,51.28587533978569,operating,2018.0,Guangxi Qinzhou Kangxiling (Huijin) Fishery solar farm,21.871,108.4971
1545,光伏,贵州,贵州,50.0,58713.793845753,4419.317816346999,63133.1116621,0.0699999999999999,1174.27587691506,88.38635632693999,1262.662233242,1383,4419.317816346999,80.35123302449088,78.91638957762498,operating,2021.0,Guizhou Xingyi Jiamashi Agriculture solar farm,25.0116,104.7263
1546,光伏,贵州,贵州,30.0,35104.156355654995,2642.2483278449963,37746.40468349999,0.0699999999999999,1170.1385451884998,88.07494426149988,1258.2134894499998,1448,2642.2483278449963,48.040878688090835,47.18300585437494,operating,2016.0,Guizhou Anlong Xinglong (Daqin) solar farm,25.0775,105.5751
1547,光伏,广西,广西,20.0,21061.399472871995,2872.009019027999,23933.4084919,0.1199999999999999,1053.0699736435995,143.60045095139992,1196.6704245949998,1809,2872.009019027999,52.21834580050906,51.28587533978569,operating,2019.0,Guangxi Qinzhou Kangxiling (Huijin) Fishery solar farm,21.874,108.495
155,光伏,甘肃,甘肃,50.0,61558.977165816,17362.788431384004,78921.7655972,0.22,1231.17954331632,347.2557686276801,1578.4353119440002,2160,17362.788431384004,315.6870623888001,310.0497934175715,operating,2022.0,Gansu Subei Mazongshan (Luneng) solar farm,41.8104,97.0288
1550,光伏,贵州,贵州,100.0,97346.40834219602,7327.149015004,104673.5573572,0.0699999999999999,973.46408342196,73.27149015004,1046.735573572,1523,7327.149015004,133.2208911818909,130.84194669649995,operating,2023.0,Guizhou Xiuwen Gubao solar farm,26.9351,106.5304
1552,光伏,贵州,贵州,250.0,239346.39439274409,18015.320008056,257361.7144008001,0.0699999999999999,957.3855775709762,72.06128003222402,1029.4468576032002,1425,18015.320008056,327.5512728737455,321.702143001,operating,2022.0,Guizhou Xixiu District Rooftop solar project,26.244,105.965
1553,光伏,贵州,贵州,50.0,58506.92721552903,4403.747209771001,62910.67442530003,0.0699999999999999,1170.1385443105803,88.07494419542002,1258.2134885060009,1448,4403.747209771001,80.06813108674545,78.63834303162501,operating,2017.0,Guizhou Anlong Xinglong (Daqin) solar farm,25.0775,105.5751
1554,光伏,广西,广西,40.0,42242.64597916001,5760.360815340002,48003.006794500005,0.12,1056.0661494790002,144.00902038350006,1200.0751698625002,1788,5760.360815340002,104.73383300618185,102.86358598821433,operating,2022.0,Guangxi Qinzhou Kangxiling (SPIC) Fishery solar farm,21.9135,108.5114
1559,光伏,贵州,贵州,30.0,35104.156355654995,2642.2483278449963,37746.40468349999,0.0699999999999999,1170.1385451884998,88.07494426149988,1258.2134894499998,1448,2642.2483278449963,48.040878688090835,47.18300585437494,operating,2018.0,Guizhou Anlong Xinglong (Daqin) solar farm,25.0669,105.5717
156,光伏,甘肃,甘肃,50.0,61558.977165816,17362.788431384004,78921.7655972,0.22,1231.17954331632,347.2557686276801,1578.4353119440002,2160,17362.788431384004,315.6870623888001,310.0497934175715,operating,2022.0,Gansu Subei Mazongshan (Three Gorges) solar farm,41.8103,97.0288
1561,光伏,贵州,贵州,200.0,177632.92197053402,13370.219933266004,191003.14190380005,0.07,888.1646098526701,66.85109966633003,955.0157095190002,1463,13370.219933266004,243.09490787756368,238.75392737975008,operating,2023.0,Guizhou Libo Jialiang (CECEP) solar farm,25.5704,107.7251
1563,光伏,贵州,贵州,50.0,55037.56228760401,4142.612215196001,59180.1745028,0.07,1100.7512457520802,82.85224430392002,1183.603490056,1361,4142.612215196001,75.32022209447274,73.97521812850002,operating,2019.0,Guizhou Xingyi Niutoupo (SPIC) solar farm,25.308,104.891
1565,光伏,广西,广西,100.0,84483.84519027203,11520.524344127998,96004.36953440004,0.1199999999999999,844.8384519027203,115.20524344127998,960.0436953440004,1787,11520.524344127998,209.46407898414537,205.72364900228567,operating,2022.0,Guangxi Rong'an Tantouxiang solar farm,24.7907,109.3312
1567,光伏,贵州,贵州,50.0,57013.851587172,4291.365173228002,61305.2167604,0.07,1140.27703174344,85.82730346456005,1226.1043352079998,1411,4291.365173228002,78.02482133141821,76.63152095050003,operating,2021.0,Guizhou Anlong Xingyi Yilong New District Ancha solar farm,25.1587,104.9787
1569,光伏,广东,广东,50.0,51550.10590561649,3000.2707140835005,54550.37661969999,0.055,1031.0021181123298,60.005414281670014,1091.0075323939998,1218,3000.2707140835005,54.5503766197,53.576262751491086,operating,2019.0,Guangdong Yangshan Taipingzhen (Guangzhou Development) solar farm,24.2503,112.5285
157,光伏,甘肃,甘肃,30.0,41899.61615057397,11817.840452726006,53717.45660329999,0.2200000000000002,1396.6538716857992,393.9280150908669,1790.581886776666,2168,11817.840452726006,214.86982641320012,211.0328652272501,operating,2014.0,Gansu Subei Qingyanggou Hongyuan solar farm,39.7281,96.4552
1571,光伏,广西,广西,20.0,15461.734605944,2108.418355355999,17570.152961300002,0.1199999999999999,773.0867302972,105.42091776779998,878.507648065,1816,2108.418355355999,38.3348791882909,37.65032777421428,operating,2021.0,Guangxi Rongshui Guding solar farm,24.9797,109.2527
1573,光伏,贵州,贵州,25.0,28275.51749287201,2128.2647575279984,30403.78225040001,0.0699999999999999,1131.0206997148805,85.13059030111995,1216.1512900160003,1433,2128.2647575279984,38.695722864145424,38.00472781299997,operating,2020.0,Guizhou Anlong Xinqiao (Hongguan) solar farm,25.1201,105.2812
1576,光伏,广西,广西,60.0,56241.87336627198,7669.346368127998,63911.21973439997,0.12,937.364556104533,127.82243946879996,1065.186995573333,1759,7669.346368127998,139.44266123869087,136.9526137165714,operating,2017.0,Guangxi Shanglin Baixu Fisheries solar power plant,23.4,108.833
1578,光伏,贵州,贵州,30.0,33913.79051539201,2552.650899008,36466.4414144,0.07,1130.4596838464,85.08836330026668,1215.5480471466667,1425,2552.650899008,46.41183452741819,45.583051768,operating,2018.0,Guizhou Anlong Xinqiao (Yamadun) solar farm,25.1333,105.3265
158,光伏,甘肃,甘肃,200.0,229643.01548604004,64771.10693196002,294414.122418,0.22,1148.2150774302002,323.8555346598001,1472.0706120900002,2088,64771.10693196002,1177.6564896720006,1156.6269094992865,operating,2023.0,Gansu Sunan Liugu Duntan Huaneng solar power plant,39.477,99.543
1580,光伏,贵州,贵州,100.0,110348.848266336,8305.827288864002,118654.6755552,0.07,1103.4884826633602,83.05827288864002,1186.546755552,1368,8305.827288864002,151.01504161570912,148.31834444400002,operating,2020.0,Guizhou Xingyi Qingshuihe (Xingdian) solar farm,25.264,104.853
1583,光伏,贵州,贵州,70.0,79171.44885791402,5959.141311885997,85130.59016980001,0.0699999999999999,1131.0206979702002,85.13059016979997,1216.15128814,1433,5959.141311885997,108.34802385247269,106.41323771224997,operating,2019.0,Guizhou Anlong Xinqiao Yilong solar farm,25.1287,105.2866
1587,光伏,贵州,贵州,70.0,77052.58718421301,5799.657099886999,82852.24428410002,0.0699999999999999,1100.7512454887574,82.8522442841,1183.6034897728573,1361,5799.657099886999,105.44831090703633,103.565305355125,operating,2016.0,Guizhou Xingyi Qingshuihe (Zhonghong) solar farm,25.32,104.855
1588,光伏,广西,广西,45.0,41594.89963508001,5672.0317684200045,47266.93140350001,0.12,924.331103001778,126.04515040933344,1050.3762534111113,1782,5672.0317684200045,103.12785033490916,101.28628157892864,operating,2022.0,Guangxi Shanglin Baixu Fisheries solar power plant,23.408,108.756
1589,光伏,贵州,贵州,50.0,57189.94051821,4304.61917879,61494.559697,0.0699999999999999,1143.7988103642,86.09238357579999,1229.89119394,1444,4304.61917879,78.26580325072726,76.86819962125,operating,2022.0,Guizhou Anlong Yilongxinqu (Jinpuhui) solar farm,25.189,105.477
159,光伏,甘肃,甘肃,99.5,114247.400418138,32223.625758962004,146471.0261771,0.22,1148.215079579276,323.8555352659498,1472.070614845226,2088,32223.625758962004,585.8841047084002,575.4218885528929,operating,2022.0,Gansu Sunan Minghua Liuguduntan solar farm,39.4571,99.5041
1590,光伏,贵州,贵州,80.0,89270.46754836,6719.282503640004,95989.75005200002,0.07,1115.8808443545,83.99103129550005,1199.8718756500002,1421,6719.282503640004,122.16877279345462,119.98718756500006,operating,2019.0,Guizhou Zhenfeng Changtian (Datang) solar farm,25.586,105.5753
1591,光伏,贵州,贵州,200.0,175494.47959732506,13209.261905175004,188703.74150250005,0.0699999999999999,877.4723979866253,66.04630952587502,943.5187075125004,1459,13209.261905175004,240.16839827590914,235.87967687812505,operating,2023.0,Guizhou Libo Shuigong Agriculture solar farm,25.4619,108.0077
1593,光伏,广东,广东,300.0,325607.1738170896,18950.682074010503,344557.8558911001,0.055,1085.357246056965,63.16894024670167,1148.526186303667,1177,18950.682074010503,344.5578558911,338.40503703590184,operating,2022.0,Guangdong Yangshan Xiaojiangzhen (China Nuclear) solar farm,24.6978,112.588
1595,光伏,广西,广西,40.0,36916.41015515199,5034.055930247999,41950.4660854,0.12,922.9102538787998,125.85139825619996,1048.7616521349998,1782,5034.055930247999,91.5282896408727,89.8938558972857,operating,2018.0,Guangxi Shanglin Xinan (Xiexin) solar farm,23.3988,108.7625
1596,光伏,贵州,贵州,50.0,56036.690968554016,4217.815449245998,60254.50641780001,0.0699999999999999,1120.7338193710802,84.35630898491995,1205.0901283560002,1432,4217.815449245998,76.68755362265449,75.31813302224995,operating,2022.0,Guizhou Anlong Yilongxinqu Santaipo Agriculture solar farm,25.3881,105.3874
1597,光伏,贵州,贵州,30.0,34106.752202442,2567.1748969580003,36673.9270994,0.07,1136.8917400814,85.57249656526669,1222.464236646667,1429,2567.1748969580003,46.67590721741819,45.84240887425001,operating,2017.0,Guizhou Anlong Zongke solar farm,25.215,105.438
160,光伏,甘肃,甘肃,20.0,24174.429694661994,6818.428888238006,30992.8585829,0.2200000000000002,1208.7214847330995,340.9214444119003,1549.642929145,2080,6818.428888238006,123.9714343316001,121.75765871853582,operating,2015.0,Gansu Suzhou Asia New Energy solar farm,39.56,98.524
1603,光伏,贵州,贵州,40.0,45024.86467958398,3388.968309216,48413.83298879998,0.07,1125.6216169895995,84.7242077304,1210.3458247199997,1419,3388.968309216,61.61760562210909,60.517291236,operating,2019.0,Guizhou Zhenfeng Longchang (CGN) solar farm,25.3865,105.5753
1608,光伏,贵州,贵州,100.0,102448.08835488606,7711.146435314003,110159.23479020003,0.0699999999999999,1024.4808835488604,77.11146435314002,1101.5923479020005,1407,7711.146435314003,140.2026624602546,137.69904348775006,operating,2019.0,Guizhou Zhenfeng Longta (CGN) Agriculture solar farm,25.9666,105.9481
1609,光伏,贵州,贵州,20.0,21040.310608488,1583.6792931120012,22623.9899016,0.07,1052.0155304244,79.18396465560006,1131.19949508,1398,1583.6792931120012,28.79416896567275,28.27998737700002,operating,2017.0,Guizhou Anshun Xinpu (Zhongji) solar farm,25.8666,105.4219
161,光伏,甘肃,甘肃,50.0,60097.46203913402,16950.566216166,77048.02825530001,0.2199999999999999,1201.9492407826804,339.01132432332,1540.9605651060003,2077,16950.566216166,308.1921130212,302.6886824315357,operating,2016.0,Gansu Suzhou District Dongdongtan Hairun solar farm,39.6066,98.5492
1611,光伏,广东,广东,46.0,49204.29295101598,2863.741917784,52068.03486879998,0.055,1069.658542413391,62.255259082260864,1131.9138014956516,1226,2863.741917784,52.06803486879999,51.13824853185714,operating,2021.0,Guangdong Yingde Baishiyao (Datang) solar farm,24.254,113.746
1612,光伏,贵州,贵州,70.0,79190.13030489601,5960.547442304001,85150.67774720001,0.07,1131.2875757842287,85.15067774720002,1216.4382535314287,1416,5960.547442304001,108.37358986007277,106.43834718400002,operating,2020.0,Guizhou Xingyi Wantunzhen (Datang) solar farm,25.238,104.981
1615,光伏,贵州,贵州,30.0,33566.447251341,2526.506782359,36092.9540337,0.07,1118.8815750447,84.2168927453,1203.09846779,1442,2526.506782359,45.93648695198182,45.116192542125,operating,2017.0,Guizhou Zhenfeng Shangshuiqiao (Changsheng Ridian) solar farm,25.4791,105.4668
1617,光伏,贵州,贵州,80.0,78819.13499245199,5932.623063948001,84751.7580564,0.07,985.23918740565,74.15778829935002,1059.396975705,1474,5932.623063948001,107.86587388996365,105.9396975705,operating,2020.0,Guizhou Babuzhen Tongjing Agriculture solar farm,26.823,105.799
162,光伏,甘肃,甘肃,20.0,24038.984821098,6780.226488002004,30819.211309100003,0.2200000000000001,1201.9492410549,339.0113244001002,1540.960565455,2077,6780.226488002004,123.2768452364001,121.0754730000358,operating,2018.0,Gansu Suzhou District Dongdongtan Jinyige solar farm,39.633,98.522
1621,光伏,贵州,贵州,50.0,56281.080897468,4236.210390132003,60517.291287600005,0.07,1125.62161794936,84.72420780264007,1210.345825752,1419,4236.210390132003,77.02200709330914,75.64661410950006,operating,2019.0,Guizhou Zhenfeng Wanlan Yaoshang solar farm,25.3856,105.5754
1625,光伏,广西,广西,200.0,210227.21817618387,28667.34793311601,238894.5661092999,0.12,1051.1360908809197,143.33673966558007,1194.4728305464994,1712,28667.34793311601,521.2245078748365,511.91692737707166,operating,2023.0,Guangxi Shangsi Naqin (Guangzhou Development) solar farm,22.2131,108.0134
1626,光伏,贵州,贵州,50.0,56036.690968554016,4217.815449245998,60254.50641780001,0.0699999999999999,1120.7338193710802,84.35630898491995,1205.0901283560002,1432,4217.815449245998,76.68755362265449,75.31813302224995,operating,2023.0,Guizhou Xingyi Wusha Niubangzi Agriculture solar farm,25.3881,105.3874
1627,光伏,贵州,贵州,30.0,33476.425380204004,2519.730942595996,35996.156322799994,0.0699999999999999,1115.8808460068,83.99103141986653,1199.8718774266663,1421,2519.730942595996,45.81328986538174,44.99519540349993,operating,2018.0,Guizhou Zhenfeng Xiabuke Xingyuan solar farm,25.5804,105.5756
1629,光伏,贵州,贵州,50.0,58731.24554238898,4420.631384911006,63151.87692729999,0.07,1174.6249108477796,88.4126276982201,1263.0375385459995,1391,4420.631384911006,80.37511608929101,78.9398461591251,operating,2020.0,Guizhou Xingyi Wushazhen Niubangzi Forestry solar farm,25.14,104.825
163,光伏,甘肃,甘肃,50.0,60436.07424519598,17046.072223003997,77482.14646819998,0.22,1208.7214849039196,340.92144446007995,1549.6429293639997,2080,17046.072223003997,309.9285858728,304.3941468393571,operating,2021.0,Gansu Suzhou Dongdongtan (Luneng) solar farm,39.573,98.519
1631,光伏,贵州,贵州,100.0,113442.56997022495,8538.688062275003,121981.2580325,0.07,1134.42569970225,85.38688062275004,1219.8125803249998,1461,8538.688062275003,155.24887385954554,152.47657254062506,operating,2016.0,Guizhou Liupanshui Zhongshan Wangjiazhai solar farm,26.786,104.764
1634,光伏,贵州,贵州,30.0,33476.425380204004,2519.730942595996,35996.156322799994,0.0699999999999999,1115.8808460068,83.99103141986653,1199.8718774266663,1421,2519.730942595996,45.81328986538174,44.99519540349993,operating,2019.0,Guizhou Zhenfeng Xiabuke Xingyuan solar farm,25.5804,105.5756
1638,光伏,贵州,贵州,30.0,31284.247753191,2354.728325508999,33638.9760787,0.0699999999999999,1042.8082584397,78.4909441836333,1121.2992026233333,1445,2354.728325508999,42.8132422819818,42.048720098374986,operating,2020.0,Guizhou Liuzhi Dayong Modern Agriculture solar farm,26.127,105.435
1639,光伏,贵州,贵州,90.0,99995.94505572895,7526.576509571004,107522.52156529998,0.07,1111.0660561747663,83.62862788412227,1194.6946840588887,1440,7526.576509571004,136.8468456285637,134.40315195662507,operating,2017.0,Guizhou Ceheng Banwan (GCL) solar farm,24.8479,105.6251
164,光伏,甘肃,甘肃,20.0,24038.984821098,6780.226488002004,30819.211309100003,0.2200000000000001,1201.9492410549,339.0113244001002,1540.960565455,2077,6780.226488002004,123.2768452364001,121.0754730000358,operating,2015.0,Gansu Suzhou Dongdongtan Dongfang solar farm,39.617,98.542
1640,光伏,贵州,贵州,100.0,104280.825889788,7849.094421811999,112129.9203116,0.0699999999999999,1042.80825889788,78.49094421811999,1121.299203116,1445,7849.094421811999,142.7108076693091,140.1624003895,operating,2020.0,Guizhou Liuzhi Special Zone Laohudaping solar farm,26.1265,105.4355
1645,光伏,贵州,贵州,40.0,44829.35275964699,3374.2523582530057,48203.6051179,0.0700000000000001,1120.7338189911748,84.35630895632515,1205.0901279475,1432,3374.2523582530057,61.350042877327375,60.2545063973751,operating,2020.0,Guizhou Zhenfeng Zhexiang (Changsheng) solar farm,25.3881,105.3874
1648,光伏,广东,广东,50.0,65206.71043866002,3795.0995493400033,69001.80998800002,0.055,1304.1342087732005,75.90199098680006,1380.0361997600005,1156,3795.0995493400033,69.00180998800006,67.76963480964291,operating,2022.0,Guangxi Suixi Yangganzhen Agriculture solar farm,21.3152,109.9328
1649,光伏,贵州,贵州,100.0,112433.52738502198,8462.738620378002,120896.2660054,0.07,1124.33527385022,84.62738620378002,1208.9626600539998,1392,8462.738620378002,153.86797491596366,151.12033250675003,operating,2022.0,Guizhou Liuzhi Special Zone Suoga solar farm,26.5964,104.828
1650,光伏,广西,广西,40.0,42545.904520416,5801.714252783997,48347.6187732,0.1199999999999999,1063.6476130104,145.0428563195999,1208.69046933,1721,5801.714252783997,105.48571368698178,103.60204022828567,operating,2023.0,Guangxi Teng Oushennuo Ceramic Distributed solar project,23.37,111.0017
1652,光伏,贵州,贵州,20.0,22756.66471908,1712.8672369199996,24469.531955999995,0.0699999999999999,1137.833235954,85.64336184599998,1223.4765977999998,1463,1712.8672369199996,31.14304067127272,30.586914945,operating,2020.0,Guizhou Ceheng Dadingzhu (Jinyuan) solar farm,25.0434,105.7247
1653,光伏,贵州,贵州,30.0,29124.281715731988,2192.150236668001,31316.43195239999,0.07,970.8093905243996,73.07167455560004,1043.8810650799996,1442,2192.150236668001,39.857277030327296,39.14553994050003,operating,2018.0,Guizhou Liuzhi Xiaohuangtong Agriculture solar farm,26.1749,105.7114
1660,光伏,贵州,贵州,200.0,196307.115113424,14775.804363376,211082.9194768,0.0699999999999999,981.5355755671202,73.87902181688,1055.4145973840002,1458,14775.804363376,268.6509884250181,263.853649346,operating,2023.0,Guizhou Zhenning Biandanshan Agriculture solar farm,26.0917,105.6098
1664,光伏,贵州,贵州,30.0,33593.974285536,2528.5787096640024,36122.5529952,0.07,1119.7991428512,84.28595698880008,1204.08509984,1470,2528.5787096640024,45.974158357527315,45.15319124400005,operating,2020.0,Guizhou Ceheng Yata Forestry solar farm,24.9298,105.6558
1665,光伏,贵州,贵州,200.0,179853.07175950205,13537.327981898005,193390.3997414001,0.0699999999999999,899.2653587975103,67.68663990949001,966.9519987070004,1453,13537.327981898005,246.13323603450914,241.73799967675004,operating,2023.0,Guizhou Longli County Distributed solar project,26.4541,106.9929
1666,光伏,贵州,贵州,100.0,97080.93914209196,7307.167462308,104388.10660439996,0.07,970.8093914209196,73.07167462308,1043.8810660439997,1442,7307.167462308,132.8575902237818,130.4851332555,operating,2020.0,Guizhou Zhenning Dingqizhen (Datang) solar farm,26.172,105.709
1667,光伏,贵州,贵州,150.0,149524.71830488497,11254.548689615003,160779.26699449998,0.07,996.8314553658998,75.03032459743336,1071.8617799633332,1427,11254.548689615003,204.6281579930001,200.97408374312505,operating,2020.0,Guizhou Zhenning Dongqing solar farm,25.9513,105.7827
167,光伏,甘肃,甘肃,50.0,51670.839135240014,14573.826422760005,66244.66555800001,0.22,1033.4167827048002,291.4765284552001,1324.8933111600002,2158,14573.826422760005,264.9786622320001,260.24690040642867,operating,2018.0,Gansu Tongwei Jinghong Poverty Alleviation solar farm,35.021,104.903
1673,光伏,贵州,贵州,40.0,45513.329423559,3425.734472740999,48939.0638963,0.0699999999999999,1137.833235588975,85.64336181852498,1223.4765974075,1463,3425.734472740999,62.28608132256361,61.17382987037498,operating,2021.0,Guizhou Ceheng Yataban (Zhaoxu) solar farm,25.0434,105.7247
1674,光伏,广东,广东,30.0,31205.708979196505,1816.2052845035,33021.914263700004,0.0549999999999999,1040.19029930655,60.54017615011666,1100.730475456667,1254,1816.2052845035,33.02191426369999,32.43223722327678,operating,2017.0,Guangdong Yingde Shakou solar power plant,24.3681,113.4941
1676,光伏,贵州,贵州,100.0,107527.31260812897,8093.453637171001,115620.76624529996,0.07,1075.2731260812895,80.93453637171001,1156.2076624529996,1366,8093.453637171001,147.1537024940182,144.52595780662503,operating,2021.0,Guizhou Zhenning Jianga Agriculture solar farm,25.5024,105.9006
1678,光伏,广东,广东,35.0,36984.820049730006,2152.5556642700026,39137.375714,0.055,1056.7091442780002,61.50159040771435,1118.2107346857144,1242,2152.5556642700026,39.137375714000044,38.43849400482147,operating,2020.0,Guangdong Yingde Shigutangzhen Fishery solar farm,24.208,113.3963
1682,光伏,贵州,贵州,100.0,104044.81172789705,7831.329915003,111876.14164290004,0.0699999999999999,1040.4481172789706,78.31329915003,1118.7614164290003,1406,7831.329915003,142.38781663641817,139.845177053625,operating,2021.0,Guizhou Zhenning Liuma Agriculture solar farm,25.6635,105.8808
1683,光伏,贵州,贵州,90.0,86667.50476173598,6523.360573464005,93190.86533519998,0.07,962.9722751303996,72.48178414960006,1035.45405928,1443,6523.360573464005,118.60655588116373,116.4885816690001,operating,2021.0,Guizhou Luodian Bazong Agriculture solar farm,25.4276,106.7577
1685,光伏,贵州,贵州,80.0,81523.13601069,6136.150022310002,87659.286033,0.07,1019.0392001336248,76.70187527887502,1095.7410754125,1477,6136.150022310002,111.56636404200005,109.57410754125004,operating,2020.0,Guizhou Nayong Shabao solar farm,26.8494,105.3917
1698,光伏,贵州,贵州,50.0,51713.28793359298,3892.3980165070016,55605.68595009999,0.07,1034.2657586718597,77.84796033014003,1112.1137190019997,1433,3892.3980165070016,70.77087302740004,69.50710743762504,operating,2021.0,Guizhou Nayong Tunjiao solar farm,26.6288,105.1891
1699,光伏,贵州,贵州,200.0,197736.03037397703,14883.357124923004,212619.38749890003,0.07,988.6801518698852,74.41678562461502,1063.0969374945,1481,14883.357124923004,270.6064931804183,265.77423437362506,operating,2022.0,Guizhou Dafang Lihua Agriculture solar farm,27.0351,105.6534
17,光伏,安徽,安徽,50.0,56988.614311464014,4289.465593336002,61278.07990480001,0.07,1139.7722862292803,85.78931186672004,1225.5615980960004,1409,4289.465593336002,77.99028351520003,76.59759988100004,operating,2020.0,Anhui Suixi Liuqiaozhen (Yonghui) solar farm,33.9166,116.7641
170,光伏,甘肃,甘肃,500.0,588981.1936750555,166122.900780144,755104.0944551994,0.2200000000000001,1177.962387350111,332.245801560288,1510.208188910399,2111,166122.900780144,3020.416377820801,2966.480371074,operating,2022.0,Gansu Wuwei (Yili) solar farm,37.9275,102.6386
1700,光伏,广东,广东,118.0,122281.46350777349,7116.910574526497,129398.3740823,0.0549999999999999,1036.283589048928,60.312801479038114,1096.5963905279662,1229,7116.910574526497,129.39837408229997,127.0876888308303,operating,2021.0,Guangdong Yingde Yinghong Xianqiao Agricultural solar power plant,24.2633,113.3818
1701,光伏,贵州,贵州,300.0,294073.6460906969,22134.57551220301,316208.2216028999,0.07,980.2454869689898,73.78191837401002,1054.0274053429996,1462,22134.57551220301,402.44682749460014,395.26027700362505,operating,2020.0,Guizhou Zhijin Hongjiadu solar farm,26.871,105.7728
1702,光伏,贵州,贵州,60.0,64395.96925337403,4847.008438426002,69242.97769180003,0.0699999999999999,1073.2661542229005,80.7834739737667,1154.049628196667,1475,4847.008438426002,88.12742615320003,86.55372211475004,operating,,Guizhou Nayong Weixin solar farm,26.9147,105.0559
1704,光伏,广东,广东,300.0,417463.8017891355,24296.835024764503,441760.6368139,0.055,1391.546005963785,80.98945008254834,1472.5354560463334,1188,24296.835024764503,441.7606368139001,433.8720540136519,operating,2022.0,Guangdong Youhao Wuyi Farm solar project,20.331,110.1683
1708,光伏,贵州,贵州,100.0,108850.552568439,8193.052343861002,117043.6049123,0.07,1088.50552568439,81.93052343861001,1170.436049123,1441,8193.052343861002,148.9645880702,146.30450614037505,operating,2020.0,Guizhou Nayong Xinfangxiang Huiyang solar farm,26.664,105.194
1709,光伏,贵州,贵州,60.0,57103.92874959896,4298.145174701004,61402.07392429997,0.0700000000000001,951.7321458266496,71.63575291168341,1023.3678987383328,1481,4298.145174701004,78.1480940854728,76.75259240537508,operating,2024.0,Guizhou Zhijin Santangzhen Jichangxiang Agriculture solar farm,26.9797,105.8783
171,光伏,甘肃,甘肃,150.0,172985.854001688,48790.881897912,221776.7358996,0.2199999999999999,1153.23902667792,325.27254598608,1478.511572664,2106,48790.881897912,887.1069435984,871.265748177,operating,2022.0,Gansu Wuwei Gulang (Xinhua) solar farm,37.6842,103.0805
1715,光伏,贵州,贵州,100.0,101619.91637402696,7648.810909873001,109268.72728389996,0.07,1016.1991637402696,76.48810909873,1092.6872728389997,1477,7648.810909873001,139.06928927041818,136.585909104875,operating,2022.0,Guizhou Nayong Zhaile Agriculture solar farm,26.8856,105.4375
1716,光伏,贵州,贵州,100.0,92469.59410877102,6960.076975929005,99429.67108470004,0.07,924.6959410877104,69.60076975929005,994.2967108470004,1435,6960.076975929005,126.5468541078001,124.28708885587508,operating,2021.0,Guizhou Dushan Baiquan Agriculture solar farm,25.2667,107.4819
1717,光伏,贵州,贵州,40.0,40511.58367510202,3049.258986297997,43560.84266140001,0.0699999999999999,1012.7895918775504,76.23147465744992,1089.0210665350005,1413,3049.258986297997,55.4410724781454,54.45105332674995,operating,2017.0,Guizhou Luodian Langding (GCL) solar farm,25.2512,106.5886
172,光伏,甘肃,甘肃,300.0,346240.8943237141,97657.688142586,443898.58246630005,0.2199999999999999,1154.1363144123802,325.5256271419533,1479.6619415543337,2137,97657.688142586,1775.5943298652,1743.8872882604644,operating,2023.0,Gansu Wuwei Gulang Wanyu solar power plant,37.739,103.103
1720,光伏,贵州,贵州,70.0,64744.57995239401,4873.247953406001,69617.82790580002,0.07,924.9225707484858,69.61782790580003,994.540398654286,1424,4873.247953406001,88.6045082437455,87.02228488225002,operating,2020.0,Guizhou Dushan Gaizhai (Zhuoshen) solar farm,25.6112,107.4973
1722,光伏,贵州,贵州,130.0,146163.58526747703,11001.560181423005,157165.14544890003,0.0699999999999999,1124.335271288285,84.62738601094618,1208.962657299231,1392,11001.560181423005,200.02836693496369,196.45643181112504,operating,2020.0,Guizhou Zhongshan District Haifa solar farm,26.5794,104.8491
1724,光伏,贵州,贵州,40.0,43316.477167262994,3260.380001836999,46576.8571691,0.0699999999999999,1082.9119291815748,81.50950004592497,1164.4214292275,1438,3260.380001836999,59.27963639703635,58.22107146137498,operating,2020.0,Guizhou Zhongshan District Shuangtang solar farm,26.8495,104.9563
