ObjectId,resource_branch,low_return_entry,optimized_h2_t_per_year
10295,curtailment_only,False,0.0
10297,curtailment_only,False,0.0
10299,curtailment_only,False,0.0
103,curtailment_only,False,25.523848518465435
10300,curtailment_only,False,8.496036671242235
10301,curtailment_only,False,0.2902908934693425
10302,curtailment_only,False,0.0
10307,curtailment_only,False,0.0
10310,curtailment_only,False,0.0
10311,curtailment_only,False,0.0
10312,curtailment_only,False,0.0532807267830387
10313,curtailment_only,False,0.017733248497342
10314,curtailment_only,False,0.0150009132013948
10316,curtailment_only,False,6.691977690866214
10317,curtailment_only,False,14.94205892515417
10318,curtailment_only,False,13.621427887480593
10319,curtailment_only,False,12.718835605128662
10321,curtailment_only,False,11.924186497977836
10322,curtailment_only,False,14.411744861011142
10323,curtailment_only,False,14.071482481995911
10324,curtailment_only,False,0.4552803789687238
10325,curtailment_only,False,0.0158984824196979
10326,curtailment_only,False,14.94205892515417
10327,curtailment_only,False,12.718835605128662
10329,curtailment_only,False,14.94205892515417
10330,curtailment_only,False,12.935786189422236
10331,curtailment_only,False,13.678463904695308
10332,curtailment_only,False,13.678463904695308
10333,curtailment_only,False,13.621427887480593
10341,curtailment_only,False,3.7616282699186607
10342,curtailment_only,False,0.0096240601690788
10343,curtailment_only,False,0.0061433934985827
10345,curtailment_only,False,0.0149537774246981
10346,curtailment_only,False,0.0349663066385396
10347,curtailment_only,False,6.0425887919391545
10351,curtailment_only,False,0.002379082271284
10352,curtailment_only,False,3.7253000331223034
10353,curtailment_only,False,0.0
10354,curtailment_only,False,0.0
10357,curtailment_only,False,0.2323700988218725
10358,curtailment_only,False,0.0
10359,curtailment_only,False,2.0820738693388385
10361,curtailment_only,False,2.9886058151719515
10362,curtailment_only,False,6.53167033193592
10364,curtailment_only,False,3.7997633822004033
10365,curtailment_only,False,0.0110567981154517
10366,curtailment_only,False,0.0463443340262905
10367,curtailment_only,False,0.0460633762705987
10369,curtailment_only,False,0.3093173746205387
1037,curtailment_only,False,12.922951496066393
10374,curtailment_only,False,2.0658143308854657
10377,curtailment_only,False,1.4979362003915595
1038,curtailment_only,False,17.40440767885545
10380,curtailment_only,False,20.81051150947941
10382,curtailment_only,False,18.99287847494389
10384,curtailment_only,False,21.701403850711262
10385,curtailment_only,False,0.0054557735986459
10386,curtailment_only,False,3.9441639035972815
10388,curtailment_only,False,0.0
1039,curtailment_only,False,16.08009969685987
10390,curtailment_only,False,0.0045649806516686
10391,curtailment_only,False,12.26847329724745
10394,curtailment_only,False,0.0
10398,curtailment_only,False,0.0
10399,curtailment_only,False,5.331582606645795
104,curtailment_only,False,26.315020404901063
10403,curtailment_only,False,0.0
10404,curtailment_only,False,2.808895468581032
10408,curtailment_only,False,6.263350751438845
1041,curtailment_only,False,9.545664925396366
