ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,low_return_entry,conventional_6p5,strict_marginal,low_selected_capacity_mw,low_selected_h2_t_per_year,low_selected_npv_100m_cny,high_selected_capacity_mw,high_selected_h2_t_per_year
10033,甘肃,光伏,10.0,39.0002,100.52,False,False,False,1.0,20.260898596284854,-0.05475110048740175,1.0,20.260898596284854
10034,湖南,光伏,2.6,27.6995,111.9891,False,False,False,0.0005567178305533386,0.0090384336052445,-4.442865205794239e-05,0.0005567178305533386,0.0090384336052445
10036,安徽,光伏,1.8,31.7383,116.5142,False,False,False,0.00039522183754300675,0.00542445669593104,-3.8588886618331965e-05,0.00039522183754300675,0.00542445669593104
10040,四川,光伏,5.6,31.45,100.7,False,False,False,1.0,0.8568865298124088,-0.18974064724644943,1.0,0.8568865298124088
10041,安徽,光伏,3.9,31.2592,117.2828,False,False,False,1.0,0.09456243547258629,-0.1952135714292505,1.0,0.09456243547258629
10045,河南,光伏,12.0,33.6881,113.9131,False,False,False,1.0,3.2604477248040586,-0.1725349232533591,1.0,3.2604477248040586
10048,河南,光伏,2.0,33.6881,113.9131,False,False,False,0.000490723499245497,0.007014086651563361,-4.601327866044904e-05,0.000490723499245497,0.007014086651563361
10049,河南,光伏,15.0,34.374,111.495,False,False,False,1.0,4.378528439392996,-0.1645340489786492,1.0,4.378528439392996
1005,广西,光伏,290.0,23.9001,106.6061,False,False,False,1.0,18.013724904235342,-0.06866900543134852,1.0,18.013724904235342
10050,河南,光伏,5.5,34.3913,111.6451,False,False,False,1.0,0.6214676257027496,-0.19143471592315822,1.0,0.6214676257027496
10051,河南,光伏,2.0,34.3913,111.6451,False,False,False,0.0004834514194898169,0.0069865823027068065,-4.478755696630217e-05,0.0004834514194898169,0.0069865823027068065
10052,宁夏,光伏,9.0,39.3414,106.7224,False,False,False,1.0,13.694090292385646,-0.09807038775870361,1.0,13.694090292385646
10053,山东,光伏,7.4,34.7116,117.5562,False,False,False,1.0,3.822249362305975,-0.1685310828632216,1.0,3.822249362305975
10054,湖北,光伏,5.9,30.9608,115.4683,False,False,False,1.0,2.1873374856936567,-0.18019004743372233,1.0,2.1873374856936567
1006,广西,光伏,20.0,21.718,109.329,False,False,False,1.0,10.803579463732213,-0.11855160360326382,1.0,10.803579463732213
10062,河南,光伏,1.6,34.6197,112.4477,False,False,False,0.00037205628842894366,0.005444289664002665,-3.3987756361556955e-05,0.00037205628842894366,0.005444289664002665
10065,河南,光伏,3.0,33.7417,112.7269,False,False,False,0.0006988760782008763,0.010316702253877492,-6.320262382019187e-05,0.0006988760782008763,0.010316702253877492
10066,河南,光伏,15.3,33.9748,110.9859,False,False,False,1.0,4.50577602969739,-0.16362325246243453,1.0,4.50577602969739
10068,江苏,光伏,5.0,31.7991,121.4408,False,False,False,0.0006111928755958737,0.006336465931122383,-7.433101731999166e-05,0.0006111928755958737,0.006336465931122383
10069,江西,光伏,1.2,29.6654,115.9475,False,False,False,0.00020496554503372116,0.0025885106132264046,-2.1614140634525676e-05,0.00020496554503372116,0.0025885106132264046
1007,广西,光伏,20.0,21.7204,109.1337,False,False,False,1.0,10.725002297663933,-0.11910880257082793,1.0,10.725002297663933
10070,河南,光伏,16.5,33.899,115.511,False,False,False,1.0,4.877103219556256,-0.16096706625932491,1.0,4.877103219556256
10071,河南,光伏,1.5,33.8908,115.3806,False,False,False,0.00037167785010495236,0.0053323772415240014,-3.4709852950564334e-05,0.00037167785010495236,0.0053323772415240014
10075,安徽,光伏,10.0,33.5305,117.8779,False,False,False,1.0,2.2721834070270135,-0.17957984055057358,1.0,2.2721834070270135
10076,宁夏,光伏,10.0,37.527,105.075,False,False,False,1.0,13.132317419526334,-0.10206551985986684,1.0,13.132317419526334
10077,西藏,光伏,12.0,29.769,91.889,True,True,False,1.8270620626400216,67.02822375096875,0.0661619176916442,1.0403896574923184,40.846530059502655
10078,宁夏,光伏,8.0,37.835,106.879,False,False,False,1.0,11.197131438974345,-0.11585278721732188,1.0,11.197131438974345
10079,宁夏,光伏,6.0,37.8201,106.712,False,False,False,1.0,8.591679643951077,-0.13444117334115904,1.0,8.591679643951077
