ObjectId,method,curtailed_mwh,positive_hours,top_10pct_hour_energy_share
10799,daily_peak,947.0989820976257,1269,0.9221986744277324
108,daily_peak,7414.692043244362,1628,0.7896361477549027
10802,daily_peak,0.0,0,0.0
10805,daily_peak,73.70111925211549,558,1.0
10806,daily_peak,407.1754783049077,1075,0.9766198999982281
10807,daily_peak,20.933346534632147,834,1.0
10808,daily_peak,97.14597502812744,1359,0.9003713964470154
10811,daily_peak,101.08089485621453,816,1.0
10813,daily_peak,34.600408425189556,563,1.0
10818,daily_peak,57.27917380064726,816,1.0
1082,daily_peak,1526.4602350392342,1042,0.9895249518347173
10821,daily_peak,1118.6475938322842,1474,0.8868766668809518
10826,daily_peak,40.535744998782874,580,1.0
10829,daily_peak,192.16480177753047,1037,0.9861839891737393
10835,daily_peak,569.5216174793542,1111,0.9678278993958435
10841,daily_peak,36.850559665933254,558,1.0
10844,daily_peak,208.1785351319611,1037,0.9861839963065441
10846,daily_peak,581.936171467185,1082,0.9757858244962057
10849,daily_peak,201.17410744929313,892,0.9998152415842576
10852,daily_peak,1048.6139997483567,1523,0.8441366775507319
10854,daily_peak,9842.082638236046,2421,0.5755503616351398
10859,daily_peak,581.936171467185,1082,0.9757858244962057
1086,daily_peak,1168.6274046481847,1059,0.9855723448505196
10862,daily_peak,830.5060980115533,1106,0.9644498413371608
10866,daily_peak,52.652795422509314,563,1.0
10867,daily_peak,215.47099358025193,1300,0.9154918104654025
10868,daily_peak,144.8574507575631,1092,0.9684556590153993
10871,daily_peak,290.42666977885364,1267,0.922097565208755
10873,daily_peak,181.60302044917643,802,1.0
10880,daily_peak,15.02996082889475,566,1.0
10882,daily_peak,1197.061072572708,1300,0.9154918286543918
10885,daily_peak,89.27361944936216,814,1.0
10892,daily_peak,611.7827477815338,948,0.9972342133255857
10894,daily_peak,0.0,0,0.0
10895,daily_peak,766.1116271479129,1060,0.9826269518590616
10896,daily_peak,421.4052581041157,948,0.9971443478777535
10897,daily_peak,7.006309551361948,563,1.0
10898,daily_peak,226.33976771793513,1092,0.968455663166354
109,daily_peak,4448.8152088656425,1628,0.7896361499195989
10900,daily_peak,591.7098246833906,986,0.9944059157820998
10907,daily_peak,165.63790384247898,1196,0.9467625407346582
10911,daily_peak,621.7411357502938,1261,0.939204592144443
10914,daily_peak,22.420190606161952,563,1.0
10916,daily_peak,382.6765462319255,1032,0.9878552374516051
10917,daily_peak,452.3099745194167,1086,0.9713105429956866
10919,daily_peak,60.21151046275347,710,1.0
10921,daily_peak,31.156484634657858,808,1.0
10923,daily_peak,191.3382732999474,1032,0.9878552358936394
10924,daily_peak,80.87897459907084,1020,0.9872056287091804
10925,daily_peak,433.40372255325315,1095,0.9711076996755034
10930,daily_peak,71.04958263280987,710,1.0
10931,daily_peak,16.114511952489615,563,1.0
10934,daily_peak,12.697746754162013,580,1.0
10939,daily_peak,7.0543037474937735,580,1.0
10940,daily_peak,12.081889932386577,719,1.0
10941,daily_peak,125.60007897745446,834,1.0
10944,daily_peak,153.55583857870846,1114,0.9683600308925739
10945,daily_peak,16.224898634575307,580,1.0
1095,daily_peak,1787.944836323142,1010,0.9915227906558856
10956,daily_peak,3428.429641919613,2435,0.5686031607446478
1096,daily_peak,2660.540380574226,1018,0.991235742035262
10966,daily_peak,97.3786989139691,810,1.0
1097,daily_peak,2220.2932958019974,1032,0.9887858697426003
10974,daily_peak,69.74355322487652,1112,0.9636425327534119
10975,daily_peak,17.370740172812717,788,1.0
10980,daily_peak,95.1563656603694,1072,0.9742213553063173
10987,daily_peak,126.95101638963818,1042,0.9847934846456741
1099,daily_peak,1319.1046966619492,1062,0.9848808489068509
10990,daily_peak,71.90172559005022,552,1.0
10992,daily_peak,167.9298570304215,1133,0.9579448912447929
10994,daily_peak,133.37858049703388,1101,0.967373123210755
10995,daily_peak,22.376061720371247,554,1.0
110,daily_peak,7470.190161427856,1537,0.8248391391672709
1100,daily_peak,13572.995475248337,1084,0.9824046883540725
11000,daily_peak,444.12090613865854,1106,0.9644498453303373
11001,daily_peak,405.7547773441672,1301,0.9222765994534895
11003,daily_peak,18.11866373785585,553,1.0
11008,daily_peak,4265.998515685558,2473,0.5667471497859443
11009,daily_peak,253.99656582772732,1138,0.9657334501202656
1101,daily_peak,4526.535454127788,1088,0.9820985090054004
11011,daily_peak,0.0,0,0.0
11013,daily_peak,179.57362709963323,1017,0.988423311613428
11014,daily_peak,50.31033690345287,1024,0.9835420721535683
11016,daily_peak,2008.0677214994728,1761,0.7657724783202451
11019,daily_peak,1606.4541755822004,1761,0.7657724786125041
11021,daily_peak,106.36730846530199,1038,0.9850568375880971
11022,daily_peak,2008.0677214994728,1761,0.7657724783202451
11024,daily_peak,186.1344042415619,799,1.0
11027,daily_peak,417.74247974348066,1064,0.9819154928859732
11028,daily_peak,1820.3783722943067,1306,0.9161971710928487
11029,daily_peak,66.67050433655083,1056,0.9861088729847219
11034,daily_peak,69.10810575095937,919,0.9991190530482602
11038,daily_peak,6401.671623345017,2433,0.5845906504367624
11039,daily_peak,81.92545207191259,878,1.0
1104,daily_peak,267.00269183063506,479,1.0
11041,daily_peak,3168.61679568702,2438,0.5863010272738999
11042,daily_peak,35.20873523414181,902,0.9994197205007778
11043,daily_peak,0.0,0,0.0
11044,daily_peak,550.126176548779,1075,0.9742547086750357
11045,daily_peak,6844.212275429249,2438,0.5863010297743075
11048,daily_peak,53.690002745211125,1083,0.9796316859676215
11051,daily_peak,6143.3070515754225,2407,0.591862293905447
11052,daily_peak,209.22762600171566,858,1.0
11055,daily_peak,39.57824252474308,729,1.0
11056,daily_peak,41.11569293196499,560,1.0
11061,daily_peak,0.0,0,0.0
11062,daily_peak,87.17001080060005,937,0.9972636761680065
11064,daily_peak,0.0,0,0.0
11077,daily_peak,0.0,0,0.0
11081,daily_peak,1138.4546582685114,1403,0.8747725951841989
11086,daily_peak,0.0,0,0.0
11088,daily_peak,475.56375026762487,1045,0.9819876466527881
11093,daily_peak,1138.4546582685114,1403,0.8747725951841989
11094,daily_peak,8.64453291977127,565,1.0
11098,daily_peak,392.6974130141437,1386,0.9098155070096767
111,daily_peak,7573.419243854522,1534,0.829555776183556
1110,daily_peak,2820.4946242765486,1094,0.9843366584374165
11101,daily_peak,962.6101994712538,1280,0.9238798248819592
11112,daily_peak,0.0,0,0.0
11113,daily_peak,16.048131949473174,567,1.0
