cadence_case,fixed_replacement_cadence_hours,unfloored_stack_cost_learning_rate,terminal_stack_cost_factor,strict_record_count,retain_low_count,reach_6p5_count,npv_6p5_100m_cny
fixed_80000h,80000.0,0.24,0.08222650434078532,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.25,0.07288643727773907,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.26,0.06450282096852697,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.27,0.05698868801752136,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.28,0.05026395456142427,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.29,0.04425495864933532,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.3,0.03889402384887243,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.31,0.03411904702154427,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.32,0.029873109240994143,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.33,0.02610410885769187,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.34,0.02276441574314079,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.35,0.019810545775693602,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.36,0.017202854658632846,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.37,0.014905250189272318,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.38,0.012884922125471897,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.39,0.011112088823134709,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.4,0.009559759844969887,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.41,0.00820351376705861,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.42,0.0070212904355565625,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.43,0.005993196951202387,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.44,0.005101326684180131,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.45,0.0043295906463057055,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.46,0.0036635605714723765,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.47,0.0030903230788003216,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.48,0.002598344315990531,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.49,0.002177344502984767,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.5,0.0018181818181818182,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.51,0.0015127450911566571,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.52,0.0012538547870745043,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.53,0.0010351717887865611,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.54,0.0008511135029398515,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.55,0.0006967768363306452,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.56,0.0005678676081805377,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.57,0.0004606359830172598,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.58,0.000371817527399752,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.59,0.0002985795118399169,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.6,0.00023847209694275343,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.61,0.00018938406001341352,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.62,0.00014950273516506428,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.63,0.00011727785630641267,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.64,9.138900829349868e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.65,7.071640699794977e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.66,5.431474407453477e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.67,4.138984680571044e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.68,3.1277917561150567e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.69,2.3427131137221665e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.7,1.7381381536308896e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.71,1.2765982610102851e-05,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.72,9.27513942578207e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.73,6.661019220858871e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.74,4.7242623927100565e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.75,3.305785123966942e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.76,2.2797359764990955e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.77,1.5474790962542776e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.78,1.032486560328249e-06,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.79,6.760318679995482e-07,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.8,4.33585630805005e-07,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.81,2.7182315484557066e-07,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.82,1.661618332609069e-07,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.83,9.875408013551818e-08,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.84,5.6868941020273994e-08,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.85,3.1602511884197995e-08,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.86,1.6863889865058284e-08,710,710,3,-18.899630642784118
fixed_80000h,80000.0,0.87,8.589567986745545e-09,710,710,3,-18.899630642784118
