ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,audited_boundary,low_npv_to_capex_128,high_npv_to_capex_128,low_128,high_128,strict_128,low_256,high_256,strict_256,low_adaptive,high_adaptive,strict_adaptive,low_capacity_mw_128,high_capacity_mw_128,low_capacity_mw_256,high_capacity_mw_256,low_capacity_mw_adaptive,low_npv_adaptive,high_capacity_mw_adaptive,high_npv_adaptive,low_final_bracket_relative_width,high_final_bracket_relative_width
277,安徽,光伏,26.0,32.769,117.1224,False,-2.092429203960722,-1.3547575571796115,False,False,False,False,False,False,False,False,False,1.0020554600434262,1.0020554600434262,1.0020554600434262,1.0020554600434262,,,,,,
2770,河北,光伏,30.0,39.8428,114.5892,False,-0.9597023096317394,-0.7756975653869844,False,False,False,False,False,False,False,False,False,1.017332077103508,1.017332077103508,1.0079481827011711,1.0079481827011711,,,,,,
2772,湖北,光伏,100.0,30.0529,112.0581,False,-1.23923703786086,-0.9215720539141701,False,False,False,False,False,False,False,False,False,1.0586301054288882,1.0586301054288882,1.0140429635094526,1.0140429635094526,,,,,,
2773,湖北,光伏,100.0,30.4132,112.8933,False,-1.1974933664048515,-0.900288598176478,False,False,False,False,False,False,False,False,False,1.0126667465738408,1.0126667465738408,1.0126667465738408,1.0126667465738408,,,,,,
2774,湖北,光伏,200.0,30.378,113.3079,False,-1.0030432099449935,-0.7991476907240292,False,False,False,False,False,False,False,False,False,1.0333293121843585,1.0333293121843585,1.0102426669180007,1.0102426669180007,,,,,,
2778,河北,光伏,50.0,40.025,114.5461,False,-0.8529162375072449,-0.7186445888411837,False,False,False,False,False,False,False,False,False,1.0093698754767797,1.0093698754767797,1.0093698754767797,1.0093698754767797,,,,,,
278,安徽,光伏,80.0,30.5167,117.5002,False,-1.7848960964332519,-1.1989525917635186,False,False,False,False,False,False,False,False,False,1.0164762649136039,1.0164762649136039,1.0063174235244585,1.0063174235244585,,,,,,
2781,湖北,光伏,100.0,30.1729,112.9091,False,-1.2250013509576103,-0.9143186837913935,False,False,False,False,False,False,False,False,False,1.0211476405907287,1.0211476405907287,1.0060907530329335,1.0060907530329335,,,,,,
2782,湖北,光伏,20.0,30.2536,113.5156,False,-1.919118515213877,-1.2669524431949684,False,False,False,False,False,False,False,False,False,1.0307796709084558,1.0307796709084558,1.014790391448335,1.014790391448335,,,,,,
2784,河北,光伏,20.0,39.6407,117.914,False,-1.0668078317582586,-0.8329070849210589,False,False,False,False,False,False,False,False,False,1.0036708142405628,1.0036708142405628,1.0036708142405628,1.0036708142405628,,,,,,
2785,湖南,光伏,100.0,25.938,112.343,False,-1.5460847268904505,-1.077651341787723,False,False,False,False,False,False,False,False,False,1.0094994014444991,1.0094994014444991,1.0094994014444991,1.0094994014444991,,,,,,
2786,河北,光伏,20.0,37.1958,114.3783,False,-1.1721896223457742,-0.8872905143926891,False,False,False,False,False,False,False,False,False,1.0135294535372987,1.0135294535372987,1.0135294535372987,1.0135294535372987,,,,,,
2787,湖北,光伏,150.0,31.1531,112.8806,False,-1.1162607529531736,-0.8591537893573095,False,False,False,False,False,False,False,False,False,1.0063089844487394,1.0063089844487394,1.0063089844487394,1.0063089844487394,,,,,,
2790,湖北,光伏,100.0,32.176,112.1611,False,-1.1811695437282692,-0.8920772674315262,False,False,False,False,False,False,False,False,False,1.0201640730265975,1.0201640730265975,1.0058001812770352,1.0058001812770352,,,,,,
2791,河北,光伏,150.0,37.7449,114.3336,False,-0.6348725782052986,-0.6017059290573429,False,False,False,False,False,False,False,False,False,1.05010806851179,1.05010806851179,1.0176042375503953,1.0176042375503953,,,,,,
2795,湖北,光伏,200.0,32.176,112.1611,False,-1.0283050747291276,-0.8128132007636996,False,False,False,False,False,False,False,False,False,1.0382418886127902,1.0382418886127902,1.0146826858012672,1.0146826858012672,,,,,,
2797,湖北,光伏,100.0,29.9025,112.036,False,-1.255849015131496,-0.9300596427160172,False,False,False,False,False,False,False,False,False,1.0023309763254973,1.0023309763254973,1.0023309763254973,1.0023309763254973,,,,,,
2799,湖北,光伏,100.0,30.3213,115.5705,False,-1.252724431626582,-0.9284411003496043,False,False,False,False,False,False,False,False,False,1.0112741752911896,1.0112741752911896,1.0112741752911896,1.0112741752911896,,,,,,
28,安徽,光伏,100.0,32.8001,119.125,False,-1.6505801645553138,-1.1308760221735992,False,False,False,False,False,False,False,False,False,1.0031664598804957,1.0031664598804957,1.0031664598804957,1.0031664598804957,,,,,,
2803,湖北,光伏,50.0,30.2014,115.3876,False,-1.536310283630463,-1.0726214144734656,False,False,False,False,False,False,False,False,False,1.0118994549982354,1.0118994549982354,1.001678448629477,1.001678448629477,,,,,,
2805,河北,光伏,50.0,37.615,114.432,False,-0.8305860843085565,-0.7064253657692596,False,False,False,False,False,False,False,False,False,1.0112495104745745,1.0112495104745745,1.0112495104745745,1.0112495104745745,,,,,,
2806,湖北,光伏,100.0,30.0023,111.9063,False,-1.2588202131360815,-0.9315161081243791,False,False,False,False,False,False,False,False,False,1.0254048348644593,1.0254048348644593,1.0100670090114938,1.0100670090114938,,,,,,
2808,湖北,光伏,100.0,30.2881,113.661,False,-1.2060255627205971,-0.9046397507316642,False,False,False,False,False,False,False,False,False,1.016400946721157,1.016400946721157,1.0013354371539838,1.0013354371539838,,,,,,
2810,湖北,光伏,99.0,30.3213,115.5705,False,-1.2527243851636312,-0.9284410768100889,False,False,False,False,False,False,False,False,False,1.0011613952387617,1.0011613952387617,1.0011613952387617,1.0011613952387617,,,,,,
2811,河北,光伏,100.0,37.0102,114.2886,False,-0.7147920489105644,-0.6445725391632636,False,False,False,False,False,False,False,False,False,1.0317248562529007,1.0317248562529007,1.0095887166503297,1.0095887166503297,,,,,,
2813,湖北,光伏,100.0,30.3148,113.6391,False,-1.2004062475212065,-0.9017600720777257,False,False,False,False,False,False,False,False,False,1.012625872915681,1.012625872915681,1.012625872915681,1.012625872915681,,,,,,
2816,湖北,光伏,30.0,31.4798,113.7674,False,-1.6640831705477623,-1.1375513015125889,False,False,False,False,False,False,False,False,False,1.011850605365299,1.011850605365299,1.011850605365299,1.011850605365299,,,,,,
2818,天津,光伏,50.0,39.358,117.735,False,-1.1933161174274407,-0.8983173111888514,False,False,False,False,False,False,False,False,False,1.0062246259397178,1.0062246259397178,1.0062246259397178,1.0062246259397178,,,,,,
2819,湖北,光伏,70.0,30.8304,112.9072,False,-1.3524521936233438,-0.9790699039320819,False,False,False,False,False,False,False,False,False,1.0240213752635028,1.0240213752635028,1.0115326692123217,1.0115326692123217,,,,,,
2820,河北,光伏,50.0,38.5977,114.4016,False,-0.7855990399058076,-0.682320357455354,False,False,False,False,False,False,False,False,False,1.0152370130866952,1.0152370130866952,1.0029426780592483,1.0029426780592483,,,,,,
2821,湖南,光伏,60.0,25.9815,112.3815,False,-1.7533075134105254,-1.1827869753896905,False,False,False,False,False,False,False,False,False,1.0365090428333334,1.0365090428333334,1.006274722637969,1.006274722637969,,,,,,
2823,湖北,光伏,20.0,31.1352,113.8939,False,-1.8784617882855572,-1.246340707493983,False,False,False,False,False,False,False,False,False,1.0257614398162758,1.0257614398162758,1.0099371186037382,1.0099371186037382,,,,,,
2826,河北,光伏,50.0,37.2883,115.1577,False,-0.7482520495594167,-0.6622451456349295,False,False,False,False,False,False,False,False,False,1.0196425997950556,1.0196425997950556,1.0075081307934497,1.0075081307934497,,,,,,
2828,湖北,光伏,30.0,31.619,113.8204,False,-1.6766129147255218,-1.1439291110223508,False,False,False,False,False,False,False,False,False,1.0071430122428067,1.0071430122428067,1.0071430122428067,1.0071430122428067,,,,,,
2829,湖北,光伏,41.0,30.8287,112.9374,False,-1.5788588743059275,-1.0942325656280243,False,False,False,False,False,False,False,False,False,1.0149233547908685,1.0149233547908685,1.0062352670955732,1.0062352670955732,,,,,,
283,安徽,光伏,40.0,30.6062,117.2936,False,-1.984102279678897,-1.299987613476313,False,False,False,False,False,False,False,False,False,1.0080495860451901,1.0080495860451901,1.0080495860451901,1.0080495860451901,,,,,,
2831,湖北,光伏,200.0,31.1921,113.8609,False,-1.0654829035960924,-0.8327076518037811,False,False,False,False,False,False,False,False,False,1.0405781367129279,1.0405781367129279,1.0153645513616065,1.0153645513616065,,,,,,
2833,湖北,光伏,200.0,31.2879,113.9251,False,-1.0493996526947307,-0.8240681687938897,False,False,False,False,False,False,False,False,False,1.0295934400004148,1.0295934400004148,1.004776259988063,1.004776259988063,,,,,,
2838,湖北,光伏,30.0,31.3927,113.9667,False,-1.6879539772981909,-1.1497109747266798,False,False,False,False,False,False,False,False,False,1.0126112413618107,1.0126112413618107,1.0126112413618107,1.0126112413618107,,,,,,
2839,湖北,光伏,20.0,31.5168,113.9501,False,-1.8649489777004105,-1.2394984000743612,False,False,False,False,False,False,False,False,False,1.021796139843618,1.021796139843618,1.0062219283233977,1.0062219283233977,,,,,,
2841,湖北,光伏,31.5,30.8247,112.928,False,-1.682832237449504,-1.1470566431915827,False,False,False,False,False,False,False,False,False,1.0102763700843351,1.0102763700843351,1.0026363965957648,1.0026363965957648,,,,,,
2842,湖北,光伏,80.0,31.3471,114.0535,False,-1.3065523323721189,-0.9558320185229694,False,False,False,False,False,False,False,False,False,1.0005029341514204,1.0005029341514204,1.0005029341514204,1.0005029341514204,,,,,,
2844,湖北,光伏,50.0,31.6144,113.8835,False,-1.4775595778524921,-1.0427720517515755,False,False,False,False,False,False,False,False,False,1.0133186406488748,1.0133186406488748,1.0034556262969474,1.0034556262969474,,,,,,
2848,湖南,光伏,20.0,25.7562,112.7296,False,-2.159551621096114,-1.3887558025690843,False,False,False,False,False,False,False,False,False,1.0245862840686915,1.0245862840686915,1.005179012603241,1.005179012603241,,,,,,
2849,河北,光伏,20.0,40.4233,114.8151,False,-1.040069593748335,-0.8188745105163723,False,False,False,False,False,False,False,False,False,1.002417076803816,1.002417076803816,1.002417076803816,1.002417076803816,,,,,,
285,安徽,光伏,20.0,33.038,117.462,False,-2.2117402392667938,-1.4151259940616157,False,False,False,False,False,False,False,False,False,1.024322739796347,1.024322739796347,1.024322739796347,1.024322739796347,,,,,,
2854,湖北,光伏,30.0,31.9288,113.6447,False,-1.6583457713099683,-1.1346516239643027,False,False,False,False,False,False,False,False,False,1.0150080311285643,1.0150080311285643,1.000058093031495,1.000058093031495,,,,,,
2856,湖北,光伏,150.0,31.085,114.0291,False,-1.0695062101140633,-0.8347732637275558,False,False,False,False,False,False,False,False,False,1.019290535330445,1.019290535330445,1.019290535330445,1.019290535330445,,,,,,
2857,河北,光伏,50.0,40.4233,114.8151,False,-0.8225705894081888,-0.702285734734424,False,False,False,False,False,False,False,False,False,1.0039675906403125,1.0039675906403125,1.0039675906403125,1.0039675906403125,,,,,,
286,安徽,光伏,100.0,33.243,117.4712,False,-1.6755708691525084,-1.1435359033949046,False,False,False,False,False,False,False,False,False,1.0229713182736422,1.0229713182736422,1.0113241381326867,1.0113241381326867,,,,,,
2860,湖北,光伏,40.0,31.085,114.0291,False,-1.5497587559878208,-1.0794397419806594,False,False,False,False,False,False,False,False,False,1.0127096104225204,1.0127096104225204,1.0039356444050693,1.0039356444050693,,,,,,
2861,湖北,光伏,40.0,31.9288,113.6447,False,-1.5347362519459398,-1.0718282463129727,False,False,False,False,False,False,False,False,False,1.0075158612151138,1.0075158612151138,1.0075158612151138,1.0075158612151138,,,,,,
2863,河北,光伏,50.0,38.7519,114.9871,False,-0.7691804599586554,-0.673504261094587,False,False,False,False,False,False,False,False,False,1.008220548874211,1.008220548874211,1.008220548874211,1.008220548874211,,,,,,
2865,河北,光伏,20.0,38.681,114.8235,False,-1.1220087625995856,-0.8615755516370279,False,False,False,False,False,False,False,False,False,1.0053104217587396,1.0053104217587396,1.0053104217587396,1.0053104217587396,,,,,,
2867,河北,光伏,100.0,40.339,114.713,False,-0.7923841872464541,-0.6862757645219955,False,False,False,False,False,False,False,False,False,1.0495351290213002,1.0495351290213002,1.0232449078099133,1.0232449078099133,,,,,,
2869,湖北,光伏,20.0,31.6305,113.8104,False,-1.8542468722871661,-1.2340185865100084,False,False,False,False,False,False,False,False,False,1.0152472159756651,1.0152472159756651,1.0152472159756651,1.0152472159756651,,,,,,
2871,湖北,光伏,20.0,30.9556,113.8473,False,-1.859988436533351,-1.2369851125849325,False,False,False,False,False,False,False,False,False,1.021547420940014,1.021547420940014,1.005668442913549,1.005668442913549,,,,,,
2875,湖北,光伏,30.0,30.6109,112.5028,False,-1.724804161451847,-1.1683377227798806,False,False,False,False,False,False,False,False,False,1.0010547916637758,1.0010547916637758,1.0010547916637758,1.0010547916637758,,,,,,
2877,湖北,光伏,20.0,30.5488,111.447,False,-1.9926574361142786,-1.3042387409752167,False,False,False,False,False,False,False,False,False,1.0270930999655452,1.0270930999655452,1.0107198030979727,1.0107198030979727,,,,,,
2878,河北,光伏,30.0,38.8908,114.7767,False,-0.956443756756375,-0.7738543050897212,False,False,False,False,False,False,False,False,False,1.011457940881004,1.011457940881004,1.0028785529957898,1.0028785529957898,,,,,,
288,安徽,光伏,100.0,31.7373,118.0959,False,-1.6876872348674459,-1.1496643506157813,False,False,False,False,False,False,False,False,False,1.0183967768705413,1.0183967768705413,1.0068438422417745,1.0068438422417745,,,,,,
2881,湖北,光伏,55.0,30.7118,112.5832,False,-1.451171970755594,-1.0292887953970289,False,False,False,False,False,False,False,False,False,1.0116322474000519,1.0116322474000519,1.0009392735158957,1.0009392735158957,,,,,,
2882,湖北,光伏,20.0,31.2313,110.7609,False,-1.9120640794399828,-1.2633516938594274,False,False,False,False,False,False,False,False,False,1.0112561041579666,1.0112561041579666,1.0031359217918119,1.0031359217918119,,,,,,
2883,河北,光伏,100.0,40.2111,114.4608,False,-0.8157107681830907,-0.6987735715839345,False,False,False,False,False,False,False,False,False,1.0113898394917595,1.0113898394917595,1.0113898394917595,1.0113898394917595,,,,,,
2884,河北,光伏,100.0,38.9397,114.7025,False,-0.6882336828257529,-0.6302597409929794,False,False,False,False,False,False,False,False,False,1.0192357255205968,1.0192357255205968,1.0192357255205968,1.0192357255205968,,,,,,
2886,湖北,光伏,20.0,31.1174,110.7829,False,-1.972543797250682,-1.2940649676124818,False,False,False,False,False,False,False,False,False,1.008093561572377,1.008093561572377,1.008093561572377,1.008093561572377,,,,,,
2889,湖南,光伏,20.0,29.7827,111.6777,False,-2.181557241038098,-1.3998795886360533,False,False,False,False,False,False,False,False,False,1.0139610860866224,1.0139610860866224,1.0041226477690888,1.0041226477690888,,,,,,
289,安徽,光伏,49.0,31.603,118.121,False,-1.9032249558072374,-1.2589731478394843,False,False,False,False,False,False,False,False,False,1.0104693962667404,1.0104693962667404,1.0104693962667404,1.0104693962667404,,,,,,
2890,河北,光伏,20.0,40.0429,114.0334,False,-1.0929878493309708,-0.8469947424973268,False,False,False,False,False,False,False,False,False,1.0050512139631835,1.0050512139631835,1.0050512139631835,1.0050512139631835,,,,,,
2892,湖北,光伏,20.0,31.8318,113.5019,False,-1.8380861673686262,-1.2258546344966532,False,False,False,False,False,False,False,False,False,1.0000222457850696,1.0000222457850696,1.0000222457850696,1.0000222457850696,,,,,,
2893,湖北,光伏,50.0,30.7118,112.5832,False,-1.4923418991731305,-1.050203905708521,False,False,False,False,False,False,False,False,False,1.0178328753368635,1.0178328753368635,1.007915546086648,1.007915546086648,,,,,,
2898,河北,光伏,40.0,38.8301,114.9181,False,-0.8581255533169377,-0.7211949696465502,False,False,False,False,False,False,False,False,False,1.0192381541924158,1.0192381541924158,1.0087251437248221,1.0087251437248221,,,,,,
2899,湖北,光伏,30.0,30.2132,115.0817,False,-1.7154251340656212,-1.1635867399943103,False,False,False,False,False,False,False,False,False,1.0204885720884302,1.0204885720884302,1.0048808386422685,1.0048808386422685,,,,,,
29,安徽,光伏,40.0,32.7992,119.1238,False,-1.9033472517159955,-1.258992411902234,False,False,False,False,False,False,False,False,False,1.0039417674581952,1.0039417674581952,1.0039417674581952,1.0039417674581952,,,,,,
290,安徽,光伏,20.0,31.425,118.132,False,-2.2490215285699224,-1.4339886385940177,False,False,False,False,False,False,False,False,False,1.050715851209504,1.050715851209504,1.0233615637912938,1.0233615637912938,,,,,,
2901,河北,光伏,200.0,42.2349,116.9527,False,-0.6778742505983442,-0.6249190654368122,False,False,False,False,False,False,False,False,False,1.0786834074157403,1.0786834074157403,1.036326783872782,1.036326783872782,,,,,,
2902,湖北,光伏,50.0,30.5539,112.273,False,-1.511905999663498,-1.060120865264677,False,False,False,False,False,False,False,False,False,1.0191017234159416,1.0191017234159416,1.0089440900936046,1.0089440900936046,,,,,,
2906,河北,光伏,30.0,39.965,117.625,False,-0.9588879776626912,-0.7751588528093457,False,False,False,False,False,False,False,False,False,1.010947773846736,1.010947773846736,1.0022356282953437,1.0022356282953437,,,,,,
2907,河北,光伏,30.0,38.8864,114.7066,False,-0.9600340381334016,-0.7757945893409302,False,False,False,False,False,False,False,False,False,1.011224004569103,1.011224004569103,1.0024559565058224,1.0024559565058224,,,,,,
2908,湖北,光伏,70.0,30.4502,112.515,False,-1.3498100716736936,-0.9777398452518011,False,False,False,False,False,False,False,False,False,1.0208274336582386,1.0208274336582386,1.0081325793489357,1.0081325793489357,,,,,,
291,安徽,光伏,40.0,32.2949,117.1056,False,-1.9518482189580095,-1.2835919023005364,False,False,False,False,False,False,False,False,False,1.0018161121989122,1.0018161121989122,1.0018161121989122,1.0018161121989122,,,,,,
2910,湖北,光伏,100.0,30.395,115.178,False,-1.2686900789834252,-0.9366530880289167,False,False,False,False,False,False,False,False,False,1.0035375897087733,1.0035375897087733,1.0035375897087733,1.0035375897087733,,,,,,
2913,湖北,光伏,80.0,29.6977,112.2893,False,-1.3297570872987836,-0.9675103184981447,False,False,False,False,False,False,False,False,False,1.0199096381610588,1.0199096381610588,1.0062266111430624,1.0062266111430624,,,,,,
2914,湖南,光伏,20.0,29.801,111.4859,False,-2.1937727973779655,-1.406042297473893,False,False,False,False,False,False,False,False,False,1.0210518855180457,1.0210518855180457,1.009688348528241,1.009688348528241,,,,,,
2915,河北,光伏,20.0,38.9586,114.8701,False,-1.1234805020885548,-0.8623797212223249,False,False,False,False,False,False,False,False,False,1.0292240847246665,1.0292240847246665,1.0145006920513997,1.0145006920513997,,,,,,
2916,湖北,光伏,100.0,30.5999,115.2993,False,-1.2338188060166515,-0.9188945075324316,False,False,False,False,False,False,False,False,False,1.0107212435995407,1.0107212435995407,1.0107212435995407,1.0107212435995407,,,,,,
2918,湖北,光伏,100.0,30.6189,113.7078,False,-1.2080812544142203,-0.9057272505926927,False,False,False,False,False,False,False,False,False,1.0175933795219294,1.0175933795219294,1.0021581648053213,1.0021581648053213,,,,,,
2919,河北,光伏,20.0,41.247,114.548,False,-1.139097182113031,-0.8702542514931614,False,False,False,False,False,False,False,False,False,1.006239847791477,1.006239847791477,1.006239847791477,1.006239847791477,,,,,,
292,安徽,光伏,30.0,31.9421,117.3718,False,-2.0750386878250833,-1.3459956153900743,False,False,False,False,False,False,False,False,False,1.0247392072187085,1.0247392072187085,1.0096182860312888,1.0096182860312888,,,,,,
2921,湖北,光伏,70.0,29.7228,112.4189,False,-1.3756872619755025,-0.9908968609184738,False,False,False,False,False,False,False,False,False,1.0090682079719206,1.0090682079719206,1.0090682079719206,1.0090682079719206,,,,,,
2923,湖北,光伏,50.0,30.5999,115.2993,False,-1.499410352659351,-1.053849730403124,False,False,False,False,False,False,False,False,False,1.0244514335779835,1.0244514335779835,1.0042301005283945,1.0042301005283945,,,,,,
2925,河北,光伏,20.0,38.6249,114.7364,False,-1.1268020362686302,-0.8640107076771154,False,False,False,False,False,False,False,False,False,1.0232445424173775,1.0232445424173775,1.008988799535282,1.008988799535282,,,,,,
2926,湖北,光伏,98.0,29.6049,112.3854,False,-1.2629214931324844,-0.9336116556602511,False,False,False,False,False,False,False,False,False,1.0589050415075587,1.0589050415075587,1.0129859899671672,1.0129859899671672,,,,,,
2928,湖北,光伏,100.0,30.7781,113.6965,False,-1.2124172137729383,-0.9079333943676754,False,False,False,False,False,False,False,False,False,1.0031458103287243,1.0031458103287243,1.0031458103287243,1.0031458103287243,,,,,,
2929,河北,光伏,60.0,41.0701,114.386,False,-0.7942166172548062,-0.6871274821949337,False,False,False,False,False,False,False,False,False,1.0281047555103882,1.0281047555103882,1.011953113710029,1.011953113710029,,,,,,
293,安徽,光伏,20.0,32.277,117.0954,False,-2.220428337899618,-1.419510590174032,False,False,False,False,False,False,False,False,False,1.018661835907133,1.018661835907133,1.018661835907133,1.018661835907133,,,,,,
2930,河北,光伏,30.0,40.7069,114.4705,False,-0.971146561503691,-0.7819221497536198,False,False,False,False,False,False,False,False,False,1.0042555644562523,1.0042555644562523,1.0042555644562523,1.0042555644562523,,,,,,
2932,湖南,光伏,20.0,27.7382,111.7777,False,-2.225627399725462,-1.4221636190009228,False,False,False,False,False,False,False,False,False,1.023406597443361,1.023406597443361,1.023406597443361,1.023406597443361,,,,,,
2935,湖北,光伏,100.0,30.6563,113.833,False,-1.2191039460833863,-0.9113988549465443,False,False,False,False,False,False,False,False,False,1.0083405351264554,1.0083405351264554,1.0083405351264554,1.0083405351264554,,,,,,
2936,河北,光伏,20.0,41.3332,114.604,False,-1.1745337067760422,-0.8882914727559965,False,False,False,False,False,False,False,False,False,1.0037999443614127,1.0037999443614127,1.0037999443614127,1.0037999443614127,,,,,,
2938,湖北,光伏,70.0,29.6116,112.3199,False,-1.406008421403726,-1.0063187330036687,False,False,False,False,False,False,False,False,False,1.021430258951293,1.021430258951293,1.008695980879557,1.008695980879557,,,,,,
294,安徽,光伏,20.0,32.3099,117.1304,False,-2.2235441118193826,-1.4210902538904773,False,False,False,False,False,False,False,False,False,1.0232365447797747,1.0232365447797747,1.0232365447797747,1.0232365447797747,,,,,,
2940,湖南,光伏,20.0,28.9037,111.9783,False,-2.2075888573269333,-1.4130483506288039,False,False,False,False,False,False,False,False,False,1.0043160846944106,1.0043160846944106,1.0043160846944106,1.0043160846944106,,,,,,
2941,湖北,光伏,50.0,30.6563,113.833,False,-1.4783418515002709,-1.0431567759416984,False,False,False,False,False,False,False,False,False,1.0153462483917473,1.0153462483917473,1.0055334530250388,1.0055334530250388,,,,,,
2942,湖南,光伏,100.0,27.7593,111.8215,False,-1.5229241126846955,-1.0657722738024018,False,False,False,False,False,False,False,False,False,1.0066013381586272,1.0066013381586272,1.0066013381586272,1.0066013381586272,,,,,,
2944,湖北,光伏,20.0,32.8304,110.8181,False,-1.8734278646437166,-1.2438034220991296,False,False,False,False,False,False,False,False,False,1.0096739642238393,1.0096739642238393,1.00197528971298,1.00197528971298,,,,,,
2945,湖北,光伏,100.0,30.7349,115.2372,False,-1.2236498164426832,-0.9136747249816415,False,False,False,False,False,False,False,False,False,1.0037373466972372,1.0037373466972372,1.0037373466972372,1.0037373466972372,,,,,,
2946,湖南,光伏,20.0,28.8668,112.0302,False,-2.2081166407818773,-1.4133054153446072,False,False,False,False,False,False,False,False,False,1.0223924129569666,1.0223924129569666,1.0107353018740535,1.0107353018740535,,,,,,
2947,河北,光伏,30.0,39.926,118.5028,False,-0.9250190909030532,-0.7569550606434243,False,False,False,False,False,False,False,False,False,1.0063651547159074,1.0063651547159074,1.0063651547159074,1.0063651547159074,,,,,,
2948,河北,光伏,30.0,36.6556,113.6169,False,-0.9601512693033564,-0.7758477809751351,False,False,False,False,False,False,False,False,False,1.0124991542548463,1.0124991542548463,1.0032529989970234,1.0032529989970234,,,,,,
295,安徽,光伏,20.0,31.9421,117.3799,False,-2.2419256785411146,-1.4303967732290401,False,False,False,False,False,False,False,False,False,1.036316306885994,1.036316306885994,1.0075952551220315,1.0075952551220315,,,,,,
2950,湖北,光伏,50.0,30.7335,115.2413,False,-1.5151214714919914,-1.0618002511987292,False,False,False,False,False,False,False,False,False,1.0315567248644615,1.0315567248644615,1.0006950274307238,1.0006950274307238,,,,,,
2954,河北,光伏,40.0,40.1416,118.3189,False,-0.8311288541068691,-0.7066943448691417,False,False,False,False,False,False,False,False,False,1.009259688209936,1.009259688209936,1.009259688209936,1.009259688209936,,,,,,
2955,湖北,光伏,50.0,30.7335,115.2413,False,-1.5151214714919914,-1.0618002511987292,False,False,False,False,False,False,False,False,False,1.0315567248644615,1.0315567248644615,1.0006950274307238,1.0006950274307238,,,,,,
2962,湖北,光伏,400.0,29.9427,115.6311,False,-0.9931586410998736,-0.7939885267074389,False,False,False,False,False,False,False,False,False,1.0791320277730394,1.0791320277730394,1.0352000727825423,1.0352000727825423,,,,,,
2963,河北,光伏,32.0,36.9641,115.3908,False,-0.880581301154881,-0.7330795550599583,False,False,False,False,False,False,False,False,False,1.0138715188827925,1.0138715188827925,1.0052217398370105,1.0052217398370105,,,,,,
2964,河北,光伏,50.0,40.085,118.327,False,-0.7781736607174016,-0.6784404573074131,False,False,False,False,False,False,False,False,False,1.004959208061779,1.004959208061779,1.004959208061779,1.004959208061779,,,,,,
2965,湖北,光伏,40.0,30.5999,115.2993,False,-1.589898569548524,-1.0998270567497166,False,False,False,False,False,False,False,False,False,1.0244353204800452,1.0244353204800452,1.006781891041011,1.006781891041011,,,,,,
2967,湖南,光伏,100.0,26.2255,111.6245,False,-1.5707203591587382,-1.0900852011395956,False,False,False,False,False,False,False,False,False,1.0123427880162248,1.0123427880162248,1.0123427880162248,1.0123427880162248,,,,,,
2968,湖北,光伏,160.0,30.4274,115.0275,False,-1.128410470723584,-0.8653585859447747,False,False,False,False,False,False,False,False,False,1.037983099484264,1.037983099484264,1.0168289908742532,1.0168289908742532,,,,,,
2971,河北,光伏,280.0,37.0261,115.5879,False,-0.4533172475584126,-0.5041783816239032,False,False,False,False,False,False,False,False,False,1.0587410687931815,1.0587410687931815,1.0089872160016855,1.0089872160016855,,,,,,
2972,湖北,光伏,99.0,29.8328,115.2098,False,-1.2799186694252924,-0.9422534630203515,False,False,False,False,False,False,False,False,False,1.0225763975979307,1.0225763975979307,1.0066629738611546,1.0066629738611546,,,,,,
2975,河北,光伏,20.0,37.1685,115.7281,False,-1.1108683964816752,-0.8557908227117299,False,False,False,False,False,False,False,False,False,1.0160526390482358,1.0160526390482358,1.001800897626239,1.001800897626239,,,,,,
2977,湖北,光伏,30.0,29.8336,115.117,False,-1.7704437665629023,-1.191568946461899,False,False,False,False,False,False,False,False,False,1.0063363072528,1.0063363072528,1.0063363072528,1.0063363072528,,,,,,
2979,湖南,光伏,50.0,26.762,112.7589,False,-1.79173659854889,-1.2023291903392817,False,False,False,False,False,False,False,False,False,1.0051395535459473,1.0051395535459473,1.0051395535459473,1.0051395535459473,,,,,,
2980,河北,光伏,20.0,40.2197,119.2559,False,-1.0701139530765014,-0.8346459133728247,False,False,False,False,False,False,False,False,False,1.007060026213813,1.007060026213813,1.007060026213813,1.007060026213813,,,,,,
2986,湖南,光伏,20.0,29.5233,111.5943,False,-2.1714360486684305,-1.394741100142573,False,False,False,False,False,False,False,False,False,1.0013411456374532,1.0013411456374532,1.0013411456374532,1.0013411456374532,,,,,,
2987,河北,光伏,35.0,40.919,118.706,False,-0.8477886621249857,-0.7156352375664738,False,False,False,False,False,False,False,False,False,1.0119675402733723,1.0119675402733723,1.002537322139421,1.002537322139421,,,,,,
2993,湖北,光伏,50.0,29.8328,115.2098,False,-1.5656483138918675,-1.0875004925984952,False,False,False,False,False,False,False,False,False,1.0063051783372123,1.0063051783372123,1.0063051783372123,1.0063051783372123,,,,,,
2995,湖北,光伏,100.0,30.1158,115.2237,False,-1.2670047985076844,-0.9357288594634536,False,False,False,False,False,False,False,False,False,1.0108931550640416,1.0108931550640416,1.0108931550640416,1.0108931550640416,,,,,,
2998,湖北,光伏,24.0,30.8302,111.7855,False,-1.8620373755390094,-1.2380236837365983,False,False,False,False,False,False,False,False,False,1.0055134407569903,1.0055134407569903,1.0055134407569903,1.0055134407569903,,,,,,
