terminal_price,price_shape,rule,selected_record_count,durable_record_count,strict_selected_count,selected_capacity_gw,selected_capex_100m_cny,selected_h2_mt_per_year,durable_capacity_gw,durable_capex_100m_cny,durable_h2_mt_per_year,total_selected_capacity_gw,total_selected_capex_100m_cny,total_selected_h2_mt_per_year,at_risk_record_count,at_risk_capex_100m_cny
20.0,back_loaded,conditional_forward_screen,1038,1038,0,3.995243961231828,287.65756520869155,0.17709404973062925,3.995243961231828,287.65756520869155,0.17709404973062925,3.995243961231828,287.65756520869155,0.17709404973062925,0,0.0
20.0,back_loaded,low_hurdle_locked,1791,608,0,4.7179644030188825,339.6934370173596,0.19759293271696962,4.7179644030188825,339.6934370173596,0.19759293271696962,8.422973421453497,606.4540863446518,0.322599964043221,1183,266.76064932729207
20.0,back_loaded,static_6p5_locked,1098,1024,0,4.491385266893872,323.3797392163588,0.1955123505925517,4.491385266893872,323.3797392163588,0.1955123505925517,4.591393079003398,330.5803016882446,0.19921149571592425,74,7.200562471885878
20.0,all_timings,robust_forward_screen,594,594,0,1.89818373423972,136.66922886525987,0.09176385948228119,1.89818373423972,136.66922886525987,0.09176385948228119,1.89818373423972,136.66922886525987,0.09176385948228119,0,0.0
21.0,front_loaded,conditional_forward_screen,690,690,0,2.293477638688314,165.1303899855586,0.10880647749023958,2.293477638688314,165.1303899855586,0.10880647749023958,2.293477638688314,165.1303899855586,0.10880647749023958,0,0.0
21.0,front_loaded,low_hurdle_locked,1791,209,0,1.7700612176475499,127.44440767062359,0.0799117055940027,1.7700612176475499,127.44440767062359,0.0799117055940027,8.422973421453497,606.4540863446518,0.322599964043221,1582,479.0096786740282
21.0,front_loaded,static_6p5_locked,1098,375,0,2.6583625221348703,191.40210159371063,0.120620050250234,2.6583625221348703,191.40210159371063,0.120620050250234,4.591393079003398,330.5803016882446,0.19921149571592425,723,139.178200094534
21.0,linear,conditional_forward_screen,925,925,0,3.302258382748262,237.76260355787488,0.15019401131734034,3.302258382748262,237.76260355787488,0.15019401131734034,3.302258382748262,237.76260355787488,0.15019401131734034,0,0.0
21.0,linear,low_hurdle_locked,1791,364,0,3.1593733298525986,227.47487974938704,0.1372543777339455,3.1593733298525986,227.47487974938704,0.1372543777339455,8.422973421453497,606.4540863446518,0.322599964043221,1427,378.9792065952647
21.0,linear,static_6p5_locked,1098,850,0,4.192806420640636,301.88206228612586,0.18389009987456564,4.192806420640636,301.88206228612586,0.18389009987456564,4.591393079003398,330.5803016882446,0.19921149571592425,248,28.698239402118826
21.0,back_loaded,conditional_forward_screen,1047,1047,0,4.0900008847355185,294.4800637009574,0.18067337373216064,4.0900008847355185,294.4800637009574,0.18067337373216064,4.0900008847355185,294.4800637009574,0.18067337373216064,0,0.0
21.0,back_loaded,low_hurdle_locked,1791,641,0,4.893579034145569,352.337690458481,0.20422852080080597,4.893579034145569,352.337690458481,0.20422852080080597,8.422973421453497,606.4540863446518,0.322599964043221,1150,254.11639588617078
21.0,back_loaded,static_6p5_locked,1098,1035,0,4.5086031223677265,324.61942481047635,0.1961590688104356,4.5086031223677265,324.61942481047635,0.1961590688104356,4.591393079003398,330.5803016882446,0.19921149571592425,63,5.960876877768311
21.0,all_timings,robust_forward_screen,690,690,0,2.293477638688314,165.1303899855586,0.10880647749023958,2.293477638688314,165.1303899855586,0.10880647749023958,2.293477638688314,165.1303899855586,0.10880647749023958,0,0.0
22.0,front_loaded,conditional_forward_screen,776,776,0,2.6392820494386195,190.0283075595806,0.1233262798457318,2.6392820494386195,190.0283075595806,0.1233262798457318,2.6392820494386195,190.0283075595806,0.1233262798457318,0,0.0
22.0,front_loaded,low_hurdle_locked,1791,284,0,2.542638796905448,183.06999337719222,0.11236728926156656,2.542638796905448,183.06999337719222,0.11236728926156656,8.422973421453497,606.4540863446518,0.322599964043221,1507,423.38409296745954
22.0,front_loaded,static_6p5_locked,1098,539,0,3.365883936578926,242.3436434336827,0.1503239497934986,3.365883936578926,242.3436434336827,0.1503239497934986,4.591393079003398,330.5803016882446,0.19921149571592425,559,88.23665825456192
