ObjectId,merge_province_cn,power_type_cn,terminal_price,retain_low,durable_6p5,npv_low_100m_cny,npv_6p5_100m_cny
4767,青海,光伏,22.0,False,False,-0.019586588875380832,-0.04006538623680615
4795,青海,光伏,22.0,False,False,-0.01807304500541077,-0.026031583061444145
4804,青海,光伏,22.0,False,False,-0.012498039645143514,-0.025018641034739303
4811,青海,光伏,22.0,False,False,-0.044133478000624574,-0.1530935495346501
4817,青海,光伏,22.0,False,False,-0.014363107051027304,-0.023828532374532824
4824,青海,光伏,22.0,False,False,-0.018236060500505358,-0.02593443971767885
4850,青海,光伏,22.0,False,False,-0.017686294711187444,-0.025555637040137125
4854,青海,光伏,22.0,False,False,-0.12601455946610282,-0.26802685542347277
4857,青海,光伏,22.0,False,False,-0.017686294711187444,-0.025555637040137125
4863,青海,光伏,22.0,False,False,-0.017686294711187444,-0.025555637040137125
4865,青海,光伏,22.0,False,False,-0.11467968783177618,-0.3026733005532882
4868,青海,光伏,22.0,False,False,-0.012175432304647793,-0.02260603869232056
4874,青海,光伏,22.0,False,False,-0.012175432304647793,-0.02260603869232056
4879,青海,光伏,22.0,False,False,-0.01842591820647526,-0.0262109795195204
4882,青海,光伏,22.0,False,False,-0.017170385706761833,-0.02537686982591825
4889,青海,光伏,22.0,False,False,-0.017170385706761833,-0.02537686982591825
4891,青海,光伏,22.0,False,False,-0.0207853929986458,-0.05878101509843973
4897,青海,光伏,22.0,False,False,-0.010173903853791065,-0.03138764093466758
4899,青海,光伏,22.0,False,False,-0.014374307531412542,-0.029580693646783483
4903,青海,光伏,22.0,False,False,-0.017781292644400367,-0.025758008107785148
4905,青海,光伏,22.0,False,False,-0.009990988016508853,-0.02221729963803683
4911,青海,光伏,22.0,False,False,-0.01842591820647526,-0.0262109795195204
4916,青海,光伏,22.0,False,False,-0.012488732464765015,-0.027771623112853226
4928,青海,光伏,22.0,False,False,-0.01842591820647526,-0.0262109795195204
4931,青海,光伏,22.0,False,False,-0.029025689602861914,-0.053641015144859944
4932,青海,光伏,22.0,False,False,-0.06104339886880757,-0.1883258303762852
4933,青海,光伏,22.0,False,False,-0.011984029330953015,-0.022388165859545166
4943,青海,光伏,22.0,False,False,-0.06222352151448406,-0.12167759970224575
4944,青海,光伏,22.0,False,False,-0.14729215482082936,-0.4780560282211397
4952,青海,光伏,22.0,False,False,-0.04666764163036474,-0.09125820010681546
4956,青海,光伏,22.0,False,False,-0.015555880898452603,-0.030419400232288403
4957,青海,光伏,22.0,False,False,-0.01842591820647526,-0.0262109795195204
4960,青海,光伏,22.0,False,False,-0.007087656296787963,-0.019984913892143037
4966,青海,光伏,22.0,False,False,-0.02544054104286241,-0.048659625850927195
4977,青海,光伏,22.0,False,False,-0.010865521245565125,-0.021793413084746097
4992,青海,光伏,22.0,False,False,-0.21540707540605403,-0.4262898964655386
4994,青海,光伏,22.0,False,False,-0.19907295654407206,-0.40335690680267333
4998,青海,光伏,22.0,False,False,-0.01842591820647526,-0.0262109795195204
6017,新疆,光伏,22.0,False,False,-0.01329231938162216,-0.026130413280647052
6030,新疆,光伏,22.0,False,False,-0.018703587522038868,-0.026088409566355168
6031,新疆,光伏,22.0,False,False,-0.020651586266015824,-0.033619576140018065
6032,新疆,光伏,22.0,False,False,-0.01657444487672618,-0.025178390561126814
6036,新疆,光伏,22.0,False,False,-0.057998731093161275,-0.08779194486510031
6037,新疆,光伏,22.0,False,False,-0.027668746197049957,-0.04902400937301131
6057,新疆,光伏,22.0,False,False,-0.015742988073283365,-0.024874687901963965
6059,新疆,光伏,22.0,False,False,-0.0133021498087086,-0.023257279916559813
6060,新疆,光伏,22.0,False,False,-0.01245706116450252,-0.02279647519098519
6061,新疆,光伏,22.0,False,False,-0.0184751510621297,-0.026088573202115772
6063,新疆,光伏,22.0,False,False,-0.009675541747727948,-0.02133645919716756
6066,新疆,光伏,22.0,False,False,-0.025657094449248897,-0.04436424624023569
6067,新疆,光伏,22.0,False,False,-0.010591142050652449,-0.021749219770315607
6068,新疆,光伏,22.0,False,False,-0.015089002432889067,-0.02415638565014156
6069,新疆,光伏,22.0,False,False,-0.008706065980481936,-0.020839857243362594
6070,新疆,光伏,22.0,False,False,-0.013514596479150674,-0.03349949056526243
6076,新疆,光伏,22.0,False,False,-0.01505362463746421,-0.030089636488864185
6082,新疆,光伏,22.0,False,False,-0.054348850451559315,-0.11598701278631787
6083,新疆,光伏,22.0,False,False,-0.019095407699768262,-0.03500024322528318
6086,新疆,光伏,22.0,False,False,-0.052187419459965044,-0.08112797631770509
6089,新疆,光伏,22.0,False,False,-0.017245214615971557,-0.025491879444163087
6098,新疆,光伏,22.0,False,False,-0.01477896497549128,-0.027634790682551813
6101,新疆,光伏,22.0,False,False,-0.015046017417294751,-0.024513862975862295
6102,新疆,光伏,22.0,False,False,-0.09778712890393244,-0.15778781686364368
6104,新疆,光伏,22.0,False,False,-0.01695193862408092,-0.02529700159783364
6111,新疆,光伏,22.0,False,False,-0.010374631446921141,-0.02151685657584127
6112,新疆,光伏,22.0,False,False,-0.05804923664382249,-0.09594601383913112
6114,新疆,光伏,22.0,False,False,-0.013868555679956237,-0.02714665944575906
6120,新疆,光伏,22.0,False,False,-0.010794134391722146,-0.0220800927036652
6123,新疆,光伏,22.0,False,False,-0.019270057965793976,-0.027066947314355508
6124,新疆,光伏,22.0,False,False,-0.013868555679956237,-0.02714665944575906
6129,新疆,光伏,22.0,False,False,-0.08412575061824763,-0.14173275483592765
6131,新疆,光伏,22.0,False,False,-0.15492972003288705,-0.2841439784767184
6133,新疆,光伏,22.0,False,False,-0.04336909363327248,-0.06932423726905723
6140,新疆,光伏,22.0,False,False,-0.010545310680141456,-0.022185848336881205
6143,新疆,光伏,22.0,False,False,-0.025821612328759656,-0.047357324860749096
6149,新疆,光伏,22.0,False,False,-0.04783674197769787,-0.0968097494962349
6159,新疆,光伏,22.0,False,False,-0.10328644942858098,-0.18942929952132556
6160,新疆,光伏,22.0,False,False,-0.10188759910409168,-0.1735579806368786
6165,新疆,光伏,22.0,False,False,-0.051952224406575875,-0.10271942051451832
6178,新疆,光伏,22.0,False,False,-0.023839995301485607,-0.041247510872233634
6183,新疆,光伏,22.0,False,False,-0.00970413533443363,-0.021205296113898865
6189,新疆,光伏,22.0,False,False,-0.02070082331489966,-0.03369008797056977
6190,新疆,光伏,22.0,False,False,-0.015457946696478427,-0.029696392348387394
6191,新疆,光伏,22.0,False,False,-0.013979907735416942,-0.023851444351976323
6197,新疆,光伏,22.0,False,False,-0.12714662775499636,-0.2199867156305506
6199,新疆,光伏,22.0,False,False,-0.3312131727244659,-0.5390414072554152
6214,新疆,光伏,22.0,False,False,-0.025976112306628326,-0.051359710321568976
6215,新疆,光伏,22.0,False,False,-0.016949602425874403,-0.030793330947940675
6219,新疆,光伏,22.0,False,False,-0.012252014050935262,-0.022595731854810324
6224,新疆,光伏,22.0,False,False,-0.039486009975541046,-0.07002535068112245
6230,新疆,光伏,22.0,False,False,-0.01153179509864524,-0.022182421060817144
6247,新疆,光伏,22.0,False,False,-0.09418976372939589,-0.15523934654425992
6253,新疆,光伏,22.0,False,False,-0.025976112306628326,-0.051359710321568976
6259,新疆,光伏,22.0,False,False,-0.08528859483882996,-0.14342780553975093
6268,新疆,光伏,22.0,False,False,-0.08397263771350681,-0.1763168890058033
6270,新疆,光伏,22.0,False,False,-0.013868555679956237,-0.02714665944575906
6276,新疆,光伏,22.0,False,False,-0.05482863525212189,-0.11678567241671141
6288,新疆,光伏,22.0,False,False,-0.11000359068731988,-0.2586005713824397
6290,新疆,光伏,22.0,False,False,-0.016138267836050154,-0.024645014576757277
6294,新疆,光伏,22.0,False,False,-0.009630102903743058,-0.023306178630504073
6295,新疆,光伏,22.0,False,False,-0.019646793058557183,-0.02692857677216427
6321,新疆,光伏,22.0,False,False,-0.014695229059732006,-0.023871374582309333
6322,新疆,光伏,22.0,False,False,-0.021523161150078657,-0.03924893386330158
6323,新疆,光伏,22.0,False,False,-0.019938143772934996,-0.0272875589894368
6328,新疆,光伏,22.0,False,False,-0.019938143772934996,-0.0272875589894368
6358,新疆,光伏,22.0,False,False,-0.01498723353611006,-0.027141917428092233
6360,新疆,光伏,22.0,False,False,-0.017126897456563647,-0.0253965658803254
6361,新疆,光伏,22.0,False,False,-0.01860638817877449,-0.03436150141014238
6362,新疆,光伏,22.0,False,False,-0.09625145878056053,-0.16395035669351896
6365,新疆,光伏,22.0,False,False,-0.01742774594450142,-0.025649656163689402
6380,新疆,光伏,22.0,False,False,-0.01937798360425552,-0.02674150695534444
6387,新疆,光伏,22.0,False,False,-0.014340296316285655,-0.023861112574698678
6388,新疆,光伏,22.0,False,False,-0.019987643407221804,-0.04159166359251602
6389,新疆,光伏,22.0,False,False,-0.012788714534439341,-0.03568870686301556
6394,新疆,光伏,22.0,False,False,-0.024430921043273615,-0.05191597309727055
6405,新疆,光伏,22.0,False,False,-0.15394259509153613,-0.2661854954618365
6415,新疆,光伏,22.0,False,False,-0.020017708931220488,-0.027180866066810163
6428,新疆,光伏,22.0,False,False,-0.01574052619015843,-0.024740955941980336
6435,新疆,光伏,22.0,False,False,-0.02465939856695796,-0.05032163729419122
6447,新疆,光伏,22.0,False,False,-0.037961315708796385,-0.0647295925037994
6451,新疆,光伏,22.0,False,False,-0.009539605942079716,-0.022588445259204348
6465,新疆,光伏,22.0,False,False,-0.015784650023909077,-0.02510443096083779
6467,新疆,光伏,22.0,False,False,-0.018940497343703514,-0.026223409564705098
6468,新疆,光伏,22.0,False,False,-0.01363187966198593,-0.02365047308553526
6475,新疆,光伏,22.0,False,False,-0.023462937150615416,-0.041660968519415545
6476,新疆,光伏,22.0,False,False,-0.01363187966198593,-0.02365047308553526
6485,新疆,光伏,22.0,False,False,-0.0181435592743538,-0.026416582032757742
6528,新疆,光伏,22.0,False,False,-0.013398733807207961,-0.034590087582738974
6536,新疆,光伏,22.0,False,False,-0.013514596479150674,-0.03349949056526243
6538,新疆,光伏,22.0,False,False,-0.015561644462441005,-0.02462360530445386
6548,新疆,光伏,22.0,False,False,-0.015561644462441005,-0.02462360530445386
6559,新疆,光伏,22.0,False,False,-0.019732650018270223,-0.03732068170876264
6564,新疆,光伏,22.0,False,False,-0.016067701562481215,-0.025202138802324605
6565,新疆,光伏,22.0,False,False,-0.037586546303782185,-0.0600810045796376
6566,新疆,光伏,22.0,False,False,-0.014523135864715916,-0.02406415287803372
6574,新疆,光伏,22.0,False,False,-0.013597961144724929,-0.023697763391948665
6576,新疆,光伏,22.0,False,False,-0.03538020676161387,-0.05658732756612921
6579,新疆,光伏,22.0,False,False,-0.12739056668740303,-0.23808190971237897
6582,新疆,光伏,22.0,False,False,-0.11809440062612746,-0.22117498649441988
6590,新疆,光伏,22.0,False,False,-0.01214507020017107,-0.02264720495545364
6598,新疆,光伏,22.0,False,False,-0.1027716809976866,-0.18183652434611733
6602,新疆,光伏,22.0,False,False,-0.015305383381974277,-0.024805877629247224
6607,新疆,光伏,22.0,False,False,-0.01785471614630939,-0.030733040210026152
6609,新疆,光伏,22.0,False,False,-0.13042996252085381,-0.23128300006182623
6625,新疆,光伏,22.0,False,False,-0.021613492810436473,-0.03666868160048052
6628,新疆,光伏,22.0,False,False,-0.018395584151386403,-0.031805448308393915
6634,新疆,光伏,22.0,False,False,-0.01856800809093362,-0.026306661505288733
6638,新疆,光伏,22.0,False,False,-0.021054800695247407,-0.036703491979883734
6644,新疆,光伏,22.0,False,False,-0.013203359637050098,-0.02317810794824528
6659,新疆,光伏,22.0,False,False,-0.019554025968154,-0.026537725779742494
6669,新疆,光伏,22.0,False,False,-0.013057797575844063,-0.02382856500218559
6672,新疆,光伏,22.0,False,False,-0.011521610328637097,-0.024406545134180734
6675,新疆,光伏,22.0,False,False,-0.012462084617402709,-0.022850542254036075
6707,新疆,光伏,22.0,False,False,-0.015892276169652764,-0.024567018835131276
6720,新疆,光伏,22.0,False,False,-0.01534635749936955,-0.0246693019315872
6739,新疆,光伏,22.0,False,False,-0.09843192959989845,-0.20877352520476572
6740,新疆,光伏,22.0,False,False,-0.012350435663026217,-0.022926371182679654
6745,新疆,光伏,22.0,False,False,-0.015810552163570187,-0.024686089796283495
6747,新疆,光伏,22.0,False,False,-0.1038854913821914,-0.17541981648116506
6753,新疆,光伏,22.0,False,False,-0.006872302824567398,-0.01995797878807535
6755,新疆,光伏,22.0,False,False,-0.015159430994247323,-0.02458320836924659
6760,新疆,光伏,22.0,False,False,-0.011449634089880846,-0.026446537663595535
6764,新疆,光伏,22.0,False,False,-0.015256610703067608,-0.02442526423452534
6766,新疆,光伏,22.0,False,False,-0.05285835001430154,-0.14939722687227175
6777,新疆,光伏,22.0,False,False,-0.017657123271861603,-0.025888120575950607
6790,新疆,光伏,22.0,False,False,-0.05080053431832278,-0.0853286652475665
6793,新疆,光伏,22.0,False,False,-0.01928501128640661,-0.02694512654756845
6799,新疆,光伏,22.0,False,False,-0.05032803201731638,-0.08313029714812949
6802,新疆,光伏,22.0,False,False,-0.01610941297792303,-0.02473188565806468
6804,新疆,光伏,22.0,False,False,-0.023371891587854885,-0.04303497303952232
6806,新疆,光伏,22.0,False,False,-0.011933385358018416,-0.02307998264645242
6812,新疆,光伏,22.0,False,False,-0.24034529812986286,-0.3976493605670944
6815,新疆,光伏,22.0,False,False,-0.015409600430753645,-0.0245203102103956
6819,新疆,光伏,22.0,False,False,-0.04263494746149179,-0.07181405230202159
6824,新疆,光伏,22.0,False,False,-0.13826676611570743,-0.2599856332691483
6827,新疆,光伏,22.0,False,False,-0.10065606389466629,-0.16626059414371622
6831,新疆,光伏,22.0,False,False,-0.013853837423431669,-0.02377078338182139
6839,新疆,光伏,22.0,False,False,-0.019773331792000862,-0.039078265442983914
6845,新疆,光伏,22.0,False,False,-0.01984746986396834,-0.027011168147654165
6852,新疆,光伏,22.0,False,False,-0.01984746986396834,-0.027011168147654165
6854,新疆,光伏,22.0,False,False,-0.034102767142905235,-0.059611191860401556
6867,新疆,光伏,22.0,False,False,-0.022735176129008355,-0.03974079337056021
6883,新疆,光伏,22.0,False,False,-0.012827742382273041,-0.022847677717166184
6885,新疆,光伏,22.0,False,False,-0.022735176129008355,-0.03974079337056021
6895,新疆,光伏,22.0,False,False,-0.017348241299896098,-0.03353180003356028
6898,新疆,光伏,22.0,False,False,-0.049603581190000634,-0.099857995341257
6907,新疆,光伏,22.0,False,False,-0.02059656897705116,-0.034161006740635436
6913,新疆,光伏,22.0,False,False,-0.02350852548422642,-0.047420896887539324
6916,新疆,光伏,22.0,False,False,-0.15753783859192488,-0.3059139038825526
6918,新疆,光伏,22.0,False,False,-0.03472465220849842,-0.055001728755909515
6928,新疆,光伏,22.0,False,False,-0.014417585432006188,-0.04081960008725166
6938,新疆,光伏,22.0,False,False,-0.013934330114309059,-0.023577662339747514
6959,新疆,光伏,22.0,False,False,-0.01166070210812963,-0.025919176671609444
6963,新疆,光伏,22.0,False,False,-0.025976112306628326,-0.051359710321568976
697,甘肃,光伏,22.0,False,False,-0.020872459148387763,-0.029210948642820478
6981,新疆,光伏,22.0,False,False,-0.019351083872830542,-0.04267291861615345
7325,新疆,光伏,22.0,False,False,-0.015761592730570734,-0.024472012901096827
7332,新疆,光伏,22.0,False,False,-0.023505585513752644,-0.04622383584619849
W100,甘肃,风电,22.0,False,False,-0.004501981952709516,-0.10529372305057794
W1057,广西,风电,22.0,False,False,-0.0008972184439204925,-0.018167814878834718
W1069,广西,风电,22.0,False,False,-0.010118346170841907,-0.021665956590324595
W1073,广西,风电,22.0,False,False,-0.012398131565137206,-0.022710101879864164
W1083,广西,风电,22.0,False,False,-0.015815930925795547,-0.024531987903938453
W1130,河北,风电,22.0,False,False,-0.017175294781517015,-0.02524616139349276
W1134,河北,风电,22.0,False,False,-0.020267666397818573,-0.027971987025532774
W124,甘肃,风电,22.0,False,False,-0.004479590969817869,-0.10476987818249493
W125,甘肃,风电,22.0,False,False,-0.004479590969817869,-0.10476987818249493
W1273,广西,风电,22.0,False,False,-0.018502231775401796,-0.026336828721704335
W1280,河北,风电,22.0,False,False,-0.015383422602061233,-0.024740477676906538
W1284,河北,风电,22.0,False,False,-0.01804226321525027,-0.025725233442021885
W130,甘肃,风电,22.0,False,False,-0.020975570290780888,-0.08489425658999482
W1340,河北,风电,22.0,False,False,-0.013622090496748366,-0.023374211831174396
W1356,河北,风电,22.0,False,False,-0.013759688828102185,-0.023610316007879096
W1358,河北,风电,22.0,False,False,-0.013759688828102185,-0.023610316007879096
W136,甘肃,风电,22.0,False,False,-0.005243891671803011,-0.021223563626553928
W1360,河北,风电,22.0,False,False,-0.012142397206883256,-0.02285227250351037
W1362,河北,风电,22.0,False,False,-0.012142397206883256,-0.02285227250351037
W1374,河北,风电,22.0,False,False,-0.013050160010328661,-0.025773614436591902
W1376,河北,风电,22.0,False,False,-0.01917140223591801,-0.055735700797344155
W138,甘肃,风电,22.0,False,False,-0.026030604585720252,-0.0702358780832226
W1387,河北,风电,22.0,False,False,-0.01399512145658053,-0.04068705982097618
W1389,河北,风电,22.0,False,False,-0.009489847928152115,-0.027589174281792608
W139,甘肃,风电,22.0,False,False,-0.026160122642714997,-0.07058531719202518
W140,甘肃,风电,22.0,False,False,-0.012950547071052287,-0.034943221308402744
W141,甘肃,风电,22.0,False,False,-0.043006385374140206,-0.08540076360319687
W1482,海南,风电,22.0,False,False,-0.0013273884612235653,-0.022700658605055678
W1483,海南,风电,22.0,False,False,-0.0012742975438894905,-0.02179263532910073
W1502,河北,风电,22.0,False,False,-0.013913680021189546,-0.023764065953625155
W1509,河北,风电,22.0,False,False,-0.013010596696607936,-0.023196911742127048
W1529,河北,风电,22.0,False,False,-0.015383422602061233,-0.024740477676906538
W1612,河北,风电,22.0,False,False,-0.013759688828102185,-0.023610316007879096
W1769,广西,风电,22.0,False,False,-0.0009544958553836513,-0.019327467413917776
W1774,广西,风电,22.0,False,False,-0.0009544958553836513,-0.019327467413917776
W178,北京,风电,22.0,False,False,-0.01730756718379927,-0.02550470978528065
W180,北京,风电,22.0,False,False,-0.01730756718379927,-0.02550470978528065
W181,北京,风电,22.0,False,False,-0.01730756718379927,-0.02550470978528065
W1866,河北,风电,22.0,False,False,-0.0012445329718365223,-0.01654733082984524
W1875,河北,风电,22.0,False,False,-0.01641985162294976,-0.0251448247580266
W1883,河北,风电,22.0,False,False,-0.018894013703172518,-0.02651763083185135
W1887,河北,风电,22.0,False,False,-0.012791836280096282,-0.023014452329161567
W1892,河北,风电,22.0,False,False,-0.01377454407805973,-0.02352642567988581
W2206,黑龙江,风电,22.0,False,False,-0.0014417469464835745,-0.03120285480324833
W2208,黑龙江,风电,22.0,False,False,-0.001501822252750147,-0.03250297499911837
W2214,黑龙江,风电,22.0,False,False,-0.001501822252750147,-0.03250297499911837
W2237,黑龙江,风电,22.0,False,False,-0.00797851312181843,-0.040612350937147726
W2263,河北,风电,22.0,False,False,-0.016099719922280948,-0.025142012113325833
W2266,河北,风电,22.0,False,False,-0.01804226321525027,-0.025725233442021885
W2269,黑龙江,风电,22.0,False,False,-0.0033926793283372714,-0.03684732463889022
W2282,黑龙江,风电,22.0,False,False,-0.01080906417709074,-0.040377833128648205
