ObjectId,merge_province_cn,power_type_cn,method,low_return_entry,conventional_6p5,strict_marginal,selected_capacity_mw,selected_h2_t_per_year
10312,山东,光伏,daily_peak,False,False,False,0.0009948578137691936,0.018684530580882475
10313,河北,光伏,daily_peak,False,False,False,0.0007567905297703957,0.017655367988486263
10314,山东,光伏,daily_peak,False,False,False,0.0007958862346512738,0.014947624508004596
10316,宁夏,光伏,daily_peak,False,False,False,1.21444580078125,6.13851596805848
10317,宁夏,光伏,daily_peak,False,False,False,1.21692048474915,16.24361081468013
10318,宁夏,光伏,daily_peak,False,False,False,1.144559954566017,14.35043036465274
10319,宁夏,光伏,daily_peak,False,False,False,1.1060234573595085,13.205060726827329
10321,宁夏,光伏,daily_peak,False,False,False,1.0823214678674498,12.242060064368582
10322,宁夏,光伏,daily_peak,False,False,False,1.1631430594545036,15.296402847985505
10323,宁夏,光伏,daily_peak,False,False,False,1.2235641217188569,15.368037589892172
10324,宁夏,光伏,daily_peak,False,False,False,0.0014446241731166326,0.032597294543489044
10325,宁夏,光伏,daily_peak,False,False,False,0.0007072744924822548,0.015831468728540476
10326,宁夏,光伏,daily_peak,False,False,False,1.21692048474915,16.24361081468013
10327,宁夏,光伏,daily_peak,False,False,False,1.1060234573595085,13.205060726827329
10329,宁夏,光伏,daily_peak,False,False,False,1.21692048474915,16.24361081468013
10330,宁夏,光伏,daily_peak,False,False,False,1.1127731058474748,13.396171900572538
10331,宁夏,光伏,daily_peak,False,False,False,1.1524322541012126,14.42696879235551
10332,宁夏,光伏,daily_peak,False,False,False,1.1524322541012126,14.42696879235551
10333,宁夏,光伏,daily_peak,False,False,False,1.144559954566017,14.35043036465274
10341,吉林,光伏,daily_peak,False,False,False,1.5200255126953126,2.4730416764239878
10342,湖北,光伏,daily_peak,False,False,False,0.000513440160342414,0.009590026559916934
10343,湖北,光伏,daily_peak,False,False,False,0.0006418001008616718,0.01198753319315705
10345,天津,光伏,daily_peak,False,False,False,0.0008098606740259777,0.014901809654271373
10346,山东,光伏,daily_peak,False,False,False,0.0008699891559614651,0.015613344099893465
10347,河北,光伏,daily_peak,False,False,False,1.0598704833984376,5.901463112945307
10351,江苏,光伏,daily_peak,False,False,False,0.00024065066788093203,0.0023746112154810267
10352,山东,光伏,daily_peak,False,False,False,1.05247900390625,3.5848881969459416
10353,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10354,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10357,江苏,光伏,daily_peak,False,False,False,0.0013074582541631823,0.012900103977186609
10358,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10359,辽宁,光伏,daily_peak,False,False,False,0.0020070703335547595,0.04015531001612863
10361,辽宁,光伏,daily_peak,False,False,False,0.002393156101212751,0.047868065931067655
10362,辽宁,光伏,daily_peak,False,False,False,1.0881101183442552,6.317041542150144
10364,吉林,光伏,daily_peak,False,False,False,1.315496826171875,3.019436130681316
10365,四川,光伏,daily_peak,False,False,False,0.0008462967997457022,0.011029420507010113
10366,江苏,光伏,daily_peak,False,False,False,0.0011456276950841384,0.011112939281457639
10367,江苏,光伏,daily_peak,False,False,False,0.001083870594077263,0.01100753069816979
10369,江苏,光伏,daily_peak,False,False,False,0.0013548379340417869,0.013759413341924978
1037,广西,光伏,daily_peak,False,False,False,1.3362806076290712,15.583921670666992
10374,山东,光伏,daily_peak,False,False,False,0.0020542247439033177,0.03776562965440739
10377,河北,光伏,daily_peak,False,False,False,0.001669788799876167,0.03997702509560599
1038,广西,光伏,daily_peak,False,False,False,1.2543722020946872,21.036290322141937
10380,甘肃,光伏,daily_peak,False,False,False,1.1817711525387449,22.377056627434378
10382,甘肃,光伏,daily_peak,False,False,False,1.0186202763477221,19.116426324872148
10384,甘肃,光伏,daily_peak,False,False,False,1.0386825632149377,22.097464760894756
10385,河北,光伏,daily_peak,False,False,False,0.000890554069847981,0.021321080482331417
10386,山东,光伏,daily_peak,False,False,False,1.1016129150390626,3.6730480470472613
10388,浙江,光伏,daily_peak,False,False,False,0.0,0.0
1039,广西,光伏,daily_peak,False,False,False,1.322702471052117,19.986448242807278
10390,河南,光伏,daily_peak,False,False,False,0.00030702890107967636,0.004552135254127977
10391,云南,光伏,daily_peak,False,False,False,1.1601893950280469,12.93677268929961
10394,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10398,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10399,山西,光伏,daily_peak,False,False,False,1.31801806640625,4.821393444735394
104,甘肃,光伏,daily_peak,False,False,False,1.0177531471504409,26.621065934630437
10403,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10404,山东,光伏,daily_peak,False,False,False,0.0023148185678224065,0.04237906038355254
10408,河北,光伏,daily_peak,False,False,False,1.19151513671875,5.677691563025156
1041,广西,光伏,daily_peak,False,False,False,1.1050392986805841,9.953792750551122
10414,安徽,光伏,daily_peak,False,False,False,0.0004431417183095889,0.006029537680587788
10417,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10419,河南,光伏,daily_peak,False,False,False,0.0010746012270775038,0.015932472234205314
1042,广西,光伏,daily_peak,False,False,False,1.1350611964855877,10.213390863371252
10420,四川,光伏,daily_peak,False,False,False,0.0001771935499237956,0.0024733955474930806
10427,河南,光伏,daily_peak,False,False,False,0.0005122417041918384,0.007241030448900192
1043,广西,光伏,daily_peak,False,False,False,1.3243112713414213,20.302018342522025
10436,福建,光伏,daily_peak,False,False,False,0.0,0.0
10437,山东,光伏,daily_peak,False,False,False,0.0006573567299148686,0.012178198664273405
10441,河南,光伏,daily_peak,False,False,False,0.0007683624433014924,0.010861544629562623
10444,山东,光伏,daily_peak,False,False,False,1.2061047726627958,10.688215816884469
10446,山东,光伏,daily_peak,False,False,False,0.0019290169740015985,0.035315888561330624
10448,山东,光伏,daily_peak,False,False,False,0.0007435907112360889,0.013346732151207219
1045,广西,光伏,daily_peak,False,False,False,1.3243112713414213,20.302018342522025
10451,山东,光伏,daily_peak,False,False,False,0.00047912807071321,0.008890680344469047
10452,河南,光伏,daily_peak,False,False,False,0.0013120825197345792,0.019293648209919297
10454,山东,光伏,daily_peak,False,False,False,0.0005800207390951176,0.010745470811967875
10459,河南,光伏,daily_peak,False,False,False,0.0012310355554543324,0.017702856732345135
1046,广西,光伏,daily_peak,False,False,False,1.1158624427282833,14.375037986093226
10466,河南,光伏,daily_peak,False,False,False,0.0012310355554543324,0.017702856732345135
10470,陕西,光伏,daily_peak,False,False,False,0.0022697634490826805,0.06509895075531517
10472,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10476,山东,光伏,daily_peak,False,False,False,0.0003858038013702111,0.007063176009646254
1048,广西,光伏,daily_peak,False,False,False,1.2256715968723826,15.146562768578148
105,甘肃,光伏,daily_peak,False,False,False,1.2430508824426334,30.755604142558134
1050,广西,光伏,daily_peak,False,False,False,1.1301122077527523,15.650603840896345
10501,江苏,光伏,daily_peak,False,False,False,0.0004964794157447354,0.005186827843019714
10506,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10509,浙江,光伏,daily_peak,False,False,False,0.0,0.0
10514,江苏,光伏,daily_peak,False,False,False,0.00018913520318170667,0.00197593436338027
1053,广西,光伏,daily_peak,False,False,False,1.2478475120499215,22.565705096989774
10533,山东,光伏,daily_peak,False,False,False,0.000761139120326719,0.013500770401506629
10539,福建,光伏,daily_peak,False,False,False,0.0,0.0
1054,贵州,光伏,daily_peak,False,False,False,1.352075073924635,13.151196437269546
10546,福建,光伏,daily_peak,False,False,False,0.0,0.0
10547,黑龙江,光伏,daily_peak,False,False,False,0.0008671842961913801,0.01855300728966519
10553,黑龙江,光伏,daily_peak,False,False,False,0.00043359213620535294,0.00927650366433166
10559,辽宁,光伏,daily_peak,False,False,False,0.00042514707334912133,0.008025181957610929
1056,广西,光伏,daily_peak,False,False,False,1.1712190759854073,18.9079260064465
10562,山东,光伏,daily_peak,False,False,False,1.1440854863144567,6.6085358994081
10566,山西,光伏,daily_peak,False,False,False,1.431123291015625,4.667333350986958
10575,甘肃,光伏,daily_peak,False,False,False,0.0009150461061789461,0.02617437784575919
