ObjectId,merge_province_cn,power_type_cn,initial_6p5_gap_100m_cny,operating_learning_gain_100m_cny,gap_share_of_initial_capex,gain_share_of_initial_capex,learning_gain_share_of_gap,closes_gap_at_baseline_learning
W1356,河北,风电,0.015256170515242081,0.0,0.20759505842518125,0.0,0.0,False
W1358,河北,风电,0.015256170515242081,0.0,0.20759505842518125,0.0,0.0,False
W136,甘肃,风电,0.011298369476422725,0.0,0.13418714225163947,0.0,0.0,False
W1360,河北,风电,0.014350231973053728,0.0,0.19374049344469438,0.0,0.0,False
W1362,河北,风电,0.014350231973053728,0.0,0.19374049344469438,0.0,0.0,False
W1374,河北,风电,0.015969344026819394,0.0,0.18763494455241997,0.0,0.0,False
W1376,河北,风电,0.03140812974058793,0.0,0.15151039457529752,0.0,0.0,False
W138,甘肃,风电,0.040325583228411,0.0,0.15738749965511117,0.0,0.0,False
W1387,河北,风电,0.02292793319543385,0.0,0.15151038714389178,0.0,0.0,False
W1389,河北,风电,0.01554702656590377,0.0,0.15151041552047734,0.0,0.0,False
W139,甘肃,风电,0.040526215289868,0.0,0.15738752800945793,0.0,0.0,False
W140,甘肃,风电,0.020062477667425933,0.0,0.15738748893314805,0.0,0.0,False
W141,甘肃,风电,0.05296879485324323,0.0,0.18763144354382982,0.0,0.0,False
W1482,海南,风电,0.010649936337558433,0.0,0.10514246613934014,0.0,0.0,False
W1483,海南,风电,0.010223941757469447,0.0,0.10514249310224565,0.0,0.0,False
W1502,河北,风电,0.015385470587154327,0.0,0.20861146236010775,0.0,0.0,False
W1509,河北,风电,0.01482717019851129,0.0,0.20221681622745546,0.0,0.0,False
W1529,河北,风电,0.016348461025729576,0.0,0.21959632390565814,0.0,0.0,False
W1612,河北,风电,0.015256170515242081,0.0,0.20759505842518125,0.0,0.0,False
W1769,广西,风电,0.009034450657100354,0.0,0.1044244073069879,0.0,0.0,False
W1774,广西,风电,0.009034450657100354,0.0,0.1044244073069879,0.0,0.0,False
W178,北京,风电,0.01735000728819989,0.0,0.2371977499843387,0.0,0.0,False
W180,北京,风电,0.01735000728819989,0.0,0.2371977499843387,0.0,0.0,False
W181,北京,风电,0.01735000728819989,0.0,0.2371977499843387,0.0,0.0,False
W1866,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W1875,河北,风电,0.016879548690291117,0.0,0.22864338503925058,0.0,0.0,False
W1883,河北,风电,0.01840728235812365,0.0,0.2502475633700006,0.0,0.0,False
W1887,河北,风电,0.014645655518235755,0.0,0.2000128195085306,0.0,0.0,False
W1892,河北,风电,0.015231616357699816,0.0,0.20861147001833394,0.0,0.0,False
W2206,黑龙江,风电,0.014495732443072904,0.0,0.10337778075058972,0.0,0.0,False
W2208,黑龙江,风电,0.015099722668545057,0.0,0.10337779062114405,0.0,0.0,False
W2214,黑龙江,风电,0.015099722668545057,0.0,0.10337779062114405,0.0,0.0,False
W2237,黑龙江,风电,0.020889056522326827,0.0,0.12542523398148755,0.0,0.0,False
W2263,河北,风电,0.01678395496851925,0.0,0.22541814847171193,0.0,0.0,False
W2266,河北,风电,0.01774125391469534,0.0,0.24577266363126726,0.0,0.0,False
W2269,黑龙江,风电,0.017685880341548693,0.0,0.10978440371564002,0.0,0.0,False
W2282,黑龙江,风电,0.021716347378937313,0.0,0.13727165926757876,0.0,0.0,False
W2377,河北,风电,0.01623820549400463,0.0,0.14674633062047737,0.0,0.0,False
W2379,黑龙江,风电,0.01757727181360064,0.0,0.1000474617906068,0.0,0.0,False
W2383,黑龙江,风电,0.014130110237452108,0.0,0.1945671855330485,0.0,0.0,False
W2404,黑龙江,风电,0.016577155216298926,0.0,0.22728326157839332,0.0,0.0,False
W2420,黑龙江,风电,0.01586225283432782,0.0,0.2169883522488628,0.0,0.0,False
W2423,河北,风电,0.017323822118981407,0.0,0.24010100296294865,0.0,0.0,False
W2431,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2436,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2441,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2447,河北,风电,0.017323822118981407,0.0,0.24010100296294865,0.0,0.0,False
W2455,河北,风电,0.016879548690291117,0.0,0.22864338503925058,0.0,0.0,False
W2456,黑龙江,风电,0.01586225283432782,0.0,0.2169883522488628,0.0,0.0,False
W2461,河北,风电,0.016879548690291117,0.0,0.22864338503925058,0.0,0.0,False
W2465,河北,风电,0.016541957196303775,0.0,0.22864337548883487,0.0,0.0,False
W2466,黑龙江,风电,0.009723558943882396,0.0,0.09611082853503532,0.0,0.0,False
W2468,河北,风电,0.018478692202277505,0.0,0.25189087458705983,0.0,0.0,False
W2471,黑龙江,风电,0.009723558943882396,0.0,0.09611082853503532,0.0,0.0,False
W2475,黑龙江,风电,0.009723558943882396,0.0,0.09611082853503532,0.0,0.0,False
W2476,河北,风电,0.018478692202277505,0.0,0.25189087458705983,0.0,0.0,False
W2477,河北,风电,0.017323822118981407,0.0,0.24010100296294865,0.0,0.0,False
W2482,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2488,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2495,黑龙江,风电,0.00855672944708569,0.0,0.09611080189351383,0.0,0.0,False
W2497,黑龙江,风电,0.009723558943882396,0.0,0.09611082853503532,0.0,0.0,False
W2504,黑龙江,风电,0.014051281612161971,0.0,0.11781054952130425,0.0,0.0,False
W2507,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2515,河北,风电,0.02069206541016769,0.0,0.18155390940971372,0.0,0.0,False
W2519,河北,风电,0.017323822118981407,0.0,0.24010100296294865,0.0,0.0,False
W2524,黑龙江,风电,0.009752182948351855,0.0,0.09132711202487288,0.0,0.0,False
W2525,河北,风电,0.007837786371382528,0.0,0.10719279138191645,0.0,0.0,False
W2553,黑龙江,风电,0.014682582522342813,0.0,0.10498950696505938,0.0,0.0,False
W2567,黑龙江,风电,0.010858171023725788,0.0,0.13727162840862955,0.0,0.0,False
W2577,黑龙江,风电,0.01099812479234465,0.0,0.14957352147616143,0.0,0.0,False
W2590,黑龙江,风电,0.015489413584155889,0.0,0.21328430872089477,0.0,0.0,False
W2604,黑龙江,风电,0.009723558943882396,0.0,0.09611082853503532,0.0,0.0,False
W2610,黑龙江,风电,0.0098346298358573,0.0,0.10111548164313154,0.0,0.0,False
W2622,黑龙江,风电,0.009845426610197437,0.0,0.10157483089439998,0.0,0.0,False
W2626,黑龙江,风电,0.013412755976306333,0.0,0.1027910147794232,0.0,0.0,False
W2638,黑龙江,风电,0.01206545388149801,0.0,0.08862524160048382,0.0,0.0,False
W2648,黑龙江,风电,0.013412755976306333,0.0,0.1027910147794232,0.0,0.0,False
W2655,黑龙江,风电,0.0178555856005102,0.0,0.10996264929067187,0.0,0.0,False
W2665,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2679,黑龙江,风电,0.015497979331427254,0.0,0.10192899911888119,0.0,0.0,False
W2693,黑龙江,风电,0.013412755976306333,0.0,0.1027910147794232,0.0,0.0,False
W2703,黑龙江,风电,0.013412755976306333,0.0,0.1027910147794232,0.0,0.0,False
W2708,黑龙江,风电,0.009995000738897225,0.0,0.08970440488277048,0.0,0.0,False
W2710,黑龙江,风电,0.02269516205378063,0.0,0.14504212321987833,0.0,0.0,False
W2713,黑龙江,风电,0.02269516205378063,0.0,0.14504212321987833,0.0,0.0,False
W2720,黑龙江,风电,0.02269516205378063,0.0,0.14504212321987833,0.0,0.0,False
W2724,黑龙江,风电,0.02269516205378063,0.0,0.14504212321987833,0.0,0.0,False
W2734,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2736,黑龙江,风电,0.012206601680527963,0.0,0.11088802827389863,0.0,0.0,False
W2751,黑龙江,风电,0.012455717836496159,0.0,0.11088804399280373,0.0,0.0,False
W2766,黑龙江,风电,0.011459257443032316,0.0,0.1108880185039747,0.0,0.0,False
W2767,黑龙江,风电,0.018538506166007603,0.0,0.11470390865869085,0.0,0.0,False
W2778,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2780,河北,风电,0.012022536864492405,0.0,0.1093330658678519,0.0,0.0,False
W2781,黑龙江,风电,0.009995000738897225,0.0,0.08970440488277048,0.0,0.0,False
W2786,河北,风电,0.012340244412418282,0.0,0.16667967768799702,0.0,0.0,False
W2790,黑龙江,风电,0.009995000738897225,0.0,0.08970440488277048,0.0,0.0,False
W2792,河北,风电,0.012022536864492405,0.0,0.1093330658678519,0.0,0.0,False
W2794,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2797,河北,风电,0.012022536864492405,0.0,0.1093330658678519,0.0,0.0,False
W2803,黑龙江,风电,0.01676742469954735,0.0,0.1333537529976655,0.0,0.0,False
W2812,黑龙江,风电,0.018538506166007603,0.0,0.11470390865869085,0.0,0.0,False
W2813,黑龙江,风电,0.015489413584155889,0.0,0.21328430872089477,0.0,0.0,False
W2820,黑龙江,风电,0.012455717836496159,0.0,0.11088804399280373,0.0,0.0,False
W2822,黑龙江,风电,0.014130110237452108,0.0,0.1945671855330485,0.0,0.0,False
W2824,黑龙江,风电,0.01206545388149801,0.0,0.08862524160048382,0.0,0.0,False
W2827,黑龙江,风电,0.015497979331427254,0.0,0.10192899911888119,0.0,0.0,False
W2833,黑龙江,风电,0.01206545388149801,0.0,0.08862524160048382,0.0,0.0,False
W2837,黑龙江,风电,0.015497979331427254,0.0,0.10192899911888119,0.0,0.0,False
W2843,黑龙江,风电,0.02097166646485883,0.0,0.13761261930329638,0.0,0.0,False
W2845,黑龙江,风电,0.013412755976306333,0.0,0.1027910147794232,0.0,0.0,False
W2853,黑龙江,风电,0.018538506166007603,0.0,0.11470390865869085,0.0,0.0,False
W2866,黑龙江,风电,0.018538506166007603,0.0,0.11470390865869085,0.0,0.0,False
W2868,黑龙江,风电,0.018483445344116143,0.0,0.25591075580141154,0.0,0.0,False
W2869,黑龙江,风电,0.01772973788705779,0.0,0.10259177022701671,0.0,0.0,False
W2877,黑龙江,风电,0.017462127298922183,0.0,0.23255456404525623,0.0,0.0,False
W2880,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2887,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2892,黑龙江,风电,0.016143730678128583,0.0,0.10192901210126738,0.0,0.0,False
W2907,黑龙江,风电,0.011876696404739547,0.0,0.16154855588784914,0.0,0.0,False
W2911,黑龙江,风电,0.020323478497561772,0.0,0.11923840680789977,0.0,0.0,False
W2919,黑龙江,风电,0.03156232506882113,0.0,0.19394181810011366,0.0,0.0,False
W2924,黑龙江,风电,0.014130110237452108,0.0,0.1945671855330485,0.0,0.0,False
W2934,黑龙江,风电,0.01712721992904748,0.0,0.11015480797693895,0.0,0.0,False
W2966,黑龙江,风电,0.01642992963063831,0.0,0.16994160658777907,0.0,0.0,False
W3095,湖南,风电,0.018768457564842973,0.0,0.25326067565356786,0.0,0.0,False
W3102,湖南,风电,0.016962100219870588,0.0,0.23460628430255737,0.0,0.0,False
W3107,湖南,风电,0.017513395260154888,0.0,0.23835045693153764,0.0,0.0,False
W3191,内蒙古,风电,0.05755958271361609,0.0,0.13151930435917147,0.0,0.0,False
W3243,湖南,风电,0.0069149851351565424,0.0,0.08655966408553402,0.0,0.0,False
W3274,内蒙古,风电,0.03196986899311349,0.0,0.2166032691820648,0.0,0.0,False
W3282,内蒙古,风电,0.0159849350079595,0.0,0.21660327537372348,0.0,0.0,False
W3358,湖南,风电,0.016962100219870588,0.0,0.23460628430255737,0.0,0.0,False
W3384,湖南,风电,0.016962100219870588,0.0,0.23460628430255737,0.0,0.0,False
W3410,湖南,风电,0.01442349975485887,0.0,0.19548952549783213,0.0,0.0,False
W3413,湖南,风电,0.016962100219870588,0.0,0.23460628430255737,0.0,0.0,False
W3447,湖南,风电,0.020075795721505814,0.0,0.11307948439687698,0.0,0.0,False
W3449,湖南,风电,0.011354239423152689,0.0,0.1559176150251789,0.0,0.0,False
W3459,湖南,风电,0.013161630626689732,0.0,0.1825262632499654,0.0,0.0,False
W3463,湖南,风电,0.007525453637795935,0.0,0.09273885450447066,0.0,0.0,False
W3472,湖南,风电,0.016748897093167108,0.0,0.2279941475713147,0.0,0.0,False
W3572,湖南,风电,0.01908534411503802,0.0,0.2580000702911081,0.0,0.0,False
W3610,湖南,风电,0.016714441294010673,0.0,0.23019056126565898,0.0,0.0,False
W3973,湖南,风电,0.01908534411503802,0.0,0.2580000702911081,0.0,0.0,False
W3983,湖南,风电,0.015333379463739409,0.0,0.21002686763075243,0.0,0.0,False
W4016,内蒙古,风电,0.010960672682407182,0.0,0.0921689479735943,0.0,0.0,False
W4047,内蒙古,风电,0.018072734843282003,0.0,0.11605897466566653,0.0,0.0,False
W4050,内蒙古,风电,0.008406724443237616,0.0,0.0983524013704527,0.0,0.0,False
W4054,内蒙古,风电,0.008406724443237616,0.0,0.0983524013704527,0.0,0.0,False
W4062,内蒙古,风电,0.018072734843282003,0.0,0.11605897466566653,0.0,0.0,False
W4090,内蒙古,风电,0.026821205882106024,0.0,0.10935938336972083,0.0,0.0,False
W4101,内蒙古,风电,0.011181086327663113,0.0,0.09471710357093432,0.0,0.0,False
W4230,内蒙古,风电,0.011646963074621956,0.0,0.09471708889974653,0.0,0.0,False
W4253,内蒙古,风电,0.011646963074621956,0.0,0.09471708889974653,0.0,0.0,False
W4259,内蒙古,风电,0.04901319632566513,0.0,0.1299218671667703,0.0,0.0,False
W4268,内蒙古,风电,0.016558513276125307,0.0,0.12992187321110008,0.0,0.0,False
W4304,内蒙古,风电,0.016558513276125307,0.0,0.12992187321110008,0.0,0.0,False
W4313,内蒙古,风电,0.016631099299309376,0.0,0.1176686119776417,0.0,0.0,False
W4347,内蒙古,风电,0.010203665960759879,0.0,0.08479461764598592,0.0,0.0,False
W4386,内蒙古,风电,0.009745966722362259,0.0,0.13430347284011468,0.0,0.0,False
W4416,内蒙古,风电,0.014244955089533568,0.0,0.09573296426495302,0.0,0.0,False
W4461,内蒙古,风电,0.01276962592208347,0.0,0.17350772616244212,0.0,0.0,False
W4475,内蒙古,风电,0.008319888851336643,0.0,0.1133691073781732,0.0,0.0,False
W4484,内蒙古,风电,0.042169277231339515,0.0,0.16604633152676337,0.0,0.0,False
W4505,内蒙古,风电,0.013657502638308169,0.0,0.18637644633118472,0.0,0.0,False
W4506,内蒙古,风电,0.014244955089533568,0.0,0.09573296426495302,0.0,0.0,False
W4510,内蒙古,风电,0.011147414176368662,0.0,0.15453273348278543,0.0,0.0,False
W4517,内蒙古,风电,0.011147414176368662,0.0,0.15453273348278543,0.0,0.0,False
W4522,内蒙古,风电,0.01137965038487311,0.0,0.15453271259500564,0.0,0.0,False
W4533,内蒙古,风电,0.010960672682407182,0.0,0.0921689479735943,0.0,0.0,False
W4534,内蒙古,风电,0.002152393822622877,0.0017698273030238043,0.02960609253417234,0.02434390507540871,0.8222599806884399,False
W4539,内蒙古,风电,0.026821205882106024,0.0,0.10935938336972083,0.0,0.0,False
W4548,内蒙古,风电,0.01341060279069993,0.0,0.10935938251550364,0.0,0.0,False
W4551,内蒙古,风电,0.008406724443237616,0.0,0.0983524013704527,0.0,0.0,False
W4588,内蒙古,风电,0.013158042406613361,0.0,0.1794349226100577,0.0,0.0,False
W4603,内蒙古,风电,0.04717669205860626,0.0,0.13671820302003063,0.0,0.0,False
W4611,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False
W4626,内蒙古,风电,0.010960672682407182,0.0,0.0921689479735943,0.0,0.0,False
W4690,内蒙古,风电,0.08148264108334759,0.0,0.13198324161170175,0.0,0.0,False
W4736,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False
W4753,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False
W4783,内蒙古,风电,0.014131587911968974,0.0,0.1906067155104376,0.0,0.0,False
W4791,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False
W4807,内蒙古,风电,0.013390870628714675,0.0,0.18000033232420806,0.0,0.0,False
W4808,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False
W4814,内蒙古,风电,0.03854151938052519,0.0,0.1580863013558022,0.0,0.0,False
W4815,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False
W4832,内蒙古,风电,0.013609639954485627,0.0,0.18588803902099382,0.0,0.0,False
W4837,内蒙古,风电,0.01276962592208347,0.0,0.17350772616244212,0.0,0.0,False
W4852,内蒙古,风电,0.017709822528780336,0.0,0.15655546267007975,0.0,0.0,False
W4875,内蒙古,风电,0.008773004616366771,0.0,0.08788939388787245,0.0,0.0,False
W4888,内蒙古,风电,0.008773004616366771,0.0,0.08788939388787245,0.0,0.0,False
W4964,内蒙古,风电,0.010960672682407182,0.0,0.0921689479735943,0.0,0.0,False
W4968,内蒙古,风电,0.010205083673993198,0.0,0.1388972291389855,0.0,0.0,False
W4991,内蒙古,风电,0.010426147335187881,0.0,0.11644445238284351,0.0,0.0,False
W5005,青海,风电,0.014238709206563158,0.0,0.131565072516656,0.0,0.0,False
W5007,青海,风电,0.028258559340852318,0.0,0.15558347125554758,0.0,0.0,False
W5009,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False
W5010,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False
W5014,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False
W5019,青海,风电,0.015598145523423687,0.0,0.21459243473683826,0.0,0.0,False
W5021,青海,风电,0.06358175507661339,0.0,0.15558346164208764,0.0,0.0,False
W5022,青海,风电,0.05651711888273891,0.0,0.15558347108058335,0.0,0.0,False
W5025,青海,风电,0.01591011029168601,0.0,0.21459245720389988,0.0,0.0,False
W5112,辽宁,风电,0.0037842356566162873,0.0013131765706493898,0.05153472725506003,0.017883187662436156,0.34701236651408224,False
W5243,辽宁,风电,0.015992298212590583,0.0,0.22193833732436075,0.0,0.0,False
W5305,辽宁,风电,0.01076753969963349,0.0,0.14774012747131623,0.0,0.0,False
W5342,辽宁,风电,0.0014103759848201503,0.0015185530108307206,0.019199661647341916,0.020672291867774598,1.076700842310758,True
W5379,辽宁,风电,0.0015381928941016552,0.0014936992500557617,0.021086945301197133,0.02047698601595765,0.9710740803598115,False
W5501,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False
W5754,青海,风电,0.04238783640421191,0.0,0.15558346223129088,0.0,0.0,False
W5824,吉林,风电,0.008796550487433143,0.001291277816248343,0.11948679573486096,0.0175399037256075,0.1467936571378835,False
W583,甘肃,风电,0.021273737049068597,0.0,0.23228099260490442,0.0,0.0,False
W584,甘肃,风电,0.02067917397224279,0.0,0.2395224518183619,0.0,0.0,False
W585,甘肃,风电,0.02067917397224279,0.0,0.2395224518183619,0.0,0.0,False
W5940,青海,风电,0.02519938649587451,0.0,0.22271602249466824,0.0,0.0,False
W5948,吉林,风电,0.013525375379237274,0.0,0.14597189537788574,0.0,0.0,False
W5967,辽宁,风电,0.00926048919850119,0.0,0.09412024291397901,0.0,0.0,False
W6268,山西,风电,0.01130899638690657,0.0,0.1533401028080742,0.0,0.0,False
W6270,山西,风电,0.01344110419544749,0.0,0.18660961893131714,0.0,0.0,False
W6271,山西,风电,0.01130899638690657,0.0,0.1533401028080742,0.0,0.0,False
W629,甘肃,风电,0.015036169898497266,0.0,0.10105170282133358,0.0,0.0,False
W6339,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False
W6352,山东,风电,0.01753069319409265,0.0,0.24122547559656646,0.0,0.0,False
W6360,山东,风电,0.01753069319409265,0.0,0.24122547559656646,0.0,0.0,False
W6375,山东,风电,0.008157719649617338,0.0,0.09833914966710501,0.0,0.0,False
W6384,山东,风电,0.008157719649617338,0.0,0.09833914966710501,0.0,0.0,False
W6386,山东,风电,0.007994565065905828,0.0,0.09833914642009178,0.0,0.0,False
W6452,山西,风电,0.015353555442819584,0.0,0.20292032844313104,0.0,0.0,False
W6550,山西,风电,0.014389559525369902,0.0,0.19367174889085118,0.0,0.0,False
W6723,山西,风电,0.016647368247518616,0.0,0.22526055964063232,0.0,0.0,False
W6906,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False
W6910,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False
W6915,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False
W6918,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False
W6931,山东,风电,0.013072415903714989,0.0,0.11010824480547836,0.0,0.0,False
W6937,山东,风电,0.008157719649617338,0.0,0.09833914966710501,0.0,0.0,False
W6954,山东,风电,0.00783141102853607,0.0,0.09833915100517952,0.0,0.0,False
W6956,山东,风电,0.00783141102853607,0.0,0.09833915100517952,0.0,0.0,False
W7010,新疆,风电,0.018418835997551206,0.0,0.20983858336284858,0.0,0.0,False
W7013,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False
W7016,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False
W7080,山西,风电,0.017449217977280964,0.0,0.16673792881327204,0.0,0.0,False
W7124,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7125,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7127,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7196,山西,风电,0.01492976513639642,0.0,0.20668762124691095,0.0,0.0,False
W7213,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7224,新疆,风电,0.06378698524789836,0.0,0.1516734485281568,0.0,0.0,False
W7233,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7243,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7248,山西,风电,0.03158176576637819,0.0,0.16095651684058757,0.0,0.0,False
W7253,山西,风电,0.013851332226615047,0.0,0.18589178303064982,0.0,0.0,False
W7256,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7258,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7260,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False
W7268,新疆,风电,0.00966829445747909,0.0,0.1301764977936594,0.0,0.0,False
W7269,山西,风电,0.013878961937935103,0.0,0.19077688258284906,0.0,0.0,False
W7273,新疆,风电,0.017984926044941663,0.0,0.22831263906100155,0.0,0.0,False
W7276,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7277,山西,风电,0.01130899638690657,0.0,0.1533401028080742,0.0,0.0,False
W7281,新疆,风电,0.01284449586895464,0.0,0.09797707436399354,0.0,0.0,False
W7285,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7371,山西,风电,0.011423609474448334,0.0,0.1570973352043746,0.0,0.0,False
W7380,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7382,山西,风电,0.013499286153184221,0.0,0.1756188991721208,0.0,0.0,False
W7383,新疆,风电,0.00966829445747909,0.0,0.1301764977936594,0.0,0.0,False
W7399,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7408,山西,风电,0.031423861834927916,0.0,0.160956541262408,0.0,0.0,False
W7410,新疆,风电,0.017908211764137188,0.0,0.24433139315244265,0.0,0.0,False
W7421,新疆,风电,0.012453920766893993,0.0,0.15214411649290113,0.0,0.0,False
W7424,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7431,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7439,新疆,风电,0.052933429557911846,0.0,0.11138571623496941,0.0,0.0,False
W7447,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7460,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7468,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7470,新疆,风电,0.031134796735510423,0.0,0.15214409216103522,0.0,0.0,False
W7474,山西,风电,0.010548358669180807,0.0,0.1452881221686347,0.0,0.0,False
W7477,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7480,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7487,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7492,山西,风电,0.02326561930804466,0.0,0.16673790183195988,0.0,0.0,False
W7495,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7508,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7514,山西,风电,0.010834863486505482,0.0,0.13926892342363703,0.0,0.0,False
W7515,山西,风电,0.015568300564409544,0.0,0.2118788812178834,0.0,0.0,False
W7516,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7520,山西,风电,0.010834863486505482,0.0,0.13926892342363703,0.0,0.0,False
W7521,山西,风电,0.015790883171492087,0.0,0.16095651888113116,0.0,0.0,False
W7522,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7535,山西,风电,0.013500236239727712,0.0,0.13926888656829362,0.0,0.0,False
W7545,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7559,新疆,风电,0.017102944458098807,0.0,0.2367045643268354,0.0,0.0,False
W7560,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7568,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7578,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7592,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7600,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7603,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False
W7606,新疆,风电,0.009373602901446591,0.0,0.09679510730316218,0.0,0.0,False
W7611,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False
W7626,山西,风电,0.014103512609069937,0.0,0.19421818650279057,0.0,0.0,False
W7639,山西,风电,0.014412344582836533,0.0,0.1942181377941121,0.0,0.0,False
W7661,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False
W7664,新疆,风电,0.009552694115434624,0.0,0.12819517679803316,0.0,0.0,False
W7683,新疆,风电,0.008822240428925023,0.0,0.11138574037957216,0.0,0.0,False
W7693,山西,风电,0.012310042956994711,0.0,0.15707330010053844,0.0,0.0,False
W7695,新疆,风电,0.017153522064371495,0.0,0.2358960634181581,0.0,0.0,False
W7700,山西,风电,0.012310042956994711,0.0,0.15707330010053844,0.0,0.0,False
W7725,新疆,风电,0.01805423634062425,0.0,0.2211500850759893,0.0,0.0,False
W7727,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False
W7729,新疆,风电,0.012236294109943943,0.0,0.08927528546555982,0.0,0.0,False
W7735,新疆,风电,0.03732752699931795,0.0,0.19080721910696283,0.0,0.0,False
W7754,山西,风电,0.01827201583771119,0.0,0.24610771058245887,0.0,0.0,False
W7757,新疆,风电,0.017908211764137188,0.0,0.24433139315244265,0.0,0.0,False
W7776,新疆,风电,0.0183272003725532,0.0,0.20983858431926966,0.0,0.0,False
