ObjectId,merge_province_cn,power_type_cn,viable_at_zero_hurdle,critical_nominal_equity_return,critical_nominal_equity_return_pct,right_censored_at_15pct
4355,陕西,光伏,False,,,False
4357,陕西,光伏,False,,,False
4359,陕西,光伏,False,,,False
4360,陕西,光伏,False,,,False
4361,陕西,光伏,False,,,False
4363,陕西,光伏,False,,,False
4364,陕西,光伏,True,0.0029373751021921635,0.29373751021921635,False
4367,陕西,光伏,False,,,False
4368,陕西,光伏,False,,,False
4369,陕西,光伏,True,0.003267308883368969,0.3267308883368969,False
437,甘肃,光伏,True,0.0037178335245698683,0.37178335245698685,False
4370,陕西,光伏,False,,,False
4371,陕西,光伏,False,,,False
4372,陕西,光伏,False,,,False
4373,陕西,光伏,False,,,False
4374,陕西,光伏,False,,,False
4378,陕西,光伏,False,,,False
438,甘肃,光伏,False,,,False
4381,陕西,光伏,False,,,False
4383,陕西,光伏,False,,,False
4385,陕西,光伏,False,,,False
4386,陕西,光伏,False,,,False
4387,陕西,光伏,False,,,False
4388,陕西,光伏,False,,,False
4389,陕西,光伏,False,,,False
439,甘肃,光伏,False,,,False
4390,陕西,光伏,False,,,False
4394,陕西,光伏,True,0.0019209777005016798,0.19209777005016798,False
4397,陕西,光伏,False,,,False
4398,陕西,光伏,False,,,False
440,甘肃,光伏,True,0.009700819943100212,0.9700819943100212,False
4404,陕西,光伏,False,,,False
4407,陕西,光伏,False,,,False
4414,辽宁,光伏,False,,,False
4415,江西,光伏,False,,,False
4416,宁夏,光伏,False,,,False
4418,宁夏,光伏,False,,,False
4419,辽宁,光伏,False,,,False
4420,青海,光伏,True,0.020186399621888992,2.018639962188899,False
4421,宁夏,光伏,False,,,False
4423,宁夏,光伏,False,,,False
4424,辽宁,光伏,False,,,False
4426,宁夏,光伏,False,,,False
4427,宁夏,光伏,False,,,False
4428,江西,光伏,False,,,False
443,甘肃,光伏,True,0.0034494188614189614,0.34494188614189614,False
4432,宁夏,光伏,False,,,False
4433,江西,光伏,False,,,False
4434,青海,光伏,True,0.04168650722131133,4.168650722131133,False
4437,宁夏,光伏,False,,,False
4438,宁夏,光伏,False,,,False
4440,青海,光伏,True,0.042058835271745934,4.205883527174594,False
4442,宁夏,光伏,False,,,False
4443,宁夏,光伏,False,,,False
4444,江西,光伏,False,,,False
4445,宁夏,光伏,False,,,False
4446,青海,光伏,True,0.04168650722131133,4.168650722131133,False
4449,宁夏,光伏,False,,,False
4451,宁夏,光伏,False,,,False
4452,青海,光伏,True,0.06098761358298361,6.098761358298361,False
4455,宁夏,光伏,False,,,False
4456,青海,光伏,True,0.011481669824570415,1.1481669824570415,False
4457,江西,光伏,False,,,False
4458,辽宁,光伏,False,,,False
4459,宁夏,光伏,False,,,False
4460,宁夏,光伏,False,,,False
4462,江西,光伏,False,,,False
4463,青海,光伏,True,0.06098761358298361,6.098761358298361,False
4464,宁夏,光伏,False,,,False
447,甘肃,光伏,False,,,False
4472,辽宁,光伏,False,,,False
4473,宁夏,光伏,False,,,False
4479,青海,光伏,True,0.018185724271461368,1.8185724271461368,False
4480,宁夏,光伏,False,,,False
4482,宁夏,光伏,False,,,False
4485,辽宁,光伏,False,,,False
4487,宁夏,光伏,False,,,False
4488,宁夏,光伏,False,,,False
4490,青海,光伏,True,0.045260128146037464,4.526012814603746,False
4493,宁夏,光伏,False,,,False
4499,宁夏,光伏,False,,,False
45,安徽,光伏,False,,,False
4502,辽宁,光伏,False,,,False
4505,宁夏,光伏,False,,,False
4507,宁夏,光伏,False,,,False
4509,辽宁,光伏,False,,,False
4510,青海,光伏,True,0.03994814576581121,3.994814576581121,False
4511,辽宁,光伏,False,,,False
4512,宁夏,光伏,False,,,False
4514,江西,光伏,False,,,False
4516,青海,光伏,True,0.03345484994351863,3.3454849943518634,False
4517,辽宁,光伏,False,,,False
4518,宁夏,光伏,False,,,False
4519,宁夏,光伏,False,,,False
4521,宁夏,光伏,False,,,False
4522,青海,光伏,True,0.03345484994351863,3.3454849943518634,False
4523,辽宁,光伏,False,,,False
4527,江西,光伏,False,,,False
4528,宁夏,光伏,False,,,False
4529,宁夏,光伏,False,,,False
4532,宁夏,光伏,False,,,False
4534,江苏,光伏,False,,,False
4535,青海,光伏,True,0.014311716193333266,1.4311716193333266,False
4539,宁夏,光伏,False,,,False
454,甘肃,光伏,False,,,False
4540,吉林,光伏,False,,,False
4541,青海,光伏,True,0.012255103234201668,1.2255103234201667,False
4542,宁夏,光伏,False,,,False
4543,青海,光伏,True,0.04076767140068114,4.076767140068114,False
4545,辽宁,光伏,False,,,False
4547,辽宁,光伏,False,,,False
4548,辽宁,光伏,False,,,False
4549,辽宁,光伏,False,,,False
4550,辽宁,光伏,False,,,False
4551,辽宁,光伏,False,,,False
4556,辽宁,光伏,False,,,False
4557,辽宁,光伏,False,,,False
4559,辽宁,光伏,False,,,False
4562,辽宁,光伏,False,,,False
4564,辽宁,光伏,False,,,False
4565,辽宁,光伏,False,,,False
4568,辽宁,光伏,False,,,False
457,甘肃,光伏,True,0.0009314378723502158,0.09314378723502159,False
4572,辽宁,光伏,False,,,False
4573,辽宁,光伏,False,,,False
4577,辽宁,光伏,False,,,False
4579,辽宁,光伏,False,,,False
4580,辽宁,光伏,False,,,False
4583,辽宁,光伏,False,,,False
4584,辽宁,光伏,False,,,False
4585,辽宁,光伏,False,,,False
4587,辽宁,光伏,False,,,False
459,甘肃,光伏,True,0.019478545524179935,1.9478545524179935,False
4591,辽宁,光伏,False,,,False
4593,辽宁,光伏,False,,,False
4594,辽宁,光伏,False,,,False
4595,辽宁,光伏,False,,,False
4599,辽宁,光伏,False,,,False
4601,辽宁,光伏,False,,,False
4602,辽宁,光伏,False,,,False
4603,青海,光伏,True,0.014445496955886481,1.444549695588648,False
4607,吉林,光伏,False,,,False
4608,宁夏,光伏,False,,,False
4609,青海,光伏,True,0.01901748734526336,1.901748734526336,False
461,甘肃,光伏,True,0.019625809276476502,1.9625809276476502,False
4615,青海,光伏,True,0.029238813137635586,2.9238813137635584,False
4616,宁夏,光伏,False,,,False
4618,宁夏,光伏,False,,,False
4619,吉林,光伏,False,,,False
4622,青海,光伏,True,0.05168093405663966,5.168093405663966,False
4623,宁夏,光伏,False,,,False
4624,吉林,光伏,False,,,False
4625,宁夏,光伏,False,,,False
4627,宁夏,光伏,False,,,False
4629,吉林,光伏,False,,,False
463,甘肃,光伏,True,0.016099672811105845,1.6099672811105845,False
4631,青海,光伏,True,0.051409785496070975,5.140978549607097,False
4632,宁夏,光伏,False,,,False
4639,宁夏,光伏,False,,,False
464,甘肃,光伏,True,0.019478543149307373,1.9478543149307372,False
4641,青海,光伏,True,0.02973564178682863,2.973564178682863,False
4642,青海,光伏,True,0.019017486926168205,1.9017486926168206,False
4646,宁夏,光伏,False,,,False
4647,青海,光伏,True,0.05217136354185641,5.217136354185641,False
4648,青海,光伏,True,0.04076767140068114,4.076767140068114,False
4649,吉林,光伏,False,,,False
465,甘肃,光伏,False,,,False
4650,宁夏,光伏,False,,,False
4651,宁夏,光伏,False,,,False
4652,宁夏,光伏,False,,,False
4654,青海,光伏,True,0.04076767140068114,4.076767140068114,False
4656,宁夏,光伏,False,,,False
4658,宁夏,光伏,False,,,False
466,甘肃,光伏,True,0.006947586871683597,0.6947586871683598,False
4660,宁夏,光伏,False,,,False
4661,吉林,光伏,False,,,False
4662,宁夏,光伏,False,,,False
4664,宁夏,光伏,False,,,False
4665,宁夏,光伏,False,,,False
4667,宁夏,光伏,False,,,False
4669,宁夏,光伏,False,,,False
467,甘肃,光伏,True,0.006947585195302962,0.6947585195302962,False
4670,青海,光伏,True,0.00590348169207573,0.590348169207573,False
4674,宁夏,光伏,False,,,False
4675,宁夏,光伏,False,,,False
4677,青海,光伏,True,0.003592445980757475,0.3592445980757475,False
4678,吉林,光伏,False,,,False
4679,宁夏,光伏,False,,,False
468,甘肃,光伏,True,0.016099672811105845,1.6099672811105845,False
4681,宁夏,光伏,False,,,False
4682,青海,光伏,True,0.04849861501716077,4.849861501716076,False
4683,宁夏,光伏,False,,,False
4684,吉林,光伏,False,,,False
4685,宁夏,光伏,False,,,False
4687,青海,光伏,True,0.003592445980757475,0.3592445980757475,False
4689,吉林,光伏,False,,,False
4690,青海,光伏,True,0.019017486926168205,1.9017486926168206,False
4691,宁夏,光伏,False,,,False
4693,青海,光伏,True,0.007933503063395618,0.7933503063395618,False
4694,宁夏,光伏,False,,,False
4695,吉林,光伏,False,,,False
4696,宁夏,光伏,False,,,False
4697,吉林,光伏,False,,,False
4698,宁夏,光伏,False,,,False
47,安徽,光伏,False,,,False
470,甘肃,光伏,True,0.006977295689284799,0.6977295689284799,False
4701,宁夏,光伏,False,,,False
4702,吉林,光伏,False,,,False
4704,宁夏,光伏,False,,,False
4705,青海,光伏,True,0.06002950672991572,6.002950672991572,False
4706,宁夏,光伏,False,,,False
4709,青海,光伏,True,0.02014039917849004,2.014039917849004,False
4710,青海,光伏,True,0.022633829712867738,2.2633829712867737,False
4711,宁夏,光伏,False,,,False
4712,青海,光伏,True,0.02530686878599226,2.530686878599226,False
4713,宁夏,光伏,False,,,False
4714,宁夏,光伏,False,,,False
4715,吉林,光伏,False,,,False
4716,青海,光伏,True,0.031735429912805556,3.1735429912805557,False
4718,青海,光伏,True,0.033135682297870506,3.313568229787051,False
4719,宁夏,光伏,False,,,False
4721,宁夏,光伏,False,,,False
4722,青海,光伏,True,0.04954143497161568,4.954143497161568,False
4724,青海,光伏,True,0.033135682297870506,3.313568229787051,False
4725,吉林,光伏,False,,,False
4726,青海,光伏,True,0.009886607341468335,0.9886607341468335,False
4727,宁夏,光伏,False,,,False
4728,宁夏,光伏,False,,,False
4729,宁夏,光伏,False,,,False
4730,宁夏,光伏,False,,,False
4732,宁夏,光伏,False,,,False
4733,吉林,光伏,False,,,False
4734,宁夏,光伏,False,,,False
4737,宁夏,光伏,False,,,False
4739,宁夏,光伏,False,,,False
474,甘肃,光伏,False,,,False
4740,吉林,光伏,False,,,False
4741,宁夏,光伏,False,,,False
4742,宁夏,光伏,False,,,False
4744,青海,光伏,True,0.055406099231913676,5.540609923191368,False
4746,青海,光伏,True,0.024444804154336447,2.444480415433645,False
4747,宁夏,光伏,False,,,False
4749,宁夏,光伏,False,,,False
475,甘肃,光伏,False,,,False
4750,宁夏,光伏,False,,,False
4752,青海,光伏,True,0.024444804154336447,2.444480415433645,False
4753,吉林,光伏,False,,,False
4754,宁夏,光伏,False,,,False
4756,青海,光伏,True,0.03762075849808753,3.7620758498087525,False
4757,青海,光伏,True,0.038706092024222004,3.8706092024222003,False
4758,吉林,光伏,False,,,False
4759,宁夏,光伏,False,,,False
4761,吉林,光伏,False,,,False
4762,宁夏,光伏,False,,,False
4763,宁夏,光伏,False,,,False
4765,宁夏,光伏,False,,,False
4766,青海,光伏,True,0.007367349788546563,0.7367349788546562,False
4767,青海,光伏,True,0.03912480943836271,3.912480943836271,False
4768,吉林,光伏,False,,,False
4769,宁夏,光伏,False,,,False
4770,宁夏,光伏,False,,,False
4771,宁夏,光伏,False,,,False
4773,青海,光伏,True,0.0070349335670471195,0.7034933567047119,False
4774,吉林,光伏,False,,,False
4775,宁夏,光伏,False,,,False
4776,宁夏,光伏,False,,,False
4777,宁夏,光伏,False,,,False
4779,吉林,光伏,False,,,False
4780,宁夏,光伏,False,,,False
4781,宁夏,光伏,False,,,False
4782,宁夏,光伏,False,,,False
4785,青海,光伏,True,0.0046104990877211096,0.46104990877211094,False
4787,宁夏,光伏,False,,,False
4788,宁夏,光伏,False,,,False
479,甘肃,光伏,False,,,False
4792,吉林,光伏,False,,,False
4794,吉林,光伏,False,,,False
4795,青海,光伏,True,0.016241259919479487,1.6241259919479487,False
4798,宁夏,光伏,False,,,False
4799,宁夏,光伏,False,,,False
4801,宁夏,光伏,False,,,False
4802,青海,光伏,True,0.014172183629125357,1.4172183629125357,False
4803,宁夏,光伏,False,,,False
4804,青海,光伏,True,0.026771169807761903,2.6771169807761903,False
4805,宁夏,光伏,False,,,False
4807,吉林,光伏,False,,,False
4809,青海,光伏,True,0.014172183629125357,1.4172183629125357,False
4810,宁夏,光伏,False,,,False
4811,青海,光伏,True,0.057059240620583304,5.7059240620583305,False
4814,宁夏,光伏,False,,,False
4815,宁夏,光伏,False,,,False
4816,宁夏,光伏,False,,,False
4817,青海,光伏,True,0.027612484339624634,2.7612484339624634,False
4819,吉林,光伏,False,,,False
4820,宁夏,光伏,False,,,False
4822,宁夏,光伏,False,,,False
4823,宁夏,光伏,False,,,False
4824,青海,光伏,True,0.015490748360753058,1.5490748360753057,False
4829,宁夏,光伏,False,,,False
483,甘肃,光伏,True,0.011850830074399712,1.1850830074399712,False
4830,宁夏,光伏,False,,,False
4831,青海,光伏,True,0.014172183629125357,1.4172183629125357,False
4832,吉林,光伏,False,,,False
4834,宁夏,光伏,False,,,False
4836,宁夏,光伏,False,,,False
4837,宁夏,光伏,False,,,False
4838,青海,光伏,True,0.014172183629125357,1.4172183629125357,False
4840,吉林,光伏,False,,,False
4842,宁夏,光伏,False,,,False
4843,青海,光伏,True,0.014067643973976373,1.4067643973976374,False
4844,宁夏,光伏,False,,,False
4845,宁夏,光伏,False,,,False
4846,吉林,光伏,False,,,False
485,甘肃,光伏,True,0.011547009833157063,1.1547009833157063,False
4850,青海,光伏,True,0.014109402615576982,1.4109402615576982,False
4851,宁夏,光伏,False,,,False
4852,宁夏,光伏,False,,,False
4853,吉林,光伏,False,,,False
4854,青海,光伏,True,0.048442709539085624,4.844270953908563,False
4855,吉林,光伏,False,,,False
4857,青海,光伏,True,0.014109402615576982,1.4109402615576982,False
4858,吉林,光伏,False,,,False
4859,宁夏,光伏,False,,,False
486,甘肃,光伏,False,,,False
4860,宁夏,光伏,False,,,False
4863,青海,光伏,True,0.014109402615576982,1.4109402615576982,False
4864,宁夏,光伏,False,,,False
4865,青海,光伏,True,0.055732414405792935,5.573241440579293,False
4866,吉林,光伏,False,,,False
4867,宁夏,光伏,False,,,False
4868,青海,光伏,True,0.02448267764411867,2.448267764411867,False
4869,宁夏,光伏,False,,,False
4872,宁夏,光伏,False,,,False
4873,宁夏,光伏,False,,,False
4874,青海,光伏,True,0.02448267764411867,2.448267764411867,False
4877,宁夏,光伏,False,,,False
4879,青海,光伏,True,0.014029261702671646,1.4029261702671647,False
4881,宁夏,光伏,False,,,False
4882,青海,光伏,True,0.014311716193333266,1.4311716193333266,False
4883,宁夏,光伏,False,,,False
4887,宁夏,光伏,False,,,False
4888,宁夏,光伏,False,,,False
4889,青海,光伏,True,0.014311716193333266,1.4311716193333266,False
4890,宁夏,光伏,False,,,False
4891,青海,光伏,True,0.05139489127323031,5.139489127323031,False
4892,吉林,光伏,False,,,False
4895,宁夏,光伏,False,,,False
4896,宁夏,光伏,False,,,False
4897,青海,光伏,True,0.04293704289011657,4.293704289011657,False
4898,吉林,光伏,False,,,False
4899,青海,光伏,True,0.03310269154608249,3.3102691546082488,False
49,安徽,光伏,False,,,False
4900,宁夏,光伏,False,,,False
4901,宁夏,光伏,False,,,False
4903,青海,光伏,True,0.012255103234201668,1.2255103234201667,False
4904,吉林,光伏,False,,,False
4905,青海,光伏,True,0.03412960111163555,3.4129601111635552,False
4906,宁夏,光伏,False,,,False
4909,吉林,光伏,False,,,False
491,甘肃,光伏,True,0.007734519895166158,0.7734519895166158,False
4910,宁夏,光伏,False,,,False
4911,青海,光伏,True,0.014029261702671646,1.4029261702671647,False
4915,吉林,光伏,False,,,False
4916,青海,光伏,True,0.034129603765904896,3.4129603765904895,False
492,甘肃,光伏,False,,,False
4920,吉林,光伏,False,,,False
4921,宁夏,光伏,False,,,False
4925,吉林,光伏,False,,,False
4927,宁夏,光伏,False,,,False
4928,青海,光伏,True,0.014029261702671646,1.4029261702671647,False
4929,吉林,光伏,False,,,False
4930,宁夏,光伏,False,,,False
4931,青海,光伏,True,0.03748895823955536,3.748895823955536,False
4932,青海,光伏,True,0.054999140510335554,5.499914051033556,False
4933,青海,光伏,True,0.02407718016766011,2.4077180167660113,False
4934,宁夏,光伏,False,,,False
4935,吉林,光伏,False,,,False
494,甘肃,光伏,False,,,False
4940,宁夏,光伏,False,,,False
4942,宁夏,光伏,False,,,False
4943,青海,光伏,True,0.0450433545280248,4.50433545280248,False
4944,青海,光伏,True,0.05868239784613251,5.868239784613251,False
4945,宁夏,光伏,False,,,False
4949,宁夏,光伏,False,,,False
495,甘肃,光伏,False,,,False
4951,宁夏,光伏,False,,,False
4952,青海,光伏,True,0.04504335257224739,4.504335257224739,False
4953,吉林,光伏,False,,,False
4955,宁夏,光伏,False,,,False
4956,青海,光伏,True,0.031774721480905994,3.1774721480905996,False
4957,青海,光伏,True,0.014029261702671646,1.4029261702671647,False
496,甘肃,光伏,False,,,False
4960,青海,光伏,True,0.03048481922596693,3.048481922596693,False
4961,宁夏,光伏,False,,,False
4966,青海,光伏,True,0.039251622883602975,3.9251622883602977,False
4977,青海,光伏,True,0.02980955550447106,2.980955550447106,False
4980,青海,光伏,True,0.015879997657611958,1.5879997657611957,False
4981,青海,光伏,True,0.013406560476869344,1.3406560476869345,False
4983,青海,光伏,True,0.015532904025167226,1.5532904025167227,False
4986,青海,光伏,True,0.013406560476869344,1.3406560476869345,False
4987,青海,光伏,True,0.014067643973976373,1.4067643973976374,False
499,甘肃,光伏,False,,,False
4992,青海,光伏,True,0.04879908389411867,4.879908389411867,False
4994,青海,光伏,True,0.04762223828583955,4.762223828583955,False
4997,青海,光伏,True,0.010635517677292228,1.0635517677292228,False
4998,青海,光伏,True,0.014029261702671646,1.4029261702671647,False
5,安徽,光伏,False,,,False
50,安徽,光伏,False,,,False
500,甘肃,光伏,False,,,False
5001,山东,光伏,False,,,False
5002,山东,光伏,False,,,False
5004,山东,光伏,False,,,False
5005,山东,光伏,False,,,False
5006,山东,光伏,False,,,False
5007,山东,光伏,False,,,False
5009,山东,光伏,False,,,False
501,甘肃,光伏,False,,,False
5011,山东,光伏,False,,,False
5013,山东,光伏,False,,,False
5014,山东,光伏,False,,,False
5015,山东,光伏,False,,,False
5027,山东,光伏,False,,,False
5028,山东,光伏,False,,,False
5031,山东,光伏,False,,,False
5032,山东,光伏,False,,,False
5033,山东,光伏,False,,,False
5034,山东,光伏,False,,,False
5036,山东,光伏,False,,,False
5040,甘肃,光伏,True,0.005225140973925591,0.522514097392559,False
5042,山东,光伏,False,,,False
5043,山东,光伏,False,,,False
5046,山东,光伏,False,,,False
5049,山东,光伏,False,,,False
505,福建,光伏,False,,,False
5050,山东,光伏,False,,,False
5051,山东,光伏,False,,,False
5052,山东,光伏,False,,,False
5054,山东,光伏,False,,,False
5055,山东,光伏,False,,,False
5056,山东,光伏,False,,,False
5057,山东,光伏,False,,,False
5058,山东,光伏,False,,,False
5060,山东,光伏,False,,,False
5061,山东,光伏,False,,,False
5063,山东,光伏,False,,,False
5065,山东,光伏,False,,,False
5066,山东,光伏,False,,,False
5069,山东,光伏,False,,,False
507,福建,光伏,False,,,False
5070,山东,光伏,False,,,False
5071,山东,光伏,False,,,False
5073,山东,光伏,False,,,False
5074,山东,光伏,False,,,False
5075,山东,光伏,False,,,False
5076,山东,光伏,False,,,False
5077,山东,光伏,False,,,False
5078,山东,光伏,False,,,False
5079,山东,光伏,False,,,False
5080,山东,光伏,False,,,False
5081,山东,光伏,False,,,False
5082,山东,光伏,False,,,False
5083,山东,光伏,False,,,False
5084,山东,光伏,False,,,False
5085,山东,光伏,False,,,False
5087,山东,光伏,False,,,False
5088,山东,光伏,False,,,False
5089,山东,光伏,False,,,False
5090,山东,光伏,False,,,False
5091,山东,光伏,False,,,False
5092,山东,光伏,False,,,False
5093,山东,光伏,False,,,False
5094,山东,光伏,False,,,False
5095,山东,光伏,False,,,False
5097,山东,光伏,False,,,False
5098,山东,光伏,False,,,False
5099,山东,光伏,False,,,False
51,安徽,光伏,False,,,False
5100,山东,光伏,False,,,False
5101,山东,光伏,False,,,False
5102,山东,光伏,False,,,False
5104,山东,光伏,False,,,False
5109,山东,光伏,False,,,False
5110,山东,光伏,False,,,False
5111,山东,光伏,False,,,False
5112,山西,光伏,False,,,False
5113,山东,光伏,False,,,False
5117,陕西,光伏,False,,,False
512,福建,光伏,False,,,False
5120,山西,光伏,False,,,False
5124,山西,光伏,False,,,False
5125,山西,光伏,False,,,False
5130,山西,光伏,False,,,False
5132,山西,光伏,False,,,False
5134,山西,光伏,False,,,False
5136,山西,光伏,False,,,False
5138,山西,光伏,False,,,False
514,福建,光伏,False,,,False
5141,山西,光伏,False,,,False
5142,山西,光伏,False,,,False
5144,山西,光伏,False,,,False
5148,山西,光伏,False,,,False
5149,山西,光伏,False,,,False
5150,山西,光伏,False,,,False
5152,山西,光伏,False,,,False
5153,山西,光伏,False,,,False
5154,山西,光伏,False,,,False
5155,山西,光伏,False,,,False
5156,山西,光伏,False,,,False
5158,山西,光伏,False,,,False
5159,山西,光伏,False,,,False
516,福建,光伏,False,,,False
5160,山西,光伏,False,,,False
5162,山西,光伏,False,,,False
5164,山西,光伏,False,,,False
5165,山西,光伏,False,,,False
5168,山西,光伏,False,,,False
517,福建,光伏,False,,,False
5171,山西,光伏,False,,,False
5173,湖南,光伏,False,,,False
5174,山西,光伏,False,,,False
5175,山西,光伏,False,,,False
5176,山西,光伏,False,,,False
5177,山西,光伏,False,,,False
5178,山西,光伏,False,,,False
5179,山西,光伏,False,,,False
518,甘肃,光伏,True,0.015471844514831896,1.5471844514831896,False
5180,山西,光伏,False,,,False
5181,山西,光伏,False,,,False
5185,山西,光伏,False,,,False
5186,山西,光伏,False,,,False
5187,山西,光伏,False,,,False
5189,山西,光伏,False,,,False
5190,山西,光伏,False,,,False
5193,山西,光伏,False,,,False
5199,山西,光伏,False,,,False
52,安徽,光伏,False,,,False
520,福建,光伏,False,,,False
5201,山西,光伏,False,,,False
5209,山西,光伏,False,,,False
521,甘肃,光伏,True,0.017021005880087616,1.7021005880087616,False
5212,山西,光伏,False,,,False
5213,山西,光伏,False,,,False
5214,山西,光伏,False,,,False
5215,山西,光伏,False,,,False
5216,山西,光伏,False,,,False
5217,山西,光伏,False,,,False
5218,山西,光伏,False,,,False
5219,山西,光伏,False,,,False
5222,山西,光伏,False,,,False
5223,山西,光伏,False,,,False
5224,山西,光伏,False,,,False
5226,山西,光伏,False,,,False
5228,山东,光伏,False,,,False
5229,山东,光伏,False,,,False
523,福建,光伏,False,,,False
5230,山西,光伏,False,,,False
5232,山东,光伏,False,,,False
5233,山东,光伏,False,,,False
5235,山西,光伏,False,,,False
5236,陕西,光伏,False,,,False
5237,山东,光伏,False,,,False
5242,上海,光伏,False,,,False
5243,陕西,光伏,False,,,False
5244,山西,光伏,False,,,False
5246,山西,光伏,False,,,False
5248,山西,光伏,False,,,False
525,甘肃,光伏,False,,,False
5253,山西,光伏,False,,,False
5254,山西,光伏,False,,,False
5255,山西,光伏,False,,,False
5256,山西,光伏,False,,,False
5257,山西,光伏,False,,,False
5258,山西,光伏,False,,,False
5259,山西,光伏,False,,,False
5261,山西,光伏,False,,,False
5262,山西,光伏,False,,,False
5263,山西,光伏,False,,,False
5264,山西,光伏,False,,,False
5265,山西,光伏,False,,,False
5266,山西,光伏,False,,,False
5267,山西,光伏,False,,,False
5268,山西,光伏,False,,,False
527,甘肃,光伏,True,0.010489198425784708,1.0489198425784707,False
5270,山西,光伏,False,,,False
5271,山西,光伏,False,,,False
5272,山西,光伏,False,,,False
5273,山西,光伏,False,,,False
5274,山西,光伏,False,,,False
5275,山西,光伏,False,,,False
5276,山西,光伏,False,,,False
5277,山西,光伏,False,,,False
5278,山西,光伏,False,,,False
5279,山西,光伏,False,,,False
528,甘肃,光伏,False,,,False
5280,山西,光伏,False,,,False
5281,山西,光伏,False,,,False
5282,山西,光伏,False,,,False
5283,山西,光伏,False,,,False
5285,山西,光伏,False,,,False
5286,山西,光伏,False,,,False
5287,山西,光伏,False,,,False
5288,山西,光伏,False,,,False
5289,山西,光伏,False,,,False
5290,山西,光伏,False,,,False
5291,山西,光伏,False,,,False
5292,山西,光伏,False,,,False
5293,山西,光伏,False,,,False
5294,山西,光伏,False,,,False
5295,山西,光伏,False,,,False
5296,山西,光伏,False,,,False
5297,山西,光伏,False,,,False
5298,山西,光伏,False,,,False
5299,山西,光伏,False,,,False
53,安徽,光伏,False,,,False
5301,山西,光伏,False,,,False
5302,山西,光伏,False,,,False
5303,山西,光伏,False,,,False
5304,山西,光伏,False,,,False
5305,山西,光伏,False,,,False
5306,山西,光伏,False,,,False
5307,山西,光伏,False,,,False
5308,山西,光伏,False,,,False
5309,山西,光伏,False,,,False
5310,山西,光伏,False,,,False
5311,山西,光伏,False,,,False
5315,山西,光伏,False,,,False
532,福建,光伏,False,,,False
5321,山西,光伏,False,,,False
5322,山西,光伏,False,,,False
5323,山西,光伏,False,,,False
5325,山西,光伏,False,,,False
5329,山西,光伏,False,,,False
533,甘肃,光伏,True,0.01775117637589574,1.7751176375895739,False
5331,山西,光伏,False,,,False
5332,山西,光伏,False,,,False
5336,山西,光伏,False,,,False
5337,山西,光伏,False,,,False
5338,山西,光伏,False,,,False
5339,上海,光伏,False,,,False
5340,陕西,光伏,False,,,False
5341,山西,光伏,False,,,False
5342,上海,光伏,False,,,False
5344,陕西,光伏,False,,,False
5348,山西,光伏,False,,,False
5351,山东,光伏,False,,,False
5352,山西,光伏,False,,,False
5354,山东,光伏,False,,,False
5356,陕西,光伏,True,0.0035855694673955435,0.35855694673955435,False
5357,上海,光伏,False,,,False
5358,山东,光伏,False,,,False
5359,山西,光伏,False,,,False
536,甘肃,光伏,False,,,False
5361,山西,光伏,False,,,False
5362,山西,光伏,False,,,False
5363,山西,光伏,False,,,False
5364,山西,光伏,False,,,False
5368,山西,光伏,False,,,False
5369,山西,光伏,False,,,False
537,甘肃,光伏,False,,,False
5370,山西,光伏,False,,,False
5371,山西,光伏,False,,,False
5372,山西,光伏,False,,,False
5373,山西,光伏,False,,,False
5374,山西,光伏,False,,,False
5375,山西,光伏,False,,,False
5376,山西,光伏,False,,,False
5377,山西,光伏,False,,,False
5382,山西,光伏,False,,,False
5384,山西,光伏,False,,,False
5385,山西,光伏,False,,,False
5386,山西,光伏,False,,,False
5387,山西,光伏,False,,,False
5388,山西,光伏,False,,,False
5389,山西,光伏,False,,,False
539,甘肃,光伏,False,,,False
5392,山西,光伏,False,,,False
5394,山西,光伏,False,,,False
5395,山西,光伏,False,,,False
5396,山西,光伏,False,,,False
5397,山西,光伏,False,,,False
54,安徽,光伏,False,,,False
540,甘肃,光伏,True,0.017751178890466693,1.7751178890466692,False
5402,山西,光伏,False,,,False
5406,山西,光伏,False,,,False
5407,山西,光伏,False,,,False
5408,山西,光伏,False,,,False
5409,山西,光伏,False,,,False
541,甘肃,光伏,True,0.01658811662346124,1.6588116623461242,False
5411,山西,光伏,False,,,False
5412,山西,光伏,False,,,False
5413,山西,光伏,False,,,False
5417,山西,光伏,False,,,False
542,甘肃,光伏,True,0.010489198425784708,1.0489198425784707,False
5425,山西,光伏,False,,,False
5428,山西,光伏,False,,,False
5429,山西,光伏,False,,,False
5436,山西,光伏,False,,,False
5437,山西,光伏,False,,,False
5438,山西,光伏,False,,,False
544,甘肃,光伏,True,0.0008552289102226494,0.08552289102226494,False
5440,山西,光伏,False,,,False
5441,山西,光伏,False,,,False
5444,山西,光伏,False,,,False
5445,山西,光伏,False,,,False
5446,山西,光伏,False,,,False
5449,山西,光伏,False,,,False
545,甘肃,光伏,True,0.010489198425784708,1.0489198425784707,False
5459,山西,光伏,False,,,False
546,甘肃,光伏,False,,,False
5460,山东,光伏,False,,,False
5463,山东,光伏,False,,,False
5465,山西,光伏,False,,,False
5467,陕西,光伏,False,,,False
5468,山东,光伏,False,,,False
