ObjectId,merge_province_cn,power_type_cn,resource_branch,strict_marginal_vs_6p5,critical_terminal_price_colocated_6p5,right_censored_colocated_6p5_at_60,critical_terminal_price_independent_h2_8,right_censored_independent_h2_8_at_60
3875,内蒙古,光伏,full_output_upper_bound,False,21.35215848684311,False,23.192893266677856,False
3884,内蒙古,光伏,full_output_upper_bound,False,17.81482234597206,False,19.037448316812515,False
3885,内蒙古,光伏,full_output_upper_bound,False,20.49413189291954,False,22.18021050095558,False
3887,内蒙古,光伏,full_output_upper_bound,False,21.56305119395256,False,23.440933898091316,False
3891,宁夏,光伏,full_output_upper_bound,False,18.997936695814133,False,20.99845178425312,False
3892,内蒙古,光伏,full_output_upper_bound,False,17.838212102651596,False,19.041300863027573,False
3898,内蒙古,光伏,full_output_upper_bound,False,18.17084088921547,False,19.436780735850334,False
3901,内蒙古,光伏,full_output_upper_bound,False,19.75795067846775,False,21.30768947303295,False
3902,内蒙古,光伏,full_output_upper_bound,False,17.838212102651596,False,19.041300863027573,False
3903,内蒙古,光伏,full_output_upper_bound,False,21.086316257715225,False,22.87677191197872,False
3904,内蒙古,光伏,full_output_upper_bound,False,19.408712312579155,False,20.89419297873974,False
3910,内蒙古,光伏,full_output_upper_bound,False,21.114035546779633,False,22.911546751856804,False
3919,内蒙古,光伏,full_output_upper_bound,False,20.880227610468864,False,22.631323412060738,False
3923,内蒙古,光伏,full_output_upper_bound,False,21.44855260848999,False,23.302512019872665,False
3924,内蒙古,光伏,full_output_upper_bound,False,21.05917051434517,False,22.847304940223694,False
3946,内蒙古,光伏,full_output_upper_bound,False,21.03608764708042,False,22.816049829125404,False
3951,内蒙古,光伏,full_output_upper_bound,False,21.41569845378399,False,23.26348766684532,False
3955,内蒙古,光伏,full_output_upper_bound,False,21.34620890021324,False,23.181523606181145,False
3959,内蒙古,光伏,full_output_upper_bound,False,20.39830818772316,False,22.064337953925133,False
3970,内蒙古,光伏,full_output_upper_bound,False,20.163220167160034,False,21.784050688147545,False
