ObjectId,merge_province_cn,power_type_cn,weather_year,critical_terminal_price_for_6p5,critical_price_right_censored_at_60,critical_operational_learning_multiple,learning_multiple_right_censored_at_20,not_flipped_within_multiple_8
4199,青海,光伏,2021,29.392280280590057,False,2.4,False,False
420,甘肃,光伏,2021,40.90586990118027,False,20.0,True,True
4218,陕西,光伏,2021,43.179101049900055,False,20.0,True,True
422,甘肃,光伏,2021,38.80016952753067,False,20.0,True,True
4242,青海,光伏,2021,29.127548933029175,False,2.1,False,False
4250,青海,光伏,2021,29.127548933029175,False,2.1,False,False
428,甘肃,光伏,2021,39.10808265209198,False,20.0,True,True
4298,青海,光伏,2021,29.035052061080933,False,2.0,False,False
430,甘肃,光伏,2021,39.04503643512726,False,20.0,True,True
4309,青海,光伏,2021,30.89015632867813,False,4.5,False,False
4326,青海,光伏,2021,31.00225478410721,False,20.0,True,True
433,甘肃,光伏,2021,39.21590119600296,False,20.0,True,True
435,甘肃,光伏,2021,42.564437091350555,False,20.0,True,True
4364,陕西,光伏,2021,40.77781945466995,False,20.0,True,True
4369,陕西,光伏,2021,40.69838672876358,False,20.0,True,True
437,甘肃,光伏,2021,39.215640127658844,False,20.0,True,True
438,甘肃,光伏,2021,39.221951365470886,False,20.0,True,True
440,甘肃,光伏,2021,39.23276871442795,False,20.0,True,True
4420,青海,光伏,2021,29.127548933029175,False,2.1,False,False
443,甘肃,光伏,2021,39.06064063310623,False,20.0,True,True
4456,青海,光伏,2021,29.89868849515915,False,3.2,False,False
447,甘肃,光伏,2021,40.024006962776184,False,20.0,True,True
4479,青海,光伏,2021,28.640204966068268,False,1.6,False,False
4535,青海,光伏,2021,31.00225478410721,False,20.0,True,True
454,甘肃,光伏,2021,43.05066794157028,False,20.0,True,True
4541,青海,光伏,2021,30.91280311346054,False,4.5,False,False
457,甘肃,光伏,2021,41.070608496665955,False,20.0,True,True
459,甘肃,光伏,2021,40.17343372106552,False,20.0,True,True
4603,青海,光伏,2021,31.0063898563385,False,20.0,True,True
4609,青海,光伏,2021,31.025356650352478,False,20.0,True,True
461,甘肃,光伏,2021,40.317212641239166,False,20.0,True,True
4615,青海,光伏,2021,31.00225478410721,False,20.0,True,True
463,甘肃,光伏,2021,40.25474667549133,False,20.0,True,True
464,甘肃,光伏,2021,40.25474578142166,False,20.0,True,True
4642,青海,光伏,2021,31.025356650352478,False,20.0,True,True
465,甘肃,光伏,2021,42.70129233598709,False,20.0,True,True
466,甘肃,光伏,2021,40.24206072092056,False,20.0,True,True
467,甘肃,光伏,2021,40.25474667549133,False,20.0,True,True
4670,青海,光伏,2021,31.025356650352478,False,20.0,True,True
4677,青海,光伏,2021,34.01723653078079,False,20.0,True,True
468,甘肃,光伏,2021,40.25491029024124,False,20.0,True,True
4687,青海,光伏,2021,34.01660621166229,False,20.0,True,True
4690,青海,光伏,2021,31.025356650352478,False,20.0,True,True
4693,青海,光伏,2021,33.515325486660004,False,20.0,True,True
470,甘肃,光伏,2021,40.223219990730286,False,20.0,True,True
4709,青海,光伏,2021,33.214885890483856,False,20.0,True,True
4710,青海,光伏,2021,32.72451192140579,False,20.0,True,True
4712,青海,光伏,2021,27.383659780025482,False,0.5,False,False
4716,青海,光伏,2021,33.78220349550247,False,20.0,True,True
4718,青海,光伏,2021,31.561601758003235,False,20.0,True,True
4724,青海,光伏,2021,31.561601758003235,False,20.0,True,True
4726,青海,光伏,2021,33.26702982187271,False,20.0,True,True
474,甘肃,光伏,2021,40.26384562253952,False,20.0,True,True
4746,青海,光伏,2021,27.36154854297638,False,0.5,False,False
4752,青海,光伏,2021,27.36154854297638,False,0.5,False,False
4756,青海,光伏,2021,33.5154327750206,False,20.0,True,True
4766,青海,光伏,2021,31.913104355335236,False,20.0,True,True
4773,青海,光伏,2021,34.426187574863434,False,20.0,True,True
4785,青海,光伏,2021,33.912393450737,False,20.0,True,True
4795,青海,光伏,2021,28.2864511013031,False,1.3,False,False
4802,青海,光伏,2021,31.25608205795288,False,4.5,False,False
4804,青海,光伏,2021,31.811118721961975,False,20.0,True,True
4809,青海,光伏,2021,31.25608205795288,False,4.5,False,False
4824,青海,光伏,2021,28.525619208812714,False,1.5,False,False
483,甘肃,光伏,2021,38.95171523094177,False,20.0,True,True
4831,青海,光伏,2021,31.24574214220047,False,4.4,False,False
4838,青海,光伏,2021,31.231599748134613,False,4.4,False,False
4843,青海,光伏,2021,31.244922280311584,False,4.5,False,False
485,甘肃,光伏,2021,39.570054709911346,False,20.0,True,True
4850,青海,光伏,2021,28.822274208068848,False,1.8,False,False
4857,青海,光伏,2021,28.822274208068848,False,1.8,False,False
486,甘肃,光伏,2021,40.09017080068588,False,20.0,True,True
4863,青海,光伏,2021,28.822274208068848,False,1.8,False,False
4879,青海,光伏,2021,28.838553428649902,False,1.8,False,False
4882,青海,光伏,2021,31.000543534755707,False,20.0,True,True
4889,青海,光伏,2021,31.01166307926178,False,20.0,True,True
4903,青海,光伏,2021,30.88858813047409,False,4.5,False,False
491,甘肃,光伏,2021,39.57750678062439,False,20.0,True,True
4911,青海,光伏,2021,29.08835917711258,False,2.0,False,False
4928,青海,光伏,2021,28.899502158164978,False,1.9,False,False
495,甘肃,光伏,2021,42.643775939941406,False,20.0,True,True
4957,青海,光伏,2021,29.060869216918945,False,2.0,False,False
4960,青海,光伏,2021,33.3288636803627,False,20.0,True,True
4980,青海,光伏,2021,31.294891834259033,False,4.5,False,False
4981,青海,光伏,2021,31.462391316890717,False,20.0,True,True
4983,青海,光伏,2021,31.321765780448914,False,4.5,False,False
4986,青海,光伏,2021,31.462391316890717,False,20.0,True,True
4987,青海,光伏,2021,31.218743920326233,False,4.4,False,False
4997,青海,光伏,2021,32.974990010261536,False,20.0,True,True
4998,青海,光伏,2021,29.07373756170273,False,2.0,False,False
518,甘肃,光伏,2021,39.75033491849899,False,20.0,True,True
521,甘肃,光伏,2021,38.598399460315704,False,20.0,True,True
525,甘肃,光伏,2021,40.92987924814224,False,20.0,True,True
527,甘肃,光伏,2021,40.55574506521225,False,20.0,True,True
528,甘肃,光伏,2021,40.197376906871796,False,20.0,True,True
533,甘肃,光伏,2021,40.71764588356018,False,20.0,True,True
540,甘肃,光伏,2021,40.71764588356018,False,20.0,True,True
541,甘肃,光伏,2021,40.49089550971985,False,20.0,True,True
542,甘肃,光伏,2021,40.549053847789764,False,20.0,True,True
544,甘肃,光伏,2021,40.74629545211792,False,20.0,True,True
545,甘肃,光伏,2021,40.563839972019196,False,20.0,True,True
555,甘肃,光伏,2021,41.004745960235596,False,20.0,True,True
556,甘肃,光伏,2021,42.973929047584534,False,20.0,True,True
5966,陕西,光伏,2021,42.51463025808334,False,20.0,True,True
6001,新疆,光伏,2021,36.620987355709076,False,20.0,True,True
6004,新疆,光伏,2021,36.50819778442383,False,20.0,True,True
6005,新疆,光伏,2021,36.67548179626465,False,20.0,True,True
6006,新疆,光伏,2021,38.26749086380005,False,20.0,True,True
6007,新疆,光伏,2021,38.226476311683655,False,20.0,True,True
6014,新疆,光伏,2021,36.80414825677872,False,20.0,True,True
6016,新疆,光伏,2021,36.38118267059326,False,20.0,True,True
6017,新疆,光伏,2021,33.83019536733627,False,20.0,True,True
6020,新疆,光伏,2021,37.08027184009552,False,20.0,True,True
6021,新疆,光伏,2021,36.85061752796173,False,20.0,True,True
6022,新疆,光伏,2021,36.861156821250916,False,20.0,True,True
6024,新疆,光伏,2021,36.915232837200165,False,20.0,True,True
6025,新疆,光伏,2021,36.38118267059326,False,20.0,True,True
6026,新疆,光伏,2021,40.213741064071655,False,20.0,True,True
6027,新疆,光伏,2021,36.38118267059326,False,20.0,True,True
6030,新疆,光伏,2021,32.125983238220215,False,20.0,True,True
6031,新疆,光伏,2021,34.41598802804947,False,20.0,True,True
6032,新疆,光伏,2021,34.41598802804947,False,20.0,True,True
6035,新疆,光伏,2021,36.65456861257553,False,20.0,True,True
6036,新疆,光伏,2021,34.940204322338104,False,20.0,True,True
6037,新疆,光伏,2021,35.23032903671265,False,20.0,True,True
6047,新疆,光伏,2021,37.532610297203064,False,20.0,True,True
6056,新疆,光伏,2021,39.448831379413605,False,20.0,True,True
6057,新疆,光伏,2021,33.482010662555695,False,20.0,True,True
6059,新疆,光伏,2021,34.58598464727402,False,20.0,True,True
6060,新疆,光伏,2021,34.156913459300995,False,20.0,True,True
6061,新疆,光伏,2021,36.53574675321579,False,20.0,True,True
6063,新疆,光伏,2021,34.54535186290741,False,20.0,True,True
6065,新疆,光伏,2021,40.00194042921066,False,20.0,True,True
6066,新疆,光伏,2021,35.21767795085907,False,20.0,True,True
6067,新疆,光伏,2021,33.060714304447174,False,20.0,True,True
6068,新疆,光伏,2021,35.33061325550079,False,20.0,True,True
6069,新疆,光伏,2021,33.12679946422577,False,20.0,True,True
6070,新疆,光伏,2021,33.126758337020874,False,20.0,True,True
6071,新疆,光伏,2021,39.8774054646492,False,20.0,True,True
6072,新疆,光伏,2021,39.57862436771393,False,20.0,True,True
6074,新疆,光伏,2021,39.57862436771393,False,20.0,True,True
6076,新疆,光伏,2021,34.55711245536804,False,20.0,True,True
6078,新疆,光伏,2021,39.06469523906708,False,20.0,True,True
6079,新疆,光伏,2021,39.922581017017365,False,20.0,True,True
6081,新疆,光伏,2021,37.44972467422485,False,20.0,True,True
6082,新疆,光伏,2021,34.133959114551544,False,20.0,True,True
6083,新疆,光伏,2021,33.3975675702095,False,20.0,True,True
6085,新疆,光伏,2021,35.41639119386673,False,20.0,True,True
6086,新疆,光伏,2021,33.35592180490494,False,20.0,True,True
6089,新疆,光伏,2021,33.35592180490494,False,20.0,True,True
6091,新疆,光伏,2021,39.06343728303909,False,20.0,True,True
6092,新疆,光伏,2021,40.18948942422867,False,20.0,True,True
6096,新疆,光伏,2021,38.26749086380005,False,20.0,True,True
6097,新疆,光伏,2021,35.565241277217865,False,20.0,True,True
6098,新疆,光伏,2021,35.34638464450836,False,20.0,True,True
6099,新疆,光伏,2021,39.12985414266586,False,20.0,True,True
6100,新疆,光伏,2021,36.2161061167717,False,20.0,True,True
6101,新疆,光伏,2021,33.63838344812393,False,20.0,True,True
6102,新疆,光伏,2021,31.968600153923035,False,20.0,True,True
6103,新疆,光伏,2021,36.96640133857727,False,20.0,True,True
6104,新疆,光伏,2021,35.18161207437515,False,20.0,True,True
6105,新疆,光伏,2021,39.555300772190094,False,20.0,True,True
6106,新疆,光伏,2021,35.53920865058899,False,20.0,True,True
6108,新疆,光伏,2021,38.74387174844742,False,20.0,True,True
6110,新疆,光伏,2021,38.61480385065079,False,20.0,True,True
6111,新疆,光伏,2021,33.57977718114853,False,20.0,True,True
6114,新疆,光伏,2021,32.20679014921188,False,20.0,True,True
6117,甘肃,光伏,2021,40.38559913635254,False,20.0,True,True
6120,新疆,光伏,2021,34.01303976774216,False,20.0,True,True
6123,新疆,光伏,2021,36.97260797023773,False,20.0,True,True
6124,新疆,光伏,2021,32.20679014921188,False,20.0,True,True
6125,新疆,光伏,2021,38.57705980539322,False,20.0,True,True
6129,新疆,光伏,2021,34.51160341501236,False,20.0,True,True
6131,新疆,光伏,2021,32.71605759859085,False,20.0,True,True
6133,新疆,光伏,2021,32.33259469270706,False,20.0,True,True
6140,新疆,光伏,2021,34.181611239910126,False,20.0,True,True
6142,新疆,光伏,2021,36.864298582077026,False,20.0,True,True
6143,新疆,光伏,2021,32.71605670452118,False,20.0,True,True
6149,新疆,光伏,2021,33.63140881061554,False,20.0,True,True
6151,新疆,光伏,2021,37.61589378118515,False,20.0,True,True
6154,新疆,光伏,2021,39.93172734975815,False,20.0,True,True
6158,新疆,光伏,2021,38.24293076992035,False,20.0,True,True
6159,新疆,光伏,2021,32.71605670452118,False,20.0,True,True
6165,新疆,光伏,2021,33.74091625213623,False,20.0,True,True
6167,新疆,光伏,2021,38.23766201734543,False,20.0,True,True
6169,新疆,光伏,2021,36.68634831905365,False,20.0,True,True
6172,新疆,光伏,2021,37.168981432914734,False,20.0,True,True
6175,新疆,光伏,2021,35.20223915576935,False,20.0,True,True
6176,新疆,光伏,2021,37.666348814964294,False,20.0,True,True
6178,新疆,光伏,2021,31.422687470912933,False,20.0,True,True
6183,新疆,光伏,2021,34.161134362220764,False,20.0,True,True
6186,新疆,光伏,2021,35.20223915576935,False,20.0,True,True
6189,新疆,光伏,2021,31.885085999965668,False,20.0,True,True
6190,新疆,光伏,2021,34.02448922395706,False,20.0,True,True
6191,新疆,光伏,2021,34.792201817035675,False,20.0,True,True
6205,新疆,光伏,2021,37.499004900455475,False,20.0,True,True
6212,新疆,光伏,2021,38.23617160320282,False,20.0,True,True
6214,新疆,光伏,2021,33.749745190143585,False,20.0,True,True
6215,新疆,光伏,2021,33.722437620162964,False,20.0,True,True
6219,新疆,光伏,2021,35.245612263679504,False,20.0,True,True
6224,新疆,光伏,2021,31.677401661872864,False,20.0,True,True
6230,新疆,光伏,2021,32.32617259025574,False,20.0,True,True
6233,新疆,光伏,2021,40.09079486131668,False,20.0,True,True
6251,新疆,光伏,2021,37.92841851711273,False,20.0,True,True
6253,新疆,光伏,2021,33.749745190143585,False,20.0,True,True
6259,新疆,光伏,2021,34.33688521385193,False,20.0,True,True
6260,新疆,光伏,2021,38.25845718383789,False,20.0,True,True
6261,新疆,光伏,2021,35.54238438606262,False,20.0,True,True
6263,新疆,光伏,2021,36.626315116882324,False,20.0,True,True
6268,新疆,光伏,2021,33.90826016664505,False,20.0,True,True
6270,新疆,光伏,2021,32.20895290374756,False,20.0,True,True
6272,新疆,光伏,2021,36.29760414361954,False,20.0,True,True
6276,新疆,光伏,2021,34.2029732465744,False,20.0,True,True
6277,新疆,光伏,2021,38.22837978601456,False,20.0,True,True
6280,新疆,光伏,2021,37.071146965026855,False,20.0,True,True
6286,新疆,光伏,2021,37.82988131046295,False,20.0,True,True
6288,新疆,光伏,2021,36.05615705251694,False,20.0,True,True
6289,新疆,光伏,2021,36.495811343193054,False,20.0,True,True
6290,新疆,光伏,2021,36.74549728631973,False,20.0,True,True
6294,新疆,光伏,2021,34.64068561792374,False,20.0,True,True
6295,新疆,光伏,2021,32.562859654426575,False,20.0,True,True
6301,新疆,光伏,2021,39.6235853433609,False,20.0,True,True
6321,新疆,光伏,2021,33.97604674100876,False,20.0,True,True
6322,新疆,光伏,2021,34.77201193571091,False,20.0,True,True
6323,新疆,光伏,2021,34.530196487903595,False,20.0,True,True
6324,新疆,光伏,2021,37.493039667606354,False,20.0,True,True
6325,新疆,光伏,2021,37.493039667606354,False,20.0,True,True
6326,新疆,光伏,2021,37.45596885681152,False,20.0,True,True
6327,新疆,光伏,2021,37.45596885681152,False,20.0,True,True
6328,新疆,光伏,2021,34.55031841993332,False,20.0,True,True
6329,新疆,光伏,2021,38.45903813838959,False,20.0,True,True
6331,新疆,光伏,2021,38.0848628282547,False,20.0,True,True
6332,新疆,光伏,2021,37.785861790180206,False,20.0,True,True
6334,新疆,光伏,2021,34.78745073080063,False,20.0,True,True
6335,新疆,光伏,2021,37.788679003715515,False,20.0,True,True
6336,新疆,光伏,2021,37.77463495731354,False,20.0,True,True
6337,新疆,光伏,2021,34.75703984498978,False,20.0,True,True
6339,新疆,光伏,2021,37.92841851711273,False,20.0,True,True
6341,新疆,光伏,2021,37.836506366729736,False,20.0,True,True
6342,新疆,光伏,2021,38.1464222073555,False,20.0,True,True
6344,新疆,光伏,2021,35.282485485076904,False,20.0,True,True
6345,新疆,光伏,2021,37.44784712791443,False,20.0,True,True
6347,新疆,光伏,2021,38.13656508922577,False,20.0,True,True
6349,新疆,光伏,2021,38.064066767692566,False,20.0,True,True
6350,新疆,光伏,2021,35.230810046195984,False,20.0,True,True
6352,新疆,光伏,2021,37.47007638216019,False,20.0,True,True
6353,新疆,光伏,2021,40.108285546302795,False,20.0,True,True
6356,新疆,光伏,2021,38.3477783203125,False,20.0,True,True
6358,新疆,光伏,2021,34.00764584541321,False,20.0,True,True
6360,新疆,光伏,2021,34.00764584541321,False,20.0,True,True
6361,新疆,光伏,2021,34.50954794883728,False,20.0,True,True
6362,新疆,光伏,2021,34.33210730552673,False,20.0,True,True
6363,新疆,光伏,2021,38.793455958366394,False,20.0,True,True
6364,新疆,光伏,2021,36.71867161989212,False,20.0,True,True
6365,新疆,光伏,2021,32.48887985944748,False,20.0,True,True
6366,甘肃,光伏,2021,42.96503663063049,False,20.0,True,True
6367,新疆,光伏,2021,38.051777780056,False,20.0,True,True
6368,新疆,光伏,2021,38.777486979961395,False,20.0,True,True
6369,新疆,光伏,2021,39.918710589408875,False,20.0,True,True
6371,新疆,光伏,2021,37.1583491563797,False,20.0,True,True
6372,新疆,光伏,2021,34.15585309267044,False,20.0,True,True
6374,新疆,光伏,2021,34.13753181695938,False,20.0,True,True
6375,新疆,光伏,2021,34.18550491333008,False,20.0,True,True
6376,新疆,光伏,2021,39.474636912345886,False,20.0,True,True
6378,新疆,光伏,2021,39.38467651605606,False,20.0,True,True
6379,新疆,光伏,2021,39.39333200454712,False,20.0,True,True
6380,新疆,光伏,2021,35.701628029346466,False,20.0,True,True
6381,新疆,光伏,2021,38.226476311683655,False,20.0,True,True
6385,新疆,光伏,2021,34.8556986451149,False,20.0,True,True
6386,新疆,光伏,2021,36.22297078371048,False,20.0,True,True
6387,新疆,光伏,2021,32.2713240981102,False,20.0,True,True
6388,新疆,光伏,2021,32.17766493558884,False,20.0,True,True
6389,新疆,光伏,2021,34.201072454452515,False,20.0,True,True
6390,新疆,光伏,2021,39.47417378425598,False,20.0,True,True
6394,新疆,光伏,2021,32.82403528690338,False,20.0,True,True
6395,新疆,光伏,2021,37.52049386501312,False,20.0,True,True
6402,新疆,光伏,2021,37.92841851711273,False,20.0,True,True
6403,新疆,光伏,2021,37.522661089897156,False,20.0,True,True
6405,新疆,光伏,2021,35.21767795085907,False,20.0,True,True
6406,新疆,光伏,2021,37.496669590473175,False,20.0,True,True
6407,新疆,光伏,2021,36.6856849193573,False,20.0,True,True
6411,新疆,光伏,2021,34.8412424325943,False,20.0,True,True
6412,新疆,光伏,2021,38.22045832872391,False,20.0,True,True
6414,新疆,光伏,2021,38.9110404253006,False,20.0,True,True
6415,新疆,光伏,2021,31.822909712791443,False,20.0,True,True
6417,新疆,光伏,2021,34.848607778549194,False,20.0,True,True
6418,新疆,光伏,2021,39.10928159952164,False,20.0,True,True
6419,新疆,光伏,2021,38.22045832872391,False,20.0,True,True
6420,新疆,光伏,2021,36.90831899642944,False,20.0,True,True
6423,新疆,光伏,2021,36.85033053159714,False,20.0,True,True
6424,新疆,光伏,2021,35.46540766954422,False,20.0,True,True
6427,新疆,光伏,2021,37.516087889671326,False,20.0,True,True
6428,新疆,光伏,2021,33.8167467713356,False,20.0,True,True
6429,新疆,光伏,2021,34.85423594713211,False,20.0,True,True
6430,新疆,光伏,2021,36.50819778442383,False,20.0,True,True
6434,新疆,光伏,2021,35.456151366233826,False,20.0,True,True
6435,新疆,光伏,2021,33.36400955915451,False,20.0,True,True
6436,新疆,光伏,2021,35.851862132549286,False,20.0,True,True
6437,新疆,光伏,2021,37.18629151582718,False,20.0,True,True
6440,新疆,光伏,2021,36.53379410505295,False,20.0,True,True
6443,新疆,光伏,2021,37.26065754890442,False,20.0,True,True
6444,新疆,光伏,2021,37.186563313007355,False,20.0,True,True
6447,新疆,光伏,2021,33.73241811990738,False,20.0,True,True
6448,新疆,光伏,2021,36.8956983089447,False,20.0,True,True
6451,新疆,光伏,2021,34.88472372293472,False,20.0,True,True
6453,新疆,光伏,2021,37.2123321890831,False,20.0,True,True
6456,新疆,光伏,2021,36.8956983089447,False,20.0,True,True
6460,新疆,光伏,2021,38.10504108667374,False,20.0,True,True
6465,新疆,光伏,2021,32.39050716161728,False,20.0,True,True
6467,新疆,光伏,2021,33.484981656074524,False,20.0,True,True
6468,新疆,光伏,2021,32.580786645412445,False,20.0,True,True
6475,新疆,光伏,2021,34.73471760749817,False,20.0,True,True
6476,新疆,光伏,2021,32.580786645412445,False,20.0,True,True
6477,新疆,光伏,2021,36.48205429315567,False,20.0,True,True
6480,新疆,光伏,2021,35.478946566581726,False,20.0,True,True
6485,新疆,光伏,2021,33.3181357383728,False,20.0,True,True
6487,新疆,光伏,2021,35.17688512802124,False,20.0,True,True
6488,新疆,光伏,2021,36.47349715232849,False,20.0,True,True
6489,新疆,光伏,2021,36.56420320272446,False,20.0,True,True
6493,新疆,光伏,2021,36.56910538673401,False,20.0,True,True
6494,新疆,光伏,2021,36.40412002801895,False,20.0,True,True
6496,新疆,光伏,2021,34.00901645421982,False,20.0,True,True
6498,新疆,光伏,2021,37.96495109796524,False,20.0,True,True
6502,新疆,光伏,2021,35.77340394258499,False,20.0,True,True
6505,新疆,光伏,2021,36.390920877456665,False,20.0,True,True
6507,新疆,光伏,2021,38.82105678319931,False,20.0,True,True
6508,新疆,光伏,2021,36.226476430892944,False,20.0,True,True
6514,新疆,光伏,2021,36.386113464832306,False,20.0,True,True
6516,新疆,光伏,2021,39.32016223669052,False,20.0,True,True
6518,新疆,光伏,2021,33.85168254375458,False,20.0,True,True
6522,新疆,光伏,2021,35.57502329349518,False,20.0,True,True
6528,新疆,光伏,2021,33.08128863573074,False,20.0,True,True
6529,新疆,光伏,2021,39.32016223669052,False,20.0,True,True
6531,新疆,光伏,2021,35.51560699939728,False,20.0,True,True
6532,新疆,光伏,2021,36.665403842926025,False,20.0,True,True
6536,新疆,光伏,2021,33.126758337020874,False,20.0,True,True
6537,新疆,光伏,2021,37.97829508781433,False,20.0,True,True
6538,新疆,光伏,2021,32.4645271897316,False,20.0,True,True
6539,新疆,光伏,2021,36.665403842926025,False,20.0,True,True
6546,新疆,光伏,2021,36.60670727491379,False,20.0,True,True
6548,新疆,光伏,2021,32.4645271897316,False,20.0,True,True
6552,新疆,光伏,2021,33.855349123477936,False,20.0,True,True
6553,新疆,光伏,2021,35.691211223602295,False,20.0,True,True
6557,新疆,光伏,2021,37.71229237318039,False,20.0,True,True
6559,新疆,光伏,2021,33.504816591739655,False,20.0,True,True
6560,新疆,光伏,2021,36.02417975664139,False,20.0,True,True
6564,新疆,光伏,2021,32.32419580221176,False,20.0,True,True
6565,新疆,光伏,2021,32.32419580221176,False,20.0,True,True
6566,新疆,光伏,2021,33.70723754167557,False,20.0,True,True
6568,新疆,光伏,2021,35.724323093891144,False,20.0,True,True
657,甘肃,光伏,2021,39.47912514209747,False,20.0,True,True
6574,新疆,光伏,2021,33.65815222263336,False,20.0,True,True
6576,新疆,光伏,2021,31.96219503879547,False,20.0,True,True
6578,新疆,光伏,2021,33.88313591480255,False,20.0,True,True
6579,新疆,光伏,2021,33.53277772665024,False,20.0,True,True
6582,新疆,光伏,2021,33.75765234231949,False,20.0,True,True
6585,新疆,光伏,2021,37.427791357040405,False,20.0,True,True
6590,新疆,光伏,2021,34.037214517593384,False,20.0,True,True
6597,新疆,光伏,2021,38.09959799051285,False,20.0,True,True
6598,新疆,光伏,2021,32.190147042274475,False,20.0,True,True
6602,新疆,光伏,2021,32.16986685991287,False,20.0,True,True
6605,新疆,光伏,2021,37.754354774951935,False,20.0,True,True
6606,新疆,光伏,2021,36.8982258439064,False,20.0,True,True
6607,新疆,光伏,2021,32.276781499385834,False,20.0,True,True
6609,新疆,光伏,2021,33.84449601173401,False,20.0,True,True
6616,新疆,光伏,2021,32.470638155937195,False,20.0,True,True
6619,新疆,光伏,2021,37.97829508781433,False,20.0,True,True
6625,新疆,光伏,2021,32.46038943529129,False,20.0,True,True
6626,新疆,光伏,2021,36.42501890659332,False,20.0,True,True
6628,新疆,光伏,2021,32.20393806695938,False,20.0,True,True
663,甘肃,光伏,2021,39.47912514209747,False,20.0,True,True
6632,新疆,光伏,2021,39.078218042850494,False,20.0,True,True
6633,新疆,光伏,2021,37.97829508781433,False,20.0,True,True
6634,新疆,光伏,2021,32.04971641302109,False,20.0,True,True
6635,新疆,光伏,2021,37.77284234762192,False,20.0,True,True
6638,新疆,光伏,2021,32.680217027664185,False,20.0,True,True
6641,新疆,光伏,2021,36.09587609767914,False,20.0,True,True
6643,新疆,光伏,2021,38.234343230724335,False,20.0,True,True
6644,新疆,光伏,2021,32.50828117132187,False,20.0,True,True
6650,新疆,光伏,2021,36.879708766937256,False,20.0,True,True
6652,新疆,光伏,2021,38.97145628929138,False,20.0,True,True
6654,新疆,光伏,2021,35.18644452095032,False,20.0,True,True
6657,新疆,光伏,2021,36.879708766937256,False,20.0,True,True
6659,新疆,光伏,2021,36.059362292289734,False,20.0,True,True
6661,新疆,光伏,2021,38.25613707304001,False,20.0,True,True
6666,新疆,光伏,2021,34.61036682128906,False,20.0,True,True
6668,新疆,光伏,2021,38.957954943180084,False,20.0,True,True
6669,新疆,光伏,2021,33.78520578145981,False,20.0,True,True
6672,新疆,光伏,2021,32.44696319103241,False,20.0,True,True
6673,新疆,光伏,2021,38.94499987363815,False,20.0,True,True
6675,新疆,光伏,2021,33.90826016664505,False,20.0,True,True
668,甘肃,光伏,2021,42.042910158634186,False,20.0,True,True
6684,新疆,光伏,2021,38.243936598300934,False,20.0,True,True
6685,新疆,光伏,2021,36.791023313999176,False,20.0,True,True
6689,新疆,光伏,2021,39.80477035045624,False,20.0,True,True
6693,新疆,光伏,2021,36.63541942834854,False,20.0,True,True
6694,新疆,光伏,2021,37.92841851711273,False,20.0,True,True
6696,新疆,光伏,2021,39.80477035045624,False,20.0,True,True
6699,新疆,光伏,2021,36.63541942834854,False,20.0,True,True
6701,新疆,光伏,2021,36.71917408704758,False,20.0,True,True
6704,新疆,光伏,2021,38.23649078607559,False,20.0,True,True
6707,新疆,光伏,2021,35.585339069366455,False,20.0,True,True
6720,新疆,光伏,2021,32.42806702852249,False,20.0,True,True
6723,新疆,光伏,2021,36.40864849090576,False,20.0,True,True
6728,新疆,光伏,2021,34.66553807258606,False,20.0,True,True
6731,新疆,光伏,2021,36.230423748493195,False,20.0,True,True
6733,新疆,光伏,2021,38.2511892914772,False,20.0,True,True
6736,新疆,光伏,2021,34.66553807258606,False,20.0,True,True
6738,新疆,光伏,2021,36.25017911195755,False,20.0,True,True
6739,新疆,光伏,2021,34.92768108844757,False,20.0,True,True
6740,新疆,光伏,2021,33.591287434101105,False,20.0,True,True
6741,新疆,光伏,2021,33.88515204191208,False,20.0,True,True
6745,新疆,光伏,2021,33.75136345624924,False,20.0,True,True
6747,新疆,光伏,2021,33.08378130197525,False,20.0,True,True
6750,新疆,光伏,2021,38.2361564040184,False,20.0,True,True
6753,新疆,光伏,2021,33.19755434989929,False,20.0,True,True
6755,新疆,光伏,2021,32.81662702560425,False,20.0,True,True
6757,新疆,光伏,2021,38.23612332344055,False,20.0,True,True
6760,新疆,光伏,2021,33.019027411937714,False,20.0,True,True
6764,新疆,光伏,2021,36.508964002132416,False,20.0,True,True
6766,新疆,光伏,2021,34.96196240186691,False,20.0,True,True
6768,新疆,光伏,2021,35.134115517139435,False,20.0,True,True
6769,新疆,光伏,2021,38.51557642221451,False,20.0,True,True
6774,新疆,光伏,2021,33.52859437465668,False,20.0,True,True
6776,新疆,光伏,2021,43.212876319885254,False,20.0,True,True
6777,新疆,光伏,2021,32.16110497713089,False,20.0,True,True
678,甘肃,光伏,2021,40.64473181962967,False,20.0,True,True
6782,新疆,光伏,2021,33.52859437465668,False,20.0,True,True
6784,新疆,光伏,2021,37.17711925506592,False,20.0,True,True
6785,新疆,光伏,2021,34.50792074203491,False,20.0,True,True
6790,新疆,光伏,2021,33.383633494377136,False,20.0,True,True
6792,新疆,光伏,2021,31.932780146598816,False,20.0,True,True
6793,新疆,光伏,2021,32.71583139896393,False,20.0,True,True
6794,新疆,光伏,2021,38.86180132627487,False,20.0,True,True
6799,新疆,光伏,2021,32.06478774547577,False,20.0,True,True
6801,新疆,光伏,2021,36.684986650943756,False,20.0,True,True
