ObjectId,power_type_cn,merge_province_cn,capacity_mw,latitude,longitude,weather_year,full_output_mwh,curtailed_mwh_2025util,curtailment_rate,curtailed_h2_t_55kwh
1,光伏,安徽,20.0,32.0001,117.0001,2024,24252.831436071665,363.7921250128746,0.014999985711845593,6.614402272961356
10,光伏,安徽,100.0,32.1447,116.785,2024,120629.03299576115,1809.4337654094695,0.014999985662432129,32.89879573471763
1000,光伏,广东,80.0,22.6099,111.6157,2024,96371.58138122526,385.4871066918373,0.004000008105781031,7.008856485306133
10001,光伏,山东,5.7,37.6443,120.4709,2024,8079.2841332152675,250.4579546429813,0.031000018134441813,4.5537809935087505
10005,光伏,山东,1.2,37.6443,120.4709,2024,1700.901921260808,52.727990470860156,0.031000018173755185,0.958690735833821
1001,光伏,广东,40.0,23.386,114.733,2024,48307.328468984175,193.2297055517435,0.004000008107999743,3.5132673736680635
10013,光伏,山东,1.0,37.6443,120.4709,2024,1417.4182580641464,43.93999159839749,0.03100001805988374,0.7989089381526817
10015,光伏,辽宁,1.5,40.8738,120.624,2024,2019.8678331990084,70.69542705073953,0.03500002618427472,1.2853714009225368
1002,光伏,广西,150.0,22.4674,108.5769,2024,169408.24179520953,5929.292906683445,0.035000026231611074,107.80532557606263
10020,光伏,河北,6.0,37.3528,114.7739,2024,8006.258790222862,456.3566018355219,0.056999981363682437,8.297392760645852
10021,光伏,河北,5.9,37.3528,114.7739,2024,7872.821168527553,448.7506596190059,0.0569999813298103,8.159102902163744
10022,光伏,浙江,3.0,29.031,119.1674,2024,3227.137152738384,0.0,0.0,0.0
10023,光伏,浙江,2.2,27.7833,120.625,2024,2349.1659001608377,0.0,0.0,0.0
10025,光伏,浙江,1.8,29.031,119.1674,2024,1936.2822918434174,0.0,0.0,0.0
10027,光伏,浙江,1.7,29.031,119.1674,2024,1828.711049017964,0.0,0.0,0.0
1003,光伏,广西,150.0,22.4674,108.5769,2024,169408.24179520953,5929.292906683445,0.035000026231611074,107.80532557606263
10030,光伏,西藏,10.0,30.4749,91.0998,2024,17193.654605858992,6034.972942792654,0.351000010244253,109.72678077804825
10031,光伏,西藏,10.0,28.9057,88.0203,2024,21503.89183009561,7547.866242829323,0.3510000097873336,137.23393168780586
10033,光伏,甘肃,10.0,39.0002,100.52,2024,14879.919217465711,1547.5111857181787,0.10399997225131069,28.136567013057796
10034,光伏,湖南,2.6,27.6995,111.9891,2024,2665.432141656965,53.308591949895025,0.019999980909945717,0.9692471263617277
10036,光伏,安徽,1.8,31.7383,116.5142,2024,2136.408189855113,32.04609227097034,0.01499998568772742,0.5826562231085517
10040,光伏,四川,5.6,31.45,100.7,2024,8679.239007492388,121.50933342702687,0.013999998539288232,2.209260607764125
10041,光伏,安徽,3.9,31.2592,117.2828,2024,4694.851217097238,70.42270096269995,0.014999985666476848,1.2804127447763627
10045,光伏,河南,12.0,33.6881,113.9131,2024,15367.596123741961,245.8811201889962,0.015999972813518015,4.470565821618113
10048,光伏,河南,2.0,33.6881,113.9131,2024,2561.2660115058898,40.98018649524264,0.015999972791248047,0.7450942999135026
10049,光伏,河南,15.0,34.374,111.495,2024,19480.63686153669,311.68966074228285,0.01599997284265869,5.66708474076878
1005,光伏,广西,290.0,23.9001,106.6061,2024,323361.5045246961,11317.66112121582,0.03500002617148714,205.77565674937853
10050,光伏,河南,5.5,34.3913,111.6451,2024,6931.027061145792,110.89624457083643,0.015999972816799792,2.0162953558333894
