ObjectId,power_type_cn,merge_province_cn,capacity_mw,latitude,longitude,weather_year,full_output_mwh,curtailed_mwh_2025util,curtailment_rate,curtailed_h2_t_55kwh
1,光伏,安徽,20.0,32.0001,117.0001,2025,24614.521181179207,369.2174654160738,0.01499998568724487,6.713044825746796
10,光伏,安徽,100.0,32.1447,116.785,2025,121557.29550852017,1823.357697407484,0.014999985725082881,33.15195813468152
1000,光伏,广东,80.0,22.6099,111.6157,2025,102942.12158678049,411.76932008726897,0.00400000809911564,7.486714910677617
10001,光伏,山东,5.7,37.6443,120.4709,2025,7998.2474194394545,247.94581532740594,0.03100001816957831,4.5081057332255625
10005,光伏,山东,1.2,37.6443,120.4709,2025,1683.8415596337015,52.19911887976527,0.03100001813182502,0.9490748887230049
1001,光伏,广东,40.0,23.386,114.733,2025,50739.17903907109,202.95712808895112,0.0040000081186309,3.6901296016172926
10013,光伏,山东,1.0,37.6443,120.4709,2025,1403.201291176686,43.49926542326808,0.03100001809917862,0.7908957349685105
10015,光伏,辽宁,1.5,40.8738,120.624,2025,2054.2434296196047,71.89857385934516,0.03500002620072102,1.3072467974426394
1002,光伏,广西,150.0,22.4674,108.5769,2025,176991.3397259439,6194.701532333374,0.03500002622685011,112.63093695151589
10020,光伏,河北,6.0,37.3528,114.7739,2025,8002.669581518747,456.1520171942562,0.05699998138717201,8.293673039895568
10021,光伏,河北,5.9,37.3528,114.7739,2025,7869.291785349498,448.54948466379943,0.05699998130694273,8.155445175705443
10022,光伏,浙江,3.0,29.031,119.1674,2025,3625.4040079330653,0.0,0.0,0.0
10023,光伏,浙江,2.2,27.7833,120.625,2025,2516.161395625327,0.0,0.0,0.0
10025,光伏,浙江,1.8,29.031,119.1674,2025,2175.242407825504,0.0,0.0,0.0
10027,光伏,浙江,1.7,29.031,119.1674,2025,2054.395603362461,0.0,0.0,0.0
1003,光伏,广西,150.0,22.4674,108.5769,2025,176991.3397259439,6194.701532333374,0.03500002622685011,112.63093695151589
10030,光伏,西藏,10.0,30.4749,91.0998,2025,17010.712461783958,5970.760239732742,0.3510000097377799,108.55927708604986
10031,光伏,西藏,10.0,28.9057,88.0203,2025,21544.99781423267,7562.294449337959,0.3510000100506992,137.49626271523562
10033,光伏,甘肃,10.0,39.0002,100.52,2025,15026.904484949433,1562.7976476665735,0.10399997213210692,28.414502684846788
10034,光伏,湖南,2.6,27.6995,111.9891,2025,2803.8135248620747,56.07621693813801,0.019999980897765484,1.0195675806934184
10036,光伏,安徽,1.8,31.7383,116.5142,2025,2160.581018409489,32.408684343762694,0.01499998568330492,0.5892488062502308
10040,光伏,四川,5.6,31.45,100.7,2025,8847.221891869225,123.86109395682811,0.013999998583810694,2.2520198901241475
10041,光伏,安徽,3.9,31.2592,117.2828,2025,4848.056844688412,72.72078334525227,0.014999985700441204,1.3221960608227687
10045,光伏,河南,12.0,33.6881,113.9131,2025,15215.629629498897,243.4496606851816,0.015999972831436438,4.426357467003302
10048,光伏,河南,2.0,33.6881,113.9131,2025,2535.9382639279565,40.5749432592541,0.015999972805492077,0.7377262410773473
10049,光伏,河南,15.0,34.374,111.495,2025,19400.40680795207,310.4059818543196,0.01599997283186282,5.643745124623993
1005,光伏,广西,290.0,23.9001,106.6061,2025,324460.2562586545,11356.117477063179,0.035000026222041396,206.47486321933053
10050,光伏,河南,5.5,34.3913,111.6451,2025,6893.729015584529,110.29947674614563,0.015999972800902616,2.0054450317481027
10051,光伏,河南,2.0,34.3913,111.6451,2025,2506.8105470482337,40.10890062032454,0.01599997282106249,0.7292527385513553
10052,光伏,宁夏,9.0,39.3414,106.7224,2025,14819.348078971312,903.9800773276687,0.06099998950766387,16.43600140595761
10053,光伏,山东,7.4,34.7116,117.5562,2025,9625.45154964027,298.3891726125479,0.03100001813667635,5.425257683864507
10054,光伏,湖北,5.9,30.9608,115.4683,2025,7448.295045259087,223.4486379458569,0.029999971347548077,4.062702508106489
1006,光伏,广西,20.0,21.718,109.329,2025,24994.07064172364,874.7931277241706,0.035000026216771674,15.905329594984922
10062,光伏,河南,1.6,34.6197,112.4477,2025,1944.9667387124011,31.11941493959725,0.01599997281197662,0.5658075443563136
10065,光伏,河南,3.0,33.7417,112.7269,2025,3752.7976343437617,60.044660096019506,0.015999972806026164,1.0917210926549001
10066,光伏,河南,15.3,33.9748,110.9859,2025,20303.175740391896,324.85026002788544,0.015999972821080212,5.906368364143372
