ObjectId,power_type_cn,merge_province_cn,capacity_mw,latitude,longitude,weather_year,full_output_mwh,curtailed_mwh_2025util,curtailment_rate,curtailed_h2_t_55kwh
1,光伏,安徽,20.0,32.0001,117.0001,2023,24259.00476011784,363.8847233915329,0.014999985654389446,6.616085879846053
10,光伏,安徽,100.0,32.1447,116.785,2023,120651.78616678111,1809.7750664253235,0.01499998569373527,32.90500120773316
1000,光伏,广东,80.0,22.6099,111.6157,2023,98719.44825525463,394.87859260749815,0.004000008099584163,7.179610774681785
10001,光伏,山东,5.7,37.6443,120.4709,2023,8083.003352104323,250.5732500716448,0.031000018081943605,4.555877274029905
10005,光伏,山东,1.2,37.6443,120.4709,2023,1701.6849158312561,52.75226327976584,0.031000018152007234,0.9591320596321062
1001,光伏,广东,40.0,23.386,114.733,2023,49200.25008720876,196.80139907872677,0.004000008104224897,3.5782072559768503
10013,光伏,山东,1.0,37.6443,120.4709,2023,1418.0707517164888,43.96021895107627,0.031000018086449557,0.7992767082013866
10015,光伏,辽宁,1.5,40.8738,120.624,2023,2093.8538158811757,73.28493839223869,0.035000026189219664,1.3324534253134306
1002,光伏,广西,150.0,22.4674,108.5769,2023,171157.13233533586,5990.504116153755,0.03500002620058503,108.91825665734099
10020,光伏,河北,6.0,37.3528,114.7739,2023,8081.237997610079,460.6304153502584,0.05699998137494327,8.375098460913788
10021,光伏,河北,5.9,37.3528,114.7739,2023,7946.550724353963,452.9532428126633,0.056999981315728324,8.23551350568479
10022,光伏,浙江,3.0,29.031,119.1674,2023,3361.1052077038203,0.0,0.0,0.0
10023,光伏,浙江,2.2,27.7833,120.625,2023,2428.2619930945234,0.0,0.0,0.0
10025,光伏,浙江,1.8,29.031,119.1674,2023,2016.663128335115,0.0,0.0,0.0
10027,光伏,浙江,1.7,29.031,119.1674,2023,1904.6262855737116,0.0,0.0,0.0
1003,光伏,广西,150.0,22.4674,108.5769,2023,171157.13233533586,5990.504116153755,0.03500002620058503,108.91825665734099
10030,光伏,西藏,10.0,30.4749,91.0998,2023,17154.169685447818,6021.113732532621,0.3510000100815393,109.47479513695673
10031,光伏,西藏,10.0,28.9057,88.0203,2023,21497.716239569243,7545.69861402607,0.35100000995162756,137.19452025501946
10033,光伏,甘肃,10.0,39.0002,100.52,2023,15216.73292724248,1582.539802804947,0.10399997229180054,28.773450960089942
10034,光伏,湖南,2.6,27.6995,111.9891,2023,2755.3138721579144,55.10622491135634,0.019999980934367414,1.0019313620246608
10036,光伏,安徽,1.8,31.7383,116.5142,2023,2146.9479832777856,32.20418902784586,0.014999985690700863,0.5855307095971974
10040,光伏,四川,5.6,31.45,100.7,2023,8778.460521030755,122.89843449899554,0.013999998542405587,2.234516990890828
10041,光伏,安徽,3.9,31.2592,117.2828,2023,4674.232910300541,70.1134266711995,0.014999985669668177,1.274789575839991
10045,光伏,河南,12.0,33.6881,113.9131,2023,15127.970791148558,242.04712146618962,0.01599997281907845,4.400856753930721
10048,光伏,河南,2.0,33.6881,113.9131,2023,2521.328456873388,40.34118673420697,0.015999972801731942,0.7334761224401268
10049,光伏,河南,15.0,34.374,111.495,2023,19198.94039166958,307.18252459710834,0.01599997282820852,5.585136810856516
1005,光伏,广西,290.0,23.9001,106.6061,2023,346064.8782870268,12112.279814619063,0.035000026222173054,220.22326935671026
10050,光伏,河南,5.5,34.3913,111.6451,2023,6832.286221973863,109.31639394459128,0.01599997283383856,1.9875707989925688
10051,光伏,河南,2.0,34.3913,111.6451,2023,2484.4677125885037,39.75141594487429,0.01599997284869454,0.7227530171795324
10052,光伏,宁夏,9.0,39.3414,106.7224,2023,14720.270650004168,897.9363543652296,0.060999989450939575,16.326115533913267
10053,光伏,山东,7.4,34.7116,117.5562,2023,9619.09024043114,298.19197162242233,0.031000018106603917,5.4216722113167695
10054,光伏,湖北,5.9,30.9608,115.4683,2023,7218.068532120843,216.54184971705078,0.029999971426348533,3.9371245403100144
1006,光伏,广西,20.0,21.718,109.329,2023,24330.939948104875,851.5835366223156,0.035000026239785494,15.483337029496647
10062,光伏,河南,1.6,34.6197,112.4477,2023,1921.6884796097834,30.74696341726184,0.01599997280698966,0.5590356984956697
10065,光伏,河南,3.0,33.7417,112.7269,2023,3721.311847087276,59.540888348683715,0.01599997280402265,1.0825616063397039
10066,光伏,河南,15.3,33.9748,110.9859,2023,19914.823178523748,318.6366294784397,0.015999972815327786,5.793393263244359
10068,光伏,江苏,5.0,31.7991,121.4408,2023,5876.764692028075,35.26048442339897,0.0059999823493410214,0.6410997167890722
10069,光伏,江西,1.2,29.6654,115.9475,2023,1401.4901040173652,15.416359737616032,0.01099997759058384,0.28029744977483695
1007,光伏,广西,20.0,21.7204,109.1337,2023,24416.899381892228,854.5921176168323,0.03500002618066259,15.538038502124223
10070,光伏,河南,16.5,33.899,115.511,2023,21320.258209417825,341.12355171239375,0.015999972812792147,6.202246394770795
10071,光伏,河南,1.5,33.8908,115.3806,2023,1931.2087389186956,30.899287297129632,0.01599997280171302,0.5618052235841751
10075,光伏,安徽,10.0,33.5305,117.8779,2023,12640.130571448135,189.60177795877308,0.014999985711148479,3.4473050537958745
10076,光伏,宁夏,10.0,37.527,105.075,2023,14400.338510640759,878.4204973828197,0.06099998946092368,15.97128177059672
10077,光伏,西藏,12.0,29.769,91.889,2023,23535.967485703513,8261.124814814091,0.3510000096589255,150.2022693602562
10078,光伏,宁夏,8.0,37.835,106.879,2023,11633.153819832503,709.6222601134181,0.060999989435679566,12.902222911153055
10079,光伏,宁夏,6.0,37.8201,106.712,2023,9007.120291959001,549.4342434241175,0.06099998952102576,9.989713516802137
10080,光伏,宁夏,5.0,37.766,106.726,2023,7472.719259975565,455.835797106266,0.060999989595187404,8.287923583750292
10081,光伏,河北,15.0,41.265,114.621,2023,22422.22241459679,1278.0662597961127,0.05699998136509859,23.237568359929323
10082,光伏,甘肃,9.0,38.7536,103.1689,2023,13164.993262300008,1369.158933250904,0.10399997219684892,24.893798786380074
10083,光伏,山东,15.0,37.3538,120.4282,2023,20347.531067160762,630.7738318667411,0.031000018124300012,11.468615124849839
10084,光伏,黑龙江,10.0,44.677,130.509,2023,11520.355491677548,564.4977043372988,0.049000024760095226,10.263594624314525
10085,光伏,内蒙古,1.1,42.9594,120.8395,2023,1316.0127645800223,109.88710227424652,0.08350002768348122,1.9979473140772093
1010,光伏,广西,40.0,21.5195,109.3999,2023,50498.23149123789,1767.439424145043,0.035000026178178475,32.135262257182596
10103,光伏,山东,5.0,36.7994,116.7439,2023,6790.390760074235,210.5022366772294,0.03100001813075749,3.8273133941314437
10105,光伏,浙江,3.0,29.108,119.6486,2023,3434.1342704482154,0.0,0.0,0.0
10106,光伏,山东,13.0,36.0598,117.8054,2023,17230.171830534076,534.1356390369534,0.031000018124624648,9.711557073399154
1011,光伏,广西,20.0,21.659,109.433,2023,24499.7993561844,857.4936209554672,0.03500002626507278,15.590793108281224
10110,光伏,江西,1.9,28.6472,116.0348,2023,2181.2679464835364,23.99389852683246,0.010999977588958513,0.4362527004878629
10111,光伏,浙江,1.1,29.8622,121.6204,2023,1256.5878274522067,0.0,0.0,0.0
10112,光伏,山东,2.0,36.215,117.6698,2023,2661.3439742379132,82.50171130993962,0.03100001807679307,1.5000311147261751
10113,光伏,江苏,5.8,31.9828,120.8905,2023,6798.618332858549,40.79159004446864,0.005999982356314653,0.7416652735357935
10119,光伏,辽宁,1.9,41.2374,122.9955,2023,2473.5521628387746,86.57439053986222,0.03500002621351839,1.574079827997495
10120,光伏,江苏,1.2,34.2665,117.181,2023,1561.909325950182,9.371428386390209,0.005999982348968391,0.17038960702527653
10125,光伏,河南,4.2,33.7375,113.2981,2023,5148.01209471719,82.3680534642078,0.01599997279507805,1.4976009720765056
10128,光伏,河南,5.0,33.001,112.5293,2023,5913.080077295671,94.60912043364159,0.015999972805528246,1.720165826066211
10129,光伏,江西,1.0,29.6654,115.9475,2023,1167.9084229252976,12.846966480288655,0.010999977590803263,0.233581208732521
10132,光伏,山东,3.5,36.8618,120.5158,2023,4498.220469938685,139.4449159066193,0.031000018082377373,2.5353621073930777
10133,光伏,浙江,2.1,29.4798,121.8649,2023,2386.0829921716922,0.0,0.0,0.0
10135,光伏,辽宁,1.5,41.2374,122.9955,2023,1952.8043421206576,68.34820304634422,0.03500002615321981,1.242694600842622
10137,光伏,江西,3.0,29.6654,115.9475,2023,3503.72527219727,38.54089943099022,0.010999977577243178,0.700743626018004
1014,光伏,广西,100.0,23.173,108.9398,2023,109510.62983992141,3832.874907775879,0.03500002614703827,69.68863468683416
10140,光伏,山东,5.0,36.7843,119.9494,2023,6657.768468762211,206.39094322872162,0.031000018128760954,3.752562604158575
10142,光伏,山东,5.9,36.9787,120.7069,2023,7598.4016286759725,235.5505881282687,0.03100001811424564,4.282737965968522
10143,光伏,浙江,1.2,29.4798,121.8649,2023,1363.4760071529188,0.0,0.0,0.0
10144,光伏,河南,1.4,33.001,112.5293,2023,1655.6624183436804,26.49055368900183,0.015999972817830155,0.4816464307091241
10145,光伏,陕西,9.8,36.5794,110.0062,2023,14660.578254347734,1319.45165827775,0.08999997376545868,23.990030150504545
10148,光伏,山东,5.0,36.7843,119.9494,2023,6657.768468762211,206.39094322872162,0.031000018128760954,3.752562604158575
10152,光伏,山东,2.1,36.2003,117.0809,2023,2855.2460280020086,88.51267847888917,0.031000018075789754,1.609321426888894
10153,光伏,江西,2.5,27.2846,116.9024,2023,2814.2832338602225,30.95705256467126,0.010999977611425025,0.5628555011758412
10159,光伏,河北,5.9,37.4658,114.3404,2023,8347.194188661877,475.7899128388464,0.05699998132128269,8.650725687979026
1016,光伏,广西,60.0,23.2628,109.1664,2023,67137.69808539489,2349.8211943173633,0.03500002623456854,42.724021714861145
10160,光伏,河北,12.3,37.4658,114.3404,2023,17401.777748852037,991.9010074982048,0.056999981370503286,18.03456377269463
10163,光伏,安徽,10.0,33.5429,117.553,2023,12665.142084533485,189.97695021355153,0.014999985704506943,3.4541263675191187
10164,光伏,辽宁,2.5,41.2374,122.9955,2023,3254.673898970736,113.91367161861062,0.03500002616379935,2.0711576657929203
10165,光伏,河北,10.0,38.5207,114.2042,2023,13556.167143940906,772.7012756097018,0.056999981440555646,14.04911410199458
10166,光伏,江西,16.0,27.3855,115.8368,2023,18478.03080744269,203.25792515704035,0.010999977609906945,3.6955986392189155
10167,光伏,浙江,9.1,28.85,121.1167,2023,10233.135067039035,0.0,0.0,0.0
1017,光伏,广西,60.0,23.2725,109.1798,2023,67126.82149383161,2349.440509672642,0.03500002618012438,42.717100175866214
10171,光伏,吉林,12.0,43.729,126.1997,2023,13638.540610217009,463.7101009892821,0.033999979487680965,8.431092745259676
10173,光伏,陕西,19.5,38.2769,109.7155,2023,30401.791529974787,2736.1604380418657,0.08999997369708083,49.748371600761196
10174,光伏,山东,3.2,34.9137,118.6343,2023,4105.880659180006,127.28237494418025,0.031000018147044752,2.314224998985096
10175,光伏,甘肃,18.0,35.4466,103.9799,2023,26203.64325745819,2725.1781721725465,0.10399997227091294,49.548694039500845
10176,光伏,山东,4.9,35.1032,118.3507,2023,6267.531137263251,194.29357865399123,0.031000018093062156,3.5326105209816587
10180,光伏,山东,7.0,37.1767,116.8508,2023,9633.19263445669,298.6291464807689,0.03100001814690292,5.42962084510489
10186,光伏,山东,1.1,35.1032,118.3507,2023,1406.9967949883003,43.61692617226765,0.031000018143346474,0.7930350213139572
10188,光伏,山东,2.0,35.1032,118.3507,2023,2558.1759865746817,79.30350189948827,0.0310000181049597,1.4418818527179684
10189,光伏,山东,1.0,35.5178,117.6097,2023,1295.8772073895052,40.17221682175808,0.03100001805162039,0.7304039422137832
10190,光伏,山东,6.0,35.1032,118.3507,2023,7674.527969387684,237.91050569471716,0.031000018065436664,4.325645558085767
102,光伏,甘肃,100.0,38.096,102.838,2023,148570.95873292143,15451.375583341598,0.10399997223628181,280.9341015153018
1020,光伏,广西,160.0,22.3233,107.3895,2023,180068.011157068,6302.385106281281,0.03500002618890424,114.58882011420509
10203,光伏,山东,5.5,37.1767,116.8508,2023,7568.937046239877,234.63718520364165,0.031000018069935662,4.266130640066211
10207,光伏,甘肃,6.0,39.3473,100.188,2023,8859.68992659875,921.4075071120262,0.10399997231796532,16.7528637656732
10209,光伏,河北,4.0,36.2634,114.5417,2023,5416.228341872625,308.724914501667,0.05699998135509321,5.613180263666673
