ObjectId,merge_province_cn,power_type_cn,capacity_mw,latitude,longitude,weather_year,low_return_entry,colocated_6p5_independent_optimized,strict_marginal_vs_6p5,optimized_capture_target,optimized_electrolyzer_mw,optimized_h2_t_per_year,gross_capex_100m_cny,npv_low_100m_cny,npv_colocated_6p5_100m_cny,optimized_6p5_capture_target,optimized_6p5_electrolyzer_mw,optimized_6p5_h2_t_per_year,optimized_6p5_gross_capex_100m_cny,low_configuration_index,colocated_configuration_index
764,甘肃,光伏,50.0,38.981,102.5198,2020,True,False,True,0.3,1.309843642876899,38.901564648183495,0.09430874228713673,0.009670648854938381,-0.02037249033434705,0.3,1.309843642876899,38.901564648183495,0.09430874228713673,6,6
7640,浙江,光伏,100.0,28.2642,121.2351,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7643,陕西,光伏,9.0,34.361,107.2322,2020,False,False,False,0.95,1.0713077654693246,14.704060974937914,0.07713415911379136,-0.10852924072478527,-0.07638633529923633,0.95,1.0713077654693246,14.704060974937914,0.07713415911379136,13,13
7644,安徽,光伏,3.8,31.709,117.1525,2020,False,False,False,0.01,0.0008447995838137095,0.01146785465539458,6.082557003458709e-05,-8.627838623046187e-05,-6.067636597754466e-05,0.01,0.0008447995838137095,0.01146785465539458,6.082557003458709e-05,0,0
7646,浙江,光伏,160.0,29.0447,118.8689,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7647,云南,光伏,100.0,24.493,100.0929,2020,False,False,False,0.2,1.581706409654288,37.44754434913666,0.11388286149510873,-0.04212651863859099,-0.055761766905374974,0.2,1.581706409654288,37.44754434913666,0.11388286149510873,5,5
7648,湖南,光伏,2.3,27.6662,111.7487,2020,False,False,False,0.01,0.0005696801531248796,0.007818243850422691,4.1016971024991325e-05,-5.748651354286678e-05,-4.059512147442365e-05,0.01,0.0005696801531248796,0.007818243850422691,4.1016971024991325e-05,0,0
7649,山东,光伏,1.2,37.3821,117.9647,2020,False,False,False,0.01,0.0004522599420601152,0.008772921136918138,3.256271582832829e-05,-2.588849523559964e-05,-2.279602424274312e-05,0.01,0.0004522599420601152,0.008772921136918138,3.256271582832829e-05,0,0
7651,安徽,光伏,1.6,31.8666,117.2814,2020,False,False,False,0.01,0.0003560007477888051,0.0048576391902581655,2.5632053840793966e-05,-3.6147030987541924e-05,-2.54715807702669e-05,0.01,0.0003560007477888051,0.0048576391902581655,2.5632053840793966e-05,0,0
7653,云南,光伏,50.0,25.4545,102.6071,2020,False,False,False,0.3,1.2784751911518382,28.21768142397422,0.09205021376293235,-0.04870850074422203,-0.05231336990023112,0.3,1.2784751911518382,28.21768142397422,0.09205021376293235,6,6
7655,浙江,光伏,45.0,29.0697,119.0139,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7657,云南,光伏,100.0,24.2778,100.1202,2020,False,False,False,0.2,1.6474998608545484,38.89871544150933,0.11861998998152748,-0.04463478316087829,-0.058459012623219835,0.2,1.6474998608545484,38.89871544150933,0.11861998998152748,5,5
7658,吉林,光伏,1.5,43.729,126.1997,2020,False,False,False,0.01,0.0005023045048329554,0.009928328962930263,3.616592434797278e-05,-2.7421582658704088e-05,-2.4661018320367416e-05,0.01,0.0005023045048329554,0.009928328962930263,3.616592434797278e-05,0,0
7659,云南,光伏,100.0,24.5183,100.2634,2020,False,False,False,0.2,1.5435309591899269,36.51925178369678,0.11113422906167474,-0.041270622592435975,-0.054506560809807085,0.2,1.5435309591899269,36.51925178369678,0.11113422906167474,5,5
766,甘肃,光伏,200.0,35.874,103.398,2020,True,False,True,0.2,3.862737428010546,109.49596512111869,0.27811709481675934,0.02726311351416494,-0.0715936540015864,0.1,1.886309634245675,54.75740055739377,0.13581429366568862,5,4
7660,安徽,光伏,3.6,31.8666,117.2814,2020,False,False,False,0.01,0.000801001799290418,0.010929688213800045,5.76721295489101e-05,-8.133084475860531e-05,-5.731107114900997e-05,0.01,0.000801001799290418,0.010929688213800045,5.76721295489101e-05,0,0
7661,云南,光伏,120.0,24.0343,100.3384,2020,False,False,False,0.2,1.9278544031952,45.52111622705155,0.1388055170300544,-0.05220702909477264,-0.0683968053826666,0.2,1.9278544031952,45.52111622705155,0.1388055170300544,5,5
7664,浙江,光伏,550.0,27.9279,120.8777,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7666,云南,光伏,30.0,25.4545,102.6071,2020,False,False,False,0.4,1.0597317081215045,22.47453572150058,0.07630068298474832,-0.046925947341901905,-0.04659154197708693,0.4,1.0597317081215045,22.47453572150058,0.07630068298474832,7,7
7669,山东,光伏,1.4,37.3821,117.9647,2020,False,False,False,0.01,0.0005276366604966753,0.01023507567177646,3.7989839555760624e-05,-3.0203249248550292e-05,-2.6595365343790487e-05,0.01,0.0005276366604966753,0.01023507567177646,3.7989839555760624e-05,0,0
767,广东,光伏,23.0,24.5962,113.5687,2020,False,False,False,0.01,0.002138671422203382,0.018703685749463152,0.0001539843423986435,-0.0003056028470886858,-0.00019386100016858686,0.01,0.002138671422203382,0.018703685749463152,0.0001539843423986435,0,0
7672,安徽,光伏,5.0,32.0,117.0,2020,False,False,False,0.01,0.0011309818613213268,0.01530490630003568,8.143069401513555e-05,-0.00011590744927581056,-8.141707168192993e-05,0.01,0.0011309818613213268,0.01530490630003568,8.143069401513555e-05,0,0
7673,吉林,光伏,1.5,43.8844,125.3181,2020,False,False,False,0.01,0.0005146068652475812,0.010188571696720473,3.7051694297825844e-05,-2.7970715054653474e-05,-2.5204847190683754e-05,0.01,0.0005146068652475812,0.010188571696720473,3.7051694297825844e-05,0,0
7674,浙江,光伏,82.0,30.3329,120.4947,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7675,浙江,光伏,150.0,28.1292,121.0192,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7676,云南,光伏,50.0,25.4545,102.6071,2020,False,False,False,0.3,1.2784751911518382,28.21768142397422,0.09205021376293235,-0.04870850074422203,-0.05231336990023112,0.3,1.2784751911518382,28.21768142397422,0.09205021376293235,6,6
7677,云南,光伏,180.0,24.1212,100.3164,2020,False,False,False,0.1,1.409641230979637,34.3321737593478,0.10149416863053386,-0.03067510802136349,-0.04631720325062074,0.1,1.409641230979637,34.3321737593478,0.10149416863053386,4,4
7678,浙江,光伏,80.0,28.1541,121.3237,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7679,云南,光伏,50.0,25.7542,101.3105,2020,False,False,False,0.3,1.2628429813464674,28.8695256044142,0.09092469465694565,-0.04100165692491897,-0.04814924452195051,0.3,1.2628429813464674,28.8695256044142,0.09092469465694565,6,6
7680,安徽,光伏,1.0,32.202,118.4113,2020,False,False,False,0.01,0.0002314918943185444,0.003110492672862731,1.6667416390935195e-05,-2.391092249445063e-05,-1.675088534648732e-05,0.01,0.0002314918943185444,0.003110492672862731,1.6667416390935195e-05,0,0
7683,云南,光伏,30.0,24.1684,99.9096,2020,False,False,False,0.4,1.026536011456472,22.391828984563592,0.07391059282486599,-0.041036664486353736,-0.042931569807408275,0.4,1.026536011456472,22.391828984563592,0.07391059282486599,7,7
7684,云南,光伏,50.0,26.6546,101.4343,2020,False,False,False,0.3,1.3241125488944971,30.129855810903535,0.09533610352040381,-0.043983852531848354,-0.050983938888262005,0.3,1.3241125488944971,30.129855810903535,0.09533610352040381,6,6
7688,云南,光伏,20.0,25.8052,101.2554,2020,False,False,False,0.6,1.1198611272448866,22.533189099461612,0.08063000116163183,-0.058322635417785096,-0.05351963619308697,0.6,1.1198611272448866,22.533189099461612,0.08063000116163183,9,9
7689,湖南,光伏,2.0,29.0346,111.6929,2020,False,False,False,0.01,0.0004912638335174829,0.00694073004101599,3.5370996013258776e-05,-4.790259182373832e-05,-3.423354300512207e-05,0.01,0.0004912638335174829,0.00694073004101599,3.5370996013258776e-05,0,0
769,甘肃,光伏,50.0,39.0123,102.4994,2020,True,False,True,0.3,1.3542657883517777,40.17555745957028,0.097507136761328,0.009666073217194978,-0.021207833859836073,0.3,1.3542657883517777,40.17555745957028,0.097507136761328,6,6
7690,安徽,光伏,2.8,32.0,117.0,2020,False,False,False,0.01,0.0006333497522466003,0.00857074871128012,4.560118216175522e-05,-6.490814202985437e-05,-4.5593544306903256e-05,0.01,0.0006333497522466003,0.00857074871128012,4.560118216175522e-05,0,0
7692,云南,光伏,30.0,26.6976,101.1094,2020,False,False,False,0.4,1.0045001319033913,22.242570450363154,0.07232400949704418,-0.03777344093968063,-0.04084373641181826,0.4,1.0045001319033913,22.242570450363154,0.07232400949704418,7,7
7693,云南,光伏,300.0,23.7284,102.8834,2020,False,False,False,0.05,1.140862160080776,27.951519559107112,0.08214207552581587,-0.023640896404079924,-0.036901936927384894,0.05,1.140862160080776,27.951519559107112,0.08214207552581587,3,3
7694,云南,光伏,150.0,24.5093,100.3032,2020,False,False,False,0.1,1.1305038660053688,27.52561298248543,0.08139627835238655,-0.024663699750308125,-0.03717256860929067,0.1,1.1305038660053688,27.52561298248543,0.08139627835238655,4,4
7698,河南,光伏,1.2,34.6197,112.4477,2020,False,False,False,0.01,0.00027079505009159076,0.004070324909943769,1.9497243606594535e-05,-2.4396828616489105e-05,-1.7940167763827936e-05,0.01,0.00027079505009159076,0.004070324909943769,1.9497243606594535e-05,0,0
770,甘肃,光伏,50.0,40.0919,94.5007,2020,True,False,True,0.4,1.9984394438975293,56.55061607128737,0.1438876399606221,0.013338304180046725,-0.03737103203540672,0.3,1.4627016698544217,42.51518263415958,0.10531452022951836,7,6
7700,云南,光伏,75.0,24.5348,100.2202,2020,False,False,False,0.2,1.0921698346402038,25.91208522639097,0.07863622809409468,-0.02869671673018031,-0.0383116331691477,0.2,1.0921698346402038,25.91208522639097,0.07863622809409468,5,5
7701,云南,光伏,66.0,24.8427,103.4021,2020,False,False,False,0.2,1.0553948474382018,24.071778425375648,0.07598842901555053,-0.03464327175655407,-0.04044067096185557,0.2,1.0553948474382018,24.071778425375648,0.07598842901555053,5,5
7703,云南,光伏,100.0,25.6666,101.5429,2020,False,False,False,0.2,1.6504375947693648,39.67346824921187,0.11883150682339426,-0.0396789235201656,-0.05607039654581151,0.2,1.6504375947693648,39.67346824921187,0.11883150682339426,5,5
7704,云南,光伏,100.0,25.6046,101.6003,2020,False,False,False,0.2,1.6289729708315042,39.3674872504473,0.11728605389986829,-0.0376799077790276,-0.054594288546924094,0.2,1.6289729708315042,39.3674872504473,0.11728605389986829,5,5
7709,云南,光伏,50.0,24.9804,99.3209,2020,False,False,False,0.3,1.1909373896694349,26.53961775943646,0.08574749205619932,-0.043561397875451414,-0.04783335219041597,0.3,1.1909373896694349,26.53961775943646,0.08574749205619932,6,6
771,广东,光伏,50.0,21.9293,112.4688,2020,False,False,False,1.0,1.19404248046875,4.2102268551175195,0.08597105859375,-0.22340012810741222,-0.13247060516976045,1.0,1.19404248046875,4.2102268551175195,0.08597105859375,15,15
7710,浙江,光伏,35.0,28.2053,120.1348,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7711,云南,光伏,60.0,24.8388,103.6163,2020,False,False,False,0.3,1.5074630679625554,32.93549545720333,0.108537340893304,-0.0598313856134649,-0.06287211438507206,0.3,1.5074630679625554,32.93549545720333,0.108537340893304,6,6
7713,云南,光伏,100.0,26.0911,101.2854,2020,False,False,False,0.2,1.7006494906412208,41.08257180822601,0.1224467633261679,-0.039451061953205524,-0.05705972306722013,0.2,1.7006494906412208,41.08257180822601,0.1224467633261679,5,5
7718,浙江,光伏,30.0,27.627,119.0645,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7719,云南,光伏,70.0,24.8388,103.6163,2020,False,False,False,0.2,1.13819959436227,25.667399284926997,0.08195037079408345,-0.039448542188144704,-0.04465048177877888,0.2,1.13819959436227,25.667399284926997,0.08195037079408345,5,5
772,甘肃,光伏,40.0,38.9553,102.469,2020,True,False,True,0.3,1.0414498207103646,30.92254622288424,0.07498438709114624,0.007628243881353268,-0.01621638134961964,0.3,1.0414498207103646,30.92254622288424,0.07498438709114624,6,6
7721,云南,光伏,200.0,25.8184,101.4921,2020,False,False,False,0.1,1.578867227265518,39.43945141759113,0.1136784403631173,-0.027328711447556265,-0.04839164637015429,0.1,1.578867227265518,39.43945141759113,0.1136784403631173,4,4
7722,安徽,光伏,1.8,31.1801,118.2142,2020,False,False,False,0.01,0.0004056607477408205,0.005372948193910407,2.9207573837339076e-05,-4.255531245778811e-05,-2.9656953589659698e-05,0.01,0.0004056607477408205,0.005372948193910407,2.9207573837339076e-05,0,0
7723,云南,光伏,200.0,25.7632,101.6027,2020,False,False,False,0.1,1.5670869461688441,39.15889482283066,0.11283026012415677,-0.02703702950012208,-0.04797912694090742,0.1,1.5670869461688441,39.15889482283066,0.11283026012415677,4,4
7728,云南,光伏,50.0,25.937,101.7629,2020,False,False,False,0.3,1.2338055979662317,28.49764426320843,0.0888340030535687,-0.03796710602512504,-0.04601274493559339,0.3,1.2338055979662317,28.49764426320843,0.0888340030535687,6,6
773,广东,光伏,50.0,21.929,112.452,2020,False,False,False,1.0,1.1952811279296875,4.211150279315659,0.0860602412109375,-0.22366108945900906,-0.1326214135576208,1.0,1.1952811279296875,4.211150279315659,0.0860602412109375,15,15
7730,湖北,光伏,1.6,30.456,114.8673,2020,False,False,False,0.01,0.00058630370039095,0.009716019098558381,4.22138664281484e-05,-4.522644677984422e-05,-3.530224186628335e-05,0.01,0.00058630370039095,0.009716019098558381,4.22138664281484e-05,0,0
7732,云南,光伏,60.0,25.7307,101.409,2020,False,False,False,0.2,1.0073484102532269,24.065505685280524,0.07252908553823233,-0.02529222191933636,-0.034747764559198355,0.2,1.0073484102532269,24.065505685280524,0.07252908553823233,5,5
7734,云南,光伏,100.0,25.792,103.7589,2020,False,False,False,0.2,1.562419855383925,35.40783821949153,0.1124942295876426,-0.05290895361628167,-0.060677999186563004,0.2,1.562419855383925,35.40783821949153,0.1124942295876426,5,5
7737,云南,光伏,20.0,25.8675,101.7806,2020,False,False,False,0.6,1.0787437454155622,22.24517485904288,0.07766954966992047,-0.0523315644286083,-0.04964843188949369,0.6,1.0787437454155622,22.24517485904288,0.07766954966992047,9,9
774,甘肃,光伏,20.0,40.0919,94.5007,2020,True,False,True,0.5,1.0241003245484541,28.208569885719434,0.0737352233674887,0.0013216494225221395,-0.021879819387234864,0.5,1.0241003245484541,28.208569885719434,0.0737352233674887,8,8
7741,河北,光伏,2.4,37.0492,115.6624,2020,False,False,False,0.01,0.0013349537097210986,0.0316006101463847,9.61166670999191e-05,-3.5733120233344e-05,-4.718406562310011e-05,0.01,0.0013349537097210986,0.0316006101463847,9.61166670999191e-05,0,0
7744,浙江,光伏,46.0,28.8823,118.7819,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7745,云南,光伏,20.0,27.511,103.318,2020,False,False,False,0.7,1.2115910967252141,20.542876435396305,0.08723455896421542,-0.09043135679865039,-0.07136150705184381,0.7,1.2115910967252141,20.542876435396305,0.08723455896421542,10,10
7748,湖南,光伏,2.0,29.0346,111.6929,2020,False,False,False,0.01,0.0004912638335174829,0.00694073004101599,3.5370996013258776e-05,-4.790259182373832e-05,-3.423354300512207e-05,0.01,0.0004912638335174829,0.00694073004101599,3.5370996013258776e-05,0,0
775,甘肃,光伏,20.0,38.9778,102.4995,2020,False,False,False,0.6,1.1710051153490006,30.667522569128256,0.08431236830512805,-0.009907493735238559,-0.030620482994459755,0.6,1.1710051153490006,30.667522569128256,0.08431236830512805,9,9
7751,云南,光伏,80.0,24.0045,99.104,2020,False,False,False,0.2,1.2872970623229143,29.688147763344425,0.09268538848724983,-0.039918285225316784,-0.04817153290986864,0.2,1.2872970623229143,29.688147763344425,0.09268538848724983,5,5
7753,云南,光伏,200.0,26.9269,103.278,2020,False,False,False,0.1,1.4114117442003888,32.86728697882968,0.10162164558242799,-0.041485283351648,-0.05170271699407629,0.1,1.4114117442003888,32.86728697882968,0.10162164558242799,4,4
7758,云南,光伏,40.0,23.9279,99.1066,2020,False,False,False,0.3,1.0729195620394378,23.846215555283766,0.07725020846683953,-0.03969709922796998,-0.04331741550121408,0.3,1.0729195620394378,23.846215555283766,0.07725020846683953,6,6
7759,山东,光伏,8.0,37.3821,117.9647,2020,False,False,False,0.01,0.003015066642230019,0.058486149362695514,0.00021708479824056136,-0.0001725899786583384,-0.00015197350815828101,0.01,0.003015066642230019,0.058486149362695514,0.00021708479824056136,0,0
776,广东,光伏,300.0,21.9249,112.4498,2020,False,False,False,0.3,1.023510100670703,8.319271040979558,0.07369272724829062,-0.1515991503508289,-0.09523397858952178,0.3,1.023510100670703,8.319271040979558,0.07369272724829062,6,6
7760,浙江,光伏,50.0,29.1364,118.4146,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7762,陕西,光伏,1.2,36.5986,109.4904,2020,False,False,False,0.01,0.001041280615006772,0.028453989148180748,7.497220428048757e-05,-6.228698578782797e-07,-2.3290445422341395e-05,0.01,0.001041280615006772,0.028453989148180748,7.497220428048757e-05,0,0
7766,湖南,光伏,10.0,29.4436,111.642,2020,False,False,False,0.01,0.002532595443992825,0.03577830644855625,0.00018234687196748339,-0.0002469759398554604,-0.0001764946673842382,0.01,0.002532595443992825,0.03577830644855625,0.00018234687196748339,0,0
7769,浙江,光伏,87.0,29.1374,118.4136,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
777,广东,光伏,40.0,23.608,116.0995,2020,False,False,False,0.01,0.0040481573445215,0.03700046881759259,0.000291467328805548,-0.0005649667459848447,-0.00036073199411880516,0.01,0.0040481573445215,0.03700046881759259,0.000291467328805548,0,0
7771,云南,光伏,240.0,26.9271,103.2784,2020,False,False,False,0.1,1.693648041568283,39.4399954445827,0.12194265899291638,-0.049778662107469326,-0.0620404348984439,0.1,1.693648041568283,39.4399954445827,0.12194265899291638,4,4
7772,云南,光伏,50.0,24.4365,98.5867,2020,False,False,False,0.3,1.132853503096345,25.015949018380773,0.08156545222293683,-0.043076947724093456,-0.04630977795098674,0.3,1.132853503096345,25.015949018380773,0.08156545222293683,6,6
7773,江苏,光伏,6.6,33.2395,119.3135,2020,False,False,False,0.01,0.0008456359913566839,0.008730793146968301,6.0885791377681245e-05,-0.00010954903863877808,-7.144962251202318e-05,0.01,0.0008456359913566839,0.008730793146968301,6.0885791377681245e-05,0,0
7774,云南,光伏,300.0,24.4066,102.2267,2020,False,False,False,0.05,1.1592076635445092,28.52878985882973,0.08346295177520466,-0.023108816667574354,-0.03704367471743443,0.05,1.1592076635445092,28.52878985882973,0.08346295177520466,3,3
7776,山东,光伏,1.2,37.8325,118.0923,2020,False,False,False,0.01,0.00045135393940624457,0.008882603617226264,3.249748363724961e-05,-2.4926740178959904e-05,-2.2301402328720278e-05,0.01,0.00045135393940624457,0.008882603617226264,3.249748363724961e-05,0,0
7777,云南,光伏,360.0,23.983,99.0849,2020,False,False,False,0.05,1.394182955966326,33.75006767329088,0.10038117282957547,-0.031797402477401135,-0.0465386595350347,0.05,1.394182955966326,33.75006767329088,0.10038117282957547,3,3
778,甘肃,光伏,30.0,40.1411,94.6608,2020,True,False,True,0.4,1.2012487766939683,34.001062446684095,0.08648991192196573,0.008084725374351747,-0.022433222562209126,0.4,1.2012487766939683,34.001062446684095,0.08648991192196573,7,7
7785,浙江,光伏,30.0,28.9122,118.8411,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7786,山东,光伏,5.0,37.3821,117.9647,2020,False,False,False,0.01,0.0018844163217475907,0.036553838041930506,0.00013567797516582652,-0.00010786870999187911,-9.49834221699164e-05,0.01,0.0018844163217475907,0.036553838041930506,0.00013567797516582652,0,0
7788,江苏,光伏,6.0,33.2395,119.3135,2020,False,False,False,0.01,0.000768759959273753,0.007937084742713353,5.535071706771022e-05,-9.959002745424275e-05,-6.49541979389729e-05,0.01,0.000768759959273753,0.007937084742713353,5.535071706771022e-05,0,0
7789,云南,光伏,280.0,26.2816,102.9564,2020,False,False,False,0.05,1.2063133358098068,28.98826035280353,0.0868545601783061,-0.029042461237892257,-0.04102252566212824,0.05,1.2063133358098068,28.98826035280353,0.0868545601783061,3,3
7793,云南,光伏,20.0,24.1926,100.8158,2020,False,False,False,0.6,1.0236353437439019,20.271415321463504,0.07370174474956093,-0.05564747641470519,-0.050067830654121105,0.6,1.0236353437439019,20.271415321463504,0.07370174474956093,9,9
7794,浙江,光伏,30.0,28.8699,118.9853,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7795,云南,光伏,20.0,26.6501,103.0588,2020,False,False,False,0.6,1.10877551766814,21.71131007424315,0.07983183727210608,-0.06204187304156462,-0.05509955247718991,0.6,1.10877551766814,21.71131007424315,0.07983183727210608,9,9
7796,云南,光伏,180.0,25.9744,103.2627,2020,False,False,False,0.1,1.4404484900645815,33.89300310054893,0.10371229128464987,-0.03983511702420094,-0.051533612585128515,0.1,1.4404484900645815,33.89300310054893,0.10371229128464987,4,4
7799,江苏,光伏,6.0,33.2395,119.3135,2020,False,False,False,0.01,0.000768759959273753,0.007937084742713353,5.535071706771022e-05,-9.959002745424275e-05,-6.49541979389729e-05,0.01,0.000768759959273753,0.007937084742713353,5.535071706771022e-05,0,0
78,安徽,光伏,50.0,33.458,117.0,2020,False,False,False,0.7,1.063675811609513,10.728833684973571,0.07658465843588495,-0.1399607834403694,-0.0908411450010868,0.7,1.063675811609513,10.728833684973571,0.07658465843588495,10,10
7800,云南,光伏,20.0,24.0115,101.1289,2020,False,False,False,0.6,1.0385807654914725,20.742999728842047,0.07477781511538602,-0.05520881951789079,-0.05017742931761602,0.6,1.0385807654914725,20.742999728842047,0.07477781511538602,9,9
7801,江苏,光伏,1.0,31.3017,120.5811,2020,False,False,False,0.01,0.00012223663479642605,0.0012459918899968936,8.801037705342676e-06,-1.5970707182904454e-05,-1.0390485893997127e-05,0.01,0.00012223663479642605,0.0012459918899968936,8.801037705342676e-06,0,0
7802,浙江,光伏,35.0,29.2699,118.921,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7803,云南,光伏,65.0,27.048,103.1343,2020,False,False,False,0.2,1.0744107019059201,24.421663784558707,0.07735757053722625,-0.035865731556937654,-0.04146565419060597,0.2,1.0744107019059201,24.421663784558707,0.07735757053722625,5,5
7804,云南,光伏,30.0,26.1145,99.9499,2020,False,False,False,0.5,1.2210595833392102,26.5122666209896,0.08791629000042314,-0.049710090364978636,-0.0514941551615892,0.5,1.2210595833392102,26.5122666209896,0.08791629000042314,8,8
7806,内蒙古,光伏,10.0,41.754,109.933,2020,False,False,False,0.9,1.061668820351726,19.988454081638363,0.07644015506532427,-0.06527089681312494,-0.055568783311027645,0.9,1.061668820351726,19.988454081638363,0.07644015506532427,12,12
7808,内蒙古,光伏,10.0,43.297,112.921,2020,False,False,False,0.95,1.0118986409415316,17.577830948017652,0.07285670214779026,-0.07269327002611504,-0.05811113369691515,0.95,1.0118986409415316,17.577830948017652,0.07285670214779026,13,13
7809,浙江,光伏,45.0,29.0925,119.0522,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
781,甘肃,光伏,50.0,38.9881,102.4974,2020,True,False,True,0.3,1.303084901597469,38.67323551235926,0.09382211291501777,0.00941714475474792,-0.020352850546956448,0.3,1.303084901597469,38.67323551235926,0.09382211291501777,6,6
7810,云南,光伏,30.0,27.0556,103.0775,2020,False,False,False,0.4,1.055350039859834,22.152841861028165,0.07598520286990806,-0.04837560523852456,-0.04720419421581373,0.4,1.055350039859834,22.152841861028165,0.07598520286990806,7,7
7813,云南,光伏,40.0,23.4203,101.8486,2020,False,False,False,0.3,1.0430061803031174,23.41517388227289,0.07509644498182445,-0.036922092066116054,-0.04128321978206025,0.3,1.0430061803031174,23.41517388227289,0.07509644498182445,6,6
7814,山东,光伏,6.0,34.9534,115.8843,2020,False,False,False,0.01,0.0022318807682942025,0.04148475826785322,0.00016069541531718256,-0.00014070089826622982,-0.0001188779375823635,0.01,0.0022318807682942025,0.04148475826785322,0.00016069541531718256,0,0
7815,内蒙古,光伏,10.2,41.059,107.0197,2020,False,False,False,0.9,1.0164707515644655,19.351203847536368,0.07318589411264152,-0.060955609602876666,-0.052451377046295905,0.9,1.0164707515644655,19.351203847536368,0.07318589411264152,12,12
7817,云南,光伏,50.0,27.0657,103.1609,2020,False,False,False,0.3,1.2003699503638068,26.253300561767986,0.08642663642619408,-0.04745223472300048,-0.04996652872493877,0.3,1.2003699503638068,26.253300561767986,0.08642663642619408,6,6
7819,云南,光伏,20.0,27.0679,103.1437,2020,False,False,False,0.6,1.1726547819668822,22.14491878899979,0.08443114430161552,-0.07146489519226276,-0.06115774796484162,0.6,1.1726547819668822,22.14491878899979,0.08443114430161552,9,9
782,甘肃,光伏,50.0,40.0832,94.423,2020,True,False,True,0.4,1.9967810862811504,56.50060743686786,0.14376823821224283,0.013307010438742242,-0.03735146366507859,0.3,1.4618074854801668,42.488583795908816,0.10525013895457201,7,6
7824,内蒙古,光伏,10.0,41.101,112.623,2020,False,False,False,0.9,1.1395637904541842,20.916105870635686,0.08204859291270127,-0.07389984752461759,-0.06154921907896362,0.9,1.1395637904541842,20.916105870635686,0.08204859291270127,12,12
7825,安徽,光伏,1.9,30.6354,118.9867,2020,False,False,False,0.01,0.000436101830541342,0.005473047328282138,3.139933179897662e-05,-4.830127380442221e-05,-3.306296602448944e-05,0.01,0.000436101830541342,0.005473047328282138,3.139933179897662e-05,0,0
783,广东,光伏,200.0,21.765,112.549,2020,False,False,False,0.5,1.230318514344506,9.379170821975045,0.08858293303280443,-0.18748497812892206,-0.11689249738105235,0.5,1.230318514344506,9.379170821975045,0.08858293303280443,8,8
7832,甘肃,光伏,9.0,38.751,100.796,2020,False,False,False,0.9,1.0712715966009887,22.115903270414424,0.07713155495527119,-0.05159748285988803,-0.04902910087332143,0.9,1.0712715966009887,22.115903270414424,0.07713155495527119,12,12
7833,浙江,光伏,200.0,29.058,121.637,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7834,甘肃,光伏,12.0,38.735,100.799,2020,False,False,False,0.8,1.1810076839131265,26.916594628528095,0.08503255324174512,-0.03869753151949359,-0.045089896194801776,0.8,1.1810076839131265,26.916594628528095,0.08503255324174512,11,11
784,甘肃,光伏,100.0,38.9796,102.5023,2020,True,False,True,0.2,1.708324363324977,51.956578004276594,0.12299935415939833,0.021887277053172997,-0.022387309197334067,0.2,1.708324363324977,51.956578004276594,0.12299935415939833,5,5
7840,浙江,光伏,20.0,30.1356,120.7726,2020,False,False,False,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0,0
7841,山东,光伏,4.7,35.6649,117.2457,2020,False,False,False,0.01,0.0016848312693007296,0.03260950005923042,0.00012130785138965253,-9.696405290714534e-05,-8.518033485427985e-05,0.01,0.0016848312693007296,0.03260950005923042,0.00012130785138965253,0,0
7842,云南,光伏,150.0,25.5303,103.9618,2020,False,False,False,0.1,1.1131225032263463,26.321479019041355,0.08014482023229694,-0.029851346730356124,-0.03936322139905225,0.1,1.1131225032263463,26.321479019041355,0.08014482023229694,4,4
