ObjectId,province,technology,initial_6p5_gap_100m_cny,operating_learning_gain_100m_cny,gap_share_of_initial_capex,gain_share_of_initial_capex,learning_gain_share_of_gap,closes_gap_at_baseline_learning
6790,Xinjiang,solar PV,0.0556631911850383,0.0,0.2124257872360482,0.0,0.0,False
6793,Xinjiang,solar PV,0.0179582024818847,0.0,0.2494194789150656,0.0,0.0,False
6799,Xinjiang,solar PV,0.0545355996870215,0.0,0.2154526652524921,0.0,0.0,False
6802,Xinjiang,solar PV,0.0165038511255344,0.0,0.2292201545213121,0.0,0.0,False
6804,Xinjiang,solar PV,0.027250961518103,0.0,0.1975263162093677,0.0,0.0,False
6806,Xinjiang,solar PV,0.0144043078462936,0.0,0.1907411185933147,0.0,0.0,False
6812,Xinjiang,solar PV,0.2607062853972881,0.0,0.2151133274684305,0.0,0.0,False
6815,Xinjiang,solar PV,0.0157137291606101,0.0,0.2182462383418075,0.0,0.0,False
6819,Xinjiang,solar PV,0.0468089074328978,0.0,0.2119983741071938,0.0,0.0,False
6824,Xinjiang,solar PV,0.1635836361101486,0.0,0.1945210896215214,0.0,0.0,False
6827,Xinjiang,solar PV,0.1090711992569457,0.0,0.2154526651678625,0.0,0.0,False
6831,Xinjiang,solar PV,0.0153956504987996,0.0,0.2086623385552064,0.0,0.0,False
6839,Xinjiang,solar PV,0.0242402987164058,0.0,0.187978202989527,0.0,0.0,False
6845,Xinjiang,solar PV,0.0184374319573795,0.0,0.2560754438524937,0.0,0.0,False
6852,Xinjiang,solar PV,0.0184374319573795,0.0,0.2560754438524937,0.0,0.0,False
6854,Xinjiang,solar PV,0.0383805027710695,0.0,0.2056478543172062,0.0,0.0,False
6867,Xinjiang,solar PV,0.0255870006154992,0.0,0.2056478453213353,0.0,0.0,False
6883,Xinjiang,solar PV,0.0144808412033347,0.0,0.2011227944907602,0.0,0.0,False
6885,Xinjiang,solar PV,0.0255870006154992,0.0,0.2056478453213353,0.0,0.0,False
6895,Xinjiang,solar PV,0.0209292352918484,0.0,0.1907801161194023,0.0,0.0,False
6898,Xinjiang,solar PV,0.0615912022381288,0.0,0.1854508746951666,0.0,0.0,False
6907,Xinjiang,solar PV,0.0223810075554099,0.0,0.2147423673759342,0.0,0.0,False
6913,Xinjiang,solar PV,0.0292368866146394,0.0,0.1852798239494416,0.0,0.0,False
6916,Xinjiang,solar PV,0.1906834783368386,0.0,0.1901672629457321,0.0,0.0,False
6918,Xinjiang,solar PV,0.0366019161139521,0.0,0.2234426438092443,0.0,0.0,False
6928,Xinjiang,solar PV,0.0231482799823426,0.0,0.1534359304619253,0.0,0.0,False
6938,Xinjiang,solar PV,0.0151430728689421,0.0,0.210320456513086,0.0,0.0,False
6959,Xinjiang,solar PV,0.0155650560546102,0.0,0.1743078903615969,0.0,0.0,False
6963,Xinjiang,solar PV,0.0318419174385806,0.0,0.1877339220992797,0.0,0.0,False
697,Gansu,solar PV,0.0180392406386767,0.0,0.2505450088705103,0.0,0.0,False
6981,Xinjiang,solar PV,0.0256812439047248,0.0,0.1751675771724047,0.0,0.0,False
7325,Xinjiang,solar PV,0.0163317695278302,0.0,0.2268301323309751,0.0,0.0,False
7332,Xinjiang,solar PV,0.0287078121893858,0.0,0.1885209898322469,0.0,0.0,False
W100,Gansu,wind,0.049039802772763,0.0,0.1036639216715053,0.0,0.0,False
W1057,Guangxi,wind,0.0084923791233652,0.0,0.104424353613828,0.0,0.0,False
W1069,Guangxi,wind,0.0131504343408769,0.0,0.1784508005444888,0.0,0.0,False
W1073,Guangxi,wind,0.0141921442369013,0.0,0.1971131144014069,0.0,0.0,False
W1083,Guangxi,wind,0.016328101042071,0.0,0.226779181139875,0.0,0.0,False
W1130,Hebei,wind,0.0172177643792763,0.0,0.2391356163788384,0.0,0.0,False
W1134,Hebei,wind,0.0179966117368588,0.0,0.2499529407897063,0.0,0.0,False
W124,Gansu,wind,0.0487958279205991,0.0,0.1036639300511194,0.0,0.0,False
W125,Gansu,wind,0.0487958279205991,0.0,0.1036639300511194,0.0,0.0,False
W1273,Guangxi,wind,0.0174733642930248,0.0,0.2426856151809004,0.0,0.0,False
W1280,Hebei,wind,0.0155055483574224,0.0,0.215354838297534,0.0,0.0,False
W1284,Hebei,wind,0.0176737100054725,0.0,0.2454681945204518,0.0,0.0,False
W130,Gansu,wind,0.0451934800410057,0.0,0.1341871484142163,0.0,0.0,False
W1340,Hebei,wind,0.0148425334738445,0.0,0.2061462982478415,0.0,0.0,False
W1356,Hebei,wind,0.0147263437933782,0.0,0.2045325526858083,0.0,0.0,False
W1358,Hebei,wind,0.0147263437933782,0.0,0.2045325526858083,0.0,0.0,False
W136,Gansu,wind,0.0112983694764227,0.0,0.1341871422516394,0.0,0.0,False
W1360,Hebei,wind,0.0136835004011701,0.0,0.1900486166829182,0.0,0.0,False
W1362,Hebei,wind,0.0136835004011701,0.0,0.1900486166829182,0.0,0.0,False
W1374,Hebei,wind,0.0159693440268193,0.0,0.1876349445524199,0.0,0.0,False
W1376,Hebei,wind,0.0314081297405879,0.0,0.1515103945752975,0.0,0.0,False
W138,Gansu,wind,0.040325583228411,0.0,0.1573874996551111,0.0,0.0,False
W1387,Hebei,wind,0.0229279331954338,0.0,0.1515103871438917,0.0,0.0,False
W1389,Hebei,wind,0.0155470265659037,0.0,0.1515104155204773,0.0,0.0,False
W139,Gansu,wind,0.040526215289868,0.0,0.1573875280094579,0.0,0.0,False
W140,Gansu,wind,0.0200624776674259,0.0,0.157387488933148,0.0,0.0,False
W141,Gansu,wind,0.0529687948532432,0.0,0.1876314435438298,0.0,0.0,False
W1482,Hainan,wind,0.0106499363375584,0.0,0.1051424661393401,0.0,0.0,False
W1483,Hainan,wind,0.0102239417574694,0.0,0.1051424931022456,0.0,0.0,False
W1502,Hebei,wind,0.014749144466496,0.0,0.2048492287013341,0.0,0.0,False
W1509,Hebei,wind,0.0144410248085013,0.0,0.2005697890069628,0.0,0.0,False
W1529,Hebei,wind,0.0155055483574224,0.0,0.215354838297534,0.0,0.0,False
W1612,Hebei,wind,0.0147263437933782,0.0,0.2045325526858083,0.0,0.0,False
W1769,Guangxi,wind,0.0090344506571003,0.0,0.1044244073069879,0.0,0.0,False
W1774,Guangxi,wind,0.0090344506571003,0.0,0.1044244073069879,0.0,0.0,False
W178,Beijing,wind,0.0169081002145221,0.0,0.2348347252016968,0.0,0.0,False
W180,Beijing,wind,0.0169081002145221,0.0,0.2348347252016968,0.0,0.0,False
W181,Beijing,wind,0.0169081002145221,0.0,0.2348347252016968,0.0,0.0,False
W1866,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W1875,Hebei,wind,0.0159902387165058,0.0,0.2220866488403596,0.0,0.0,False
W1883,Hebei,wind,0.0179108531665484,0.0,0.2487618495353953,0.0,0.0,False
W1887,Hebei,wind,0.014183595433977,0.0,0.196994381027459,0.0,0.0,False
W1892,Hebei,wind,0.0148819202844526,0.0,0.2066933372840643,0.0,0.0,False
W2206,Heilongjiang,wind,0.0144957324430729,0.0,0.1033777807505897,0.0,0.0,False
W2208,Heilongjiang,wind,0.015099722668545,0.0,0.103377790621144,0.0,0.0,False
W2214,Heilongjiang,wind,0.015099722668545,0.0,0.103377790621144,0.0,0.0,False
W2237,Heilongjiang,wind,0.0208890565223268,0.0,0.1254252339814875,0.0,0.0,False
W2263,Hebei,wind,0.0159395717210937,0.0,0.2213829405707459,0.0,0.0,False
W2266,Hebei,wind,0.0176737100054725,0.0,0.2454681945204518,0.0,0.0,False
W2269,Heilongjiang,wind,0.0176858803415486,0.0,0.10978440371564,0.0,0.0,False
W2282,Heilongjiang,wind,0.0217163473789373,0.0,0.1372716592675787,0.0,0.0,False
W2377,Hebei,wind,0.0162382054940046,0.0,0.1467463306204773,0.0,0.0,False
W2379,Heilongjiang,wind,0.0175772718136006,0.0,0.1000474617906068,0.0,0.0,False
W2383,Heilongjiang,wind,0.0139145469374729,0.0,0.1932575963537907,0.0,0.0,False
W2404,Heilongjiang,wind,0.016244330031719,0.0,0.2256156948849868,0.0,0.0,False
W2420,Heilongjiang,wind,0.0153740262383118,0.0,0.2135281421987755,0.0,0.0,False
W2423,Hebei,wind,0.0172593618347488,0.0,0.2397133588159563,0.0,0.0,False
W2431,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2436,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2441,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2447,Hebei,wind,0.0172593618347488,0.0,0.2397133588159563,0.0,0.0,False
W2455,Hebei,wind,0.0159902387165058,0.0,0.2220866488403596,0.0,0.0,False
W2456,Heilongjiang,wind,0.0153740262383118,0.0,0.2135281421987755,0.0,0.0,False
W2461,Hebei,wind,0.0159902387165058,0.0,0.2220866488403596,0.0,0.0,False
W2465,Hebei,wind,0.0163948553562191,0.0,0.2277063243919324,0.0,0.0,False
W2466,Heilongjiang,wind,0.0097235589438823,0.0,0.0961108285350353,0.0,0.0,False
W2468,Hebei,wind,0.0178532748382516,0.0,0.2479621505312735,0.0,0.0,False
W2471,Heilongjiang,wind,0.0097235589438823,0.0,0.0961108285350353,0.0,0.0,False
W2475,Heilongjiang,wind,0.0097235589438823,0.0,0.0961108285350353,0.0,0.0,False
W2476,Hebei,wind,0.0178532748382516,0.0,0.2479621505312735,0.0,0.0,False
W2477,Hebei,wind,0.0172593618347488,0.0,0.2397133588159563,0.0,0.0,False
W2482,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2488,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2495,Heilongjiang,wind,0.0085567294470856,0.0,0.0961108018935138,0.0,0.0,False
W2497,Heilongjiang,wind,0.0097235589438823,0.0,0.0961108285350353,0.0,0.0,False
W2504,Heilongjiang,wind,0.0140512816121619,0.0,0.1178105495213042,0.0,0.0,False
W2507,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2515,Hebei,wind,0.0206920654101676,0.0,0.1815539094097137,0.0,0.0,False
W2519,Hebei,wind,0.0172593618347488,0.0,0.2397133588159563,0.0,0.0,False
W2524,Heilongjiang,wind,0.0097521829483518,0.0,0.0913271120248728,0.0,0.0,False
W2525,Hebei,wind,0.0075419557446457,0.0,0.1047493853423016,0.0,0.0,False
W2553,Heilongjiang,wind,0.0146825825223428,0.0,0.1049895069650593,0.0,0.0,False
W2567,Heilongjiang,wind,0.0108581710237257,0.0,0.1372716284086295,0.0,0.0,False
W2577,Heilongjiang,wind,0.0105163843588417,0.0,0.146060893872802,0.0,0.0,False
W2590,Heilongjiang,wind,0.0152433215692614,0.0,0.2117127995730757,0.0,0.0,False
W2604,Heilongjiang,wind,0.0097235589438823,0.0,0.0961108285350353,0.0,0.0,False
W2610,Heilongjiang,wind,0.0098346298358573,0.0,0.1011154816431315,0.0,0.0,False
W2622,Heilongjiang,wind,0.0098454266101974,0.0,0.1015748308943999,0.0,0.0,False
W2626,Heilongjiang,wind,0.0134127559763063,0.0,0.1027910147794232,0.0,0.0,False
W2638,Heilongjiang,wind,0.012065453881498,0.0,0.0886252416004838,0.0,0.0,False
W2648,Heilongjiang,wind,0.0134127559763063,0.0,0.1027910147794232,0.0,0.0,False
W2655,Heilongjiang,wind,0.0178555856005102,0.0,0.1099626492906718,0.0,0.0,False
W2665,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2679,Heilongjiang,wind,0.0154979793314272,0.0,0.1019289991188811,0.0,0.0,False
W2693,Heilongjiang,wind,0.0134127559763063,0.0,0.1027910147794232,0.0,0.0,False
W2703,Heilongjiang,wind,0.0134127559763063,0.0,0.1027910147794232,0.0,0.0,False
W2708,Heilongjiang,wind,0.0099950007388972,0.0,0.0897044048827704,0.0,0.0,False
W2710,Heilongjiang,wind,0.0226951620537806,0.0,0.1450421232198783,0.0,0.0,False
W2713,Heilongjiang,wind,0.0226951620537806,0.0,0.1450421232198783,0.0,0.0,False
W2720,Heilongjiang,wind,0.0226951620537806,0.0,0.1450421232198783,0.0,0.0,False
W2724,Heilongjiang,wind,0.0226951620537806,0.0,0.1450421232198783,0.0,0.0,False
W2734,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2736,Heilongjiang,wind,0.0122066016805279,0.0,0.1108880282738986,0.0,0.0,False
W2751,Heilongjiang,wind,0.0124557178364961,0.0,0.1108880439928037,0.0,0.0,False
W2766,Heilongjiang,wind,0.0114592574430323,0.0,0.1108880185039747,0.0,0.0,False
W2767,Heilongjiang,wind,0.0185385061660076,0.0,0.1147039086586908,0.0,0.0,False
W2778,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2780,Hebei,wind,0.0120225368644924,0.0,0.1093330658678519,0.0,0.0,False
W2781,Heilongjiang,wind,0.0099950007388972,0.0,0.0897044048827704,0.0,0.0,False
W2786,Hebei,wind,0.0115496461396524,0.0,0.1604117519396167,0.0,0.0,False
W2790,Heilongjiang,wind,0.0099950007388972,0.0,0.0897044048827704,0.0,0.0,False
W2792,Hebei,wind,0.0120225368644924,0.0,0.1093330658678519,0.0,0.0,False
W2794,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2797,Hebei,wind,0.0120225368644924,0.0,0.1093330658678519,0.0,0.0,False
W2803,Heilongjiang,wind,0.0167674246995473,0.0,0.1333537529976655,0.0,0.0,False
W2812,Heilongjiang,wind,0.0185385061660076,0.0,0.1147039086586908,0.0,0.0,False
W2813,Heilongjiang,wind,0.0152433215692614,0.0,0.2117127995730757,0.0,0.0,False
W2820,Heilongjiang,wind,0.0124557178364961,0.0,0.1108880439928037,0.0,0.0,False
W2822,Heilongjiang,wind,0.0139145469374729,0.0,0.1932575963537907,0.0,0.0,False
W2824,Heilongjiang,wind,0.012065453881498,0.0,0.0886252416004838,0.0,0.0,False
W2827,Heilongjiang,wind,0.0154979793314272,0.0,0.1019289991188811,0.0,0.0,False
W2833,Heilongjiang,wind,0.012065453881498,0.0,0.0886252416004838,0.0,0.0,False
W2837,Heilongjiang,wind,0.0154979793314272,0.0,0.1019289991188811,0.0,0.0,False
W2843,Heilongjiang,wind,0.0209716664648588,0.0,0.1376126193032963,0.0,0.0,False
W2845,Heilongjiang,wind,0.0134127559763063,0.0,0.1027910147794232,0.0,0.0,False
W2853,Heilongjiang,wind,0.0185385061660076,0.0,0.1147039086586908,0.0,0.0,False
W2866,Heilongjiang,wind,0.0185385061660076,0.0,0.1147039086586908,0.0,0.0,False
W2868,Heilongjiang,wind,0.0183919318241226,0.0,0.2554434975572588,0.0,0.0,False
W2869,Heilongjiang,wind,0.0177297378870577,0.0,0.1025917702270167,0.0,0.0,False
W2877,Heilongjiang,wind,0.016057535874606,0.0,0.2230213315917511,0.0,0.0,False
W2880,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2887,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2892,Heilongjiang,wind,0.0161437306781285,0.0,0.1019290121012673,0.0,0.0,False
W2907,Heilongjiang,wind,0.0114147308406931,0.0,0.15853792834296,0.0,0.0,False
W2911,Heilongjiang,wind,0.0203234784975617,0.0,0.1192384068078997,0.0,0.0,False
W2919,Heilongjiang,wind,0.0315623250688211,0.0,0.1939418181001136,0.0,0.0,False
W2924,Heilongjiang,wind,0.0139145469374729,0.0,0.1932575963537907,0.0,0.0,False
W2934,Heilongjiang,wind,0.0171272199290474,0.0,0.1101548079769389,0.0,0.0,False
W2966,Heilongjiang,wind,0.0164299296306383,0.0,0.169941606587779,0.0,0.0,False
W3095,Hunan,wind,0.0175487677049529,0.0,0.2437328847910126,0.0,0.0,False
W3102,Hunan,wind,0.0167959375655563,0.0,0.2332769106327265,0.0,0.0,False
W3107,Hunan,wind,0.0167042860911062,0.0,0.2320039734875872,0.0,0.0,False
W3191,Inner Mongolia,wind,0.057559582713616,0.0,0.1315193043591714,0.0,0.0,False
W3243,Hunan,wind,0.0069149851351565,0.0,0.086559664085534,0.0,0.0,False
W3274,Inner Mongolia,wind,0.0319698689931134,0.0,0.2166032691820648,0.0,0.0,False
W3282,Inner Mongolia,wind,0.0155018184758136,0.0,0.2153030343863011,0.0,0.0,False
W3338,Hunan,wind,0.0184724879180918,0.0,0.2565623321957196,0.0,0.0,False
W3351,Hunan,wind,0.0184724879180918,0.0,0.2565623321957196,0.0,0.0,False
W3358,Hunan,wind,0.0167959375655563,0.0,0.2332769106327265,0.0,0.0,False
W3384,Hunan,wind,0.0167959375655563,0.0,0.2332769106327265,0.0,0.0,False
W3410,Hunan,wind,0.013721640851055,0.0,0.1905783451535424,0.0,0.0,False
W3413,Hunan,wind,0.0167959375655563,0.0,0.2332769106327265,0.0,0.0,False
W3447,Hunan,wind,0.0200757957215058,0.0,0.1130794843968769,0.0,0.0,False
W3449,Hunan,wind,0.0110226716947301,0.0,0.1530926624268074,0.0,0.0,False
W3459,Hunan,wind,0.0131209124313466,0.0,0.1822348948798139,0.0,0.0,False
W3463,Hunan,wind,0.0075254536377959,0.0,0.0927388545044706,0.0,0.0,False
W3472,Hunan,wind,0.0160299232078253,0.0,0.2226378223309079,0.0,0.0,False
W3572,Hunan,wind,0.0180570141356531,0.0,0.250791862995183,0.0,0.0,False
W3610,Hunan,wind,0.0164653846753767,0.0,0.2286858982691211,0.0,0.0,False
W3973,Hunan,wind,0.0180570141356531,0.0,0.250791862995183,0.0,0.0,False
W3983,Hunan,wind,0.0149361830938685,0.0,0.2074469874148409,0.0,0.0,False
W4016,Inner Mongolia,wind,0.0109606726824071,0.0,0.0921689479735943,0.0,0.0,False
W4047,Inner Mongolia,wind,0.018072734843282,0.0,0.1160589746656665,0.0,0.0,False
W4050,Inner Mongolia,wind,0.0084067244432376,0.0,0.0983524013704527,0.0,0.0,False
W4054,Inner Mongolia,wind,0.0084067244432376,0.0,0.0983524013704527,0.0,0.0,False
W4062,Inner Mongolia,wind,0.018072734843282,0.0,0.1160589746656665,0.0,0.0,False
W4090,Inner Mongolia,wind,0.026821205882106,0.0,0.1093593833697208,0.0,0.0,False
W4101,Inner Mongolia,wind,0.0111810863276631,0.0,0.0947171035709343,0.0,0.0,False
W4230,Inner Mongolia,wind,0.0116469630746219,0.0,0.0947170888997465,0.0,0.0,False
W4253,Inner Mongolia,wind,0.0116469630746219,0.0,0.0947170888997465,0.0,0.0,False
W4259,Inner Mongolia,wind,0.0490131963256651,0.0,0.1299218671667703,0.0,0.0,False
W4268,Inner Mongolia,wind,0.0165585132761253,0.0,0.1299218732111,0.0,0.0,False
W4304,Inner Mongolia,wind,0.0165585132761253,0.0,0.1299218732111,0.0,0.0,False
W4313,Inner Mongolia,wind,0.0166310992993093,0.0,0.1176686119776417,0.0,0.0,False
W4347,Inner Mongolia,wind,0.0102036659607598,0.0,0.0847946176459859,0.0,0.0,False
W4386,Inner Mongolia,wind,0.0095652548074489,0.0,0.1328507612145689,0.0,0.0,False
W4416,Inner Mongolia,wind,0.0142449550895335,0.0,0.095732964264953,0.0,0.0,False
W4461,Inner Mongolia,wind,0.012131265676162,0.0,0.1684898010578055,0.0,0.0,False
W4475,Inner Mongolia,wind,0.0079413213252355,0.0,0.1102961295171605,0.0,0.0,False
W4484,Inner Mongolia,wind,0.0421692772313395,0.0,0.1660463315267633,0.0,0.0,False
W4505,Inner Mongolia,wind,0.0132343973957202,0.0,0.1838110749405594,0.0,0.0,False
W4506,Inner Mongolia,wind,0.0142449550895335,0.0,0.095732964264953,0.0,0.0,False
W4510,Inner Mongolia,wind,0.0111091769926765,0.0,0.1542941248982855,0.0,0.0,False
W4517,Inner Mongolia,wind,0.0111091769926765,0.0,0.1542941248982855,0.0,0.0,False
W4522,Inner Mongolia,wind,0.0108809322771668,0.0,0.1511240594050957,0.0,0.0,False
W4533,Inner Mongolia,wind,0.0109606726824071,0.0,0.0921689479735943,0.0,0.0,False
W4534,Inner Mongolia,wind,0.0016831013252122,0.0017684750675652,0.0233764072946151,0.0245621537161843,1.0507240657910004,True
W4539,Inner Mongolia,wind,0.026821205882106,0.0,0.1093593833697208,0.0,0.0,False
W4548,Inner Mongolia,wind,0.0134106027906999,0.0,0.1093593825155036,0.0,0.0,False
W4551,Inner Mongolia,wind,0.0084067244432376,0.0,0.0983524013704527,0.0,0.0,False
W4588,Inner Mongolia,wind,0.0126618441500899,0.0,0.1758589465290264,0.0,0.0,False
W4603,Inner Mongolia,wind,0.0471766920586062,0.0,0.1367182030200306,0.0,0.0,False
W4611,Inner Mongolia,wind,0.0177098225287803,0.0,0.1565554626700797,0.0,0.0,False
W4626,Inner Mongolia,wind,0.0109606726824071,0.0,0.0921689479735943,0.0,0.0,False
W4690,Inner Mongolia,wind,0.0814826410833475,0.0,0.1319832416117017,0.0,0.0,False
W4736,Inner Mongolia,wind,0.0177098225287803,0.0,0.1565554626700797,0.0,0.0,False
W4753,Inner Mongolia,wind,0.0177098225287803,0.0,0.1565554626700797,0.0,0.0,False
W4783,Inner Mongolia,wind,0.0134116726677003,0.0,0.1862732314958384,0.0,0.0,False
W4791,Inner Mongolia,wind,0.0132215921916274,0.0,0.1836332248837144,0.0,0.0,False
W4807,Inner Mongolia,wind,0.0126733220552797,0.0,0.1760183618788852,0.0,0.0,False
W4808,Inner Mongolia,wind,0.0132215921916274,0.0,0.1836332248837144,0.0,0.0,False
W4814,Inner Mongolia,wind,0.0385415193805251,0.0,0.1580863013558022,0.0,0.0,False
W4815,Inner Mongolia,wind,0.0132215921916274,0.0,0.1836332248837144,0.0,0.0,False
W4832,Inner Mongolia,wind,0.0132215921916274,0.0,0.1836332248837144,0.0,0.0,False
W4837,Inner Mongolia,wind,0.012131265676162,0.0,0.1684898010578055,0.0,0.0,False
W4852,Inner Mongolia,wind,0.0177098225287803,0.0,0.1565554626700797,0.0,0.0,False
W4875,Inner Mongolia,wind,0.0087730046163667,0.0,0.0878893938878724,0.0,0.0,False
W4888,Inner Mongolia,wind,0.0087730046163667,0.0,0.0878893938878724,0.0,0.0,False
W4964,Inner Mongolia,wind,0.0109606726824071,0.0,0.0921689479735943,0.0,0.0,False
W4968,Inner Mongolia,wind,0.009596458354913,0.0,0.1332841438182371,0.0,0.0,False
W4991,Inner Mongolia,wind,0.0104261473351878,0.0,0.1164444523828435,0.0,0.0,False
W5005,Qinghai,wind,0.0142387092065631,0.0,0.131565072516656,0.0,0.0,False
W5007,Qinghai,wind,0.0282585593408523,0.0,0.1555834712555475,0.0,0.0,False
W5009,Qinghai,wind,0.01532338558613,0.0,0.2128247998073611,0.0,0.0,False
W5010,Qinghai,wind,0.01532338558613,0.0,0.2128247998073611,0.0,0.0,False
W5014,Qinghai,wind,0.01532338558613,0.0,0.2128247998073611,0.0,0.0,False
W5019,Qinghai,wind,0.01532338558613,0.0,0.2128247998073611,0.0,0.0,False
W5021,Qinghai,wind,0.0635817550766133,0.0,0.1555834616420876,0.0,0.0,False
W5022,Qinghai,wind,0.0565171188827389,0.0,0.1555834710805833,0.0,0.0,False
W5025,Qinghai,wind,0.0151620370322561,0.0,0.2105838476702237,0.0,0.0,False
W5112,Liaoning,wind,0.0033297655537831,0.001310332939829,0.046246743802544,0.0181990686087373,0.3935210808882112,False
W5243,Liaoning,wind,0.015955864854675,0.0,0.221609234092709,0.0,0.0,False
W5305,Liaoning,wind,0.0107675396996334,0.0,0.1477401274713162,0.0,0.0,False
W5342,Liaoning,wind,0.0014103759848201,0.0015185530108307,0.0191996616473419,0.0206722918677745,1.076700842310758,True
W5379,Liaoning,wind,0.001317328746557,0.0014779385853931,0.0182962325910703,0.0205269247971277,1.1219208487296,True
W5423,Liaoning,wind,0.0155869165237235,0.0010787753262261,0.2164849517183825,0.0149829906420295,0.0692103101074683,False
W5501,Shandong,wind,0.0130724159037149,0.0,0.1101082448054783,0.0,0.0,False
W5754,Qinghai,wind,0.0423878364042119,0.0,0.1555834622312908,0.0,0.0,False
W5824,Jilin,wind,0.0080656809867788,0.0012747690782244,0.1120233470385954,0.0177051260864508,0.1580485367960918,False
W583,Gansu,wind,0.0212737370490685,0.0,0.2322809926049044,0.0,0.0,False
W584,Gansu,wind,0.0168191141179418,0.0,0.2335988071936362,0.0,0.0,False
W585,Gansu,wind,0.0168191141179418,0.0,0.2335988071936362,0.0,0.0,False
W5940,Qinghai,wind,0.0251993864958745,0.0,0.2227160224946682,0.0,0.0,False
W5948,Jilin,wind,0.0135253753792372,0.0,0.1459718953778857,0.0,0.0,False
W5967,Liaoning,wind,0.0092604891985011,0.0,0.094120242913979,0.0,0.0,False
W6268,Shanxi,wind,0.0107973566800288,0.0,0.1499632872226234,0.0,0.0,False
W6270,Shanxi,wind,0.013431879334722,0.0,0.1865538796489176,0.0,0.0,False
W6271,Shanxi,wind,0.0107973566800288,0.0,0.1499632872226234,0.0,0.0,False
W629,Gansu,wind,0.0150361698984972,0.0,0.1010517028213335,0.0,0.0,False
W6339,Shandong,wind,0.0130724159037149,0.0,0.1101082448054783,0.0,0.0,False
W6352,Shandong,wind,0.0172740702894489,0.0,0.2399176429090125,0.0,0.0,False
W6360,Shandong,wind,0.0172740702894489,0.0,0.2399176429090125,0.0,0.0,False
W6375,Shandong,wind,0.0081577196496173,0.0,0.098339149667105,0.0,0.0,False
W6384,Shandong,wind,0.0081577196496173,0.0,0.098339149667105,0.0,0.0,False
W6386,Shandong,wind,0.0079945650659058,0.0,0.0983391464200917,0.0,0.0,False
W6452,Shanxi,wind,0.0153535554428195,0.0,0.202920328443131,0.0,0.0,False
W6550,Shanxi,wind,0.0137729850065343,0.0,0.1912914584240882,0.0,0.0,False
W6723,Shanxi,wind,0.015999088061483,0.0,0.2222095564094864,0.0,0.0,False
W6866,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W6906,Shanxi,wind,0.0122300098778625,0.0,0.169861248303647,0.0,0.0,False
W6910,Shandong,wind,0.0130724159037149,0.0,0.1101082448054783,0.0,0.0,False
W6915,Shanxi,wind,0.0122300098778625,0.0,0.169861248303647,0.0,0.0,False
W6918,Shandong,wind,0.0130724159037149,0.0,0.1101082448054783,0.0,0.0,False
W6931,Shandong,wind,0.0130724159037149,0.0,0.1101082448054783,0.0,0.0,False
W6937,Shandong,wind,0.0081577196496173,0.0,0.098339149667105,0.0,0.0,False
W6954,Shandong,wind,0.007831411028536,0.0,0.0983391510051795,0.0,0.0,False
W6956,Shandong,wind,0.007831411028536,0.0,0.0983391510051795,0.0,0.0,False
W7010,Xinjiang,wind,0.0184188359975512,0.0,0.2098385833628485,0.0,0.0,False
W7013,Xinjiang,wind,0.0183272003725532,0.0,0.2098385843192696,0.0,0.0,False
W7016,Xinjiang,wind,0.0183272003725532,0.0,0.2098385843192696,0.0,0.0,False
W7019,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7029,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7080,Shanxi,wind,0.0174492179772809,0.0,0.166737928813272,0.0,0.0,False
W7124,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7125,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7127,Shanxi,wind,0.0148555594855804,0.0,0.2063272150775061,0.0,0.0,False
W7177,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7183,Shanxi,wind,0.0186552940342287,0.0,0.2591013060309542,0.0,0.0,False
W7194,Xinjiang,wind,0.0186618927280097,0.0,0.2591929545556907,0.0,0.0,False
