ObjectId,province,technology,instrument,required_support,public_cost_pv_100m_cny,annual_h2_t,right_censored
10956,Tibet,solar PV,15y_price_premium,4.454329535365105,0.0168995908597043,35.55745114131128,False
11041,Tibet,solar PV,15y_price_premium,5.796458646655083,0.021139098119585,34.0604801700346,False
11990,Tibet,solar PV,15y_price_premium,5.539255365729332,0.0203482119891224,34.34841923151096,False
1798,Qinghai,solar PV,15y_price_premium,7.660739198327064,0.0825993377395056,99.70342745717228,False
1800,Qinghai,solar PV,15y_price_premium,7.660739421844482,0.3591275644580161,433.493161156016,False
4006,Qinghai,solar PV,15y_price_premium,8.724581971764565,0.079936860050112,84.77793977802926,False
4040,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4117,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4126,Qinghai,solar PV,15y_price_premium,9.045168086886406,0.0298213119426496,30.51025494926288,False
4127,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4128,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4129,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4130,Qinghai,solar PV,15y_price_premium,10.046164467930794,0.0322382194458734,29.701316827564614,False
4132,Qinghai,solar PV,15y_price_premium,10.046164467930794,0.0322382194458734,29.701316827564614,False
4133,Qinghai,solar PV,15y_price_premium,10.046164467930794,0.0322382194458734,29.701316827564614,False
4134,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4135,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4136,Qinghai,solar PV,15y_price_premium,9.045168086886406,0.0298213119426496,30.51025494926288,False
4137,Qinghai,solar PV,15y_price_premium,8.50390411913395,0.030246568101865,32.90938100393676,False
4138,Qinghai,solar PV,15y_price_premium,8.504206538200378,0.0486815180170941,52.960906796747885,False
4139,Qinghai,solar PV,15y_price_premium,10.073239356279371,0.0323013056186813,29.680397414036463,False
4140,Qinghai,solar PV,15y_price_premium,8.894702196121216,0.0817563219766775,85.0663810897123,False
4141,Qinghai,solar PV,15y_price_premium,10.35750724375248,0.0329618879317261,29.459883843455675,False
4143,Qinghai,solar PV,15y_price_premium,8.894702196121216,0.0408781609212896,42.53319047509246,False
4144,Qinghai,solar PV,15y_price_premium,10.645577162504196,0.0336212329530222,29.239777303737203,False
4145,Qinghai,solar PV,15y_price_premium,10.645577162504196,0.0336212329530222,29.239777303737203,False
4146,Qinghai,solar PV,15y_price_premium,9.042046889662744,0.0298139247441661,30.512578149506496,False
4147,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4148,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4149,Qinghai,solar PV,15y_price_premium,8.503903895616531,0.0378082095076419,41.13672666191771,False
4151,Qinghai,solar PV,15y_price_premium,10.291939303278925,0.0328106465602871,29.51027771852696,False
4153,Qinghai,solar PV,15y_price_premium,7.660739421844482,0.0718255124891583,86.69863174542289,False
4154,Qinghai,solar PV,15y_price_premium,10.036612898111343,0.0322212854391739,29.704816221665663,False
4155,Qinghai,solar PV,15y_price_premium,7.660739198327064,0.1436510208650907,173.3972635850945,False
4156,Qinghai,solar PV,15y_price_premium,7.660739198327064,0.1077382663162745,130.0479484944896,False
4157,Qinghai,solar PV,15y_price_premium,7.660739198327064,0.1436510208650907,173.3972635850945,False
4159,Qinghai,solar PV,15y_price_premium,7.660739421844482,0.3806752192919199,459.5027519919197,False
4160,Qinghai,solar PV,15y_price_premium,8.001651987433434,0.0399258696142248,46.15138216621063,False
4161,Qinghai,solar PV,15y_price_premium,8.265335708856583,0.0278513031680762,31.166670382256893,False
4163,Qinghai,solar PV,15y_price_premium,8.342973366379738,0.0280514878548038,31.099888882075398,False
4165,Qinghai,solar PV,15y_price_premium,7.914625704288483,0.0403482700718111,47.14348955161445,False
4167,Qinghai,solar PV,15y_price_premium,8.265335708856583,0.0278513031680762,31.166670382256893,False
4173,Qinghai,solar PV,15y_price_premium,10.76023869216442,0.0338832185170658,29.151442163745724,False
4176,Qinghai,solar PV,15y_price_premium,10.23376040160656,0.0326814930080998,29.551171791084386,False
4179,Qinghai,solar PV,15y_price_premium,10.036612898111343,0.0322212854391739,29.704816221665663,False
4180,Qinghai,solar PV,15y_price_premium,8.377640470862389,0.028140380301222,31.070328538105414,False
4182,Qinghai,solar PV,15y_price_premium,8.001651987433434,0.0399258696142248,46.15138216621063,False
4189,Qinghai,solar PV,15y_price_premium,8.001651987433434,0.0399258696142248,46.15138216621063,False
4190,Qinghai,solar PV,15y_price_premium,8.001651987433434,0.0798517392063898,92.30276430692172,False
4192,Qinghai,solar PV,15y_price_premium,9.700053334236143,0.0314155169655063,29.977367584366814,False
4197,Qinghai,solar PV,15y_price_premium,8.130765035748482,0.0325575982617386,37.035015442851005,False
4204,Qinghai,solar PV,15y_price_premium,8.749554455280304,0.0804103478603027,85.0511492030115,False
4205,Qinghai,solar PV,15y_price_premium,9.112017005681992,0.28948638592269,294.05760198448826,False
4208,Qinghai,solar PV,15y_price_premium,7.96258382499218,0.1530645732768118,177.79013015711018,False
4225,Qinghai,solar PV,15y_price_premium,8.9851925522089,0.7156045290089451,737.0393071508719,False
4228,Qinghai,solar PV,15y_price_premium,8.001651987433434,0.0798517392063898,92.30276430692172,False
4233,Qinghai,solar PV,15y_price_premium,8.985192328691483,0.0715604509831176,73.70393057333989,False
4242,Qinghai,solar PV,15y_price_premium,10.760815143585203,0.0338819607414628,29.15283082995675,False
4250,Qinghai,solar PV,15y_price_premium,10.760815143585203,0.0338819607414628,29.15283082995675,False
4256,Qinghai,solar PV,15y_price_premium,9.19405035674572,0.0301889966352395,30.38724808895517,False
4263,Qinghai,solar PV,15y_price_premium,7.96258382499218,0.076532286705769,88.89506515679983,False
4268,Qinghai,solar PV,15y_price_premium,8.724581748247147,0.0479621152132342,50.86676430368544,False
4274,Qinghai,solar PV,15y_price_premium,8.655499443411827,0.046413090589439,49.61680059387553,False
4283,Qinghai,solar PV,15y_price_premium,8.724581971764565,0.039968430103039,42.38896997172044,False
4288,Qinghai,solar PV,15y_price_premium,7.660739421844482,0.0718255124891583,86.69863174542289,False
4291,Qinghai,solar PV,15y_price_premium,8.433027192950249,0.0357633821207614,39.23600570495086,False
4298,Qinghai,solar PV,15y_price_premium,10.53043931722641,0.0333583601121379,29.327740024991236,False
4301,Qinghai,solar PV,15y_price_premium,7.9898057878017426,0.075194821321199,87.04120356084296,False
4309,Qinghai,solar PV,15y_price_premium,10.23376040160656,0.0326814930080998,29.551171791084386,False
4317,Qinghai,solar PV,15y_price_premium,7.82898411154747,0.0804365360896144,95.0062439188986,False
4320,Qinghai,solar PV,15y_price_premium,8.724581971764565,0.039968430103039,42.38896997172044,False
4326,Qinghai,solar PV,15y_price_premium,8.96575391292572,0.0296305631966294,30.571286273481057,False
4420,Qinghai,solar PV,15y_price_premium,10.760815143585203,0.0338819607414628,29.15283082995675,False
4434,Qinghai,solar PV,15y_price_premium,9.096652418375015,0.1432684750109618,145.7642101918477,False
4440,Qinghai,solar PV,15y_price_premium,8.696376532316208,0.0719992159605886,76.60724294530172,False
4446,Qinghai,solar PV,15y_price_premium,9.096652418375015,0.1432684750109618,145.7642101918477,False
4452,Qinghai,solar PV,15y_price_premium,7.869191542267799,0.4586009296330178,538.9238506084965,False
4456,Qinghai,solar PV,15y_price_premium,10.739935040473938,0.0338346224107189,29.16869827108702,False
4463,Qinghai,solar PV,15y_price_premium,7.869191542267799,0.4586009296330178,538.9238506084965,False
4479,Qinghai,solar PV,15y_price_premium,10.10478749871254,0.0323715286355513,29.658363033256745,False
4490,Qinghai,solar PV,15y_price_premium,7.939752414822578,0.0480226255109448,55.930967894922965,False
4510,Qinghai,solar PV,15y_price_premium,8.239376842975616,0.0458882716936805,51.51414846933018,False
4516,Qinghai,solar PV,15y_price_premium,8.749554231762886,0.0402051729101136,42.52557460896224,False
4522,Qinghai,solar PV,15y_price_premium,8.749554231762886,0.0402051729101136,42.52557460896224,False
4535,Qinghai,solar PV,15y_price_premium,10.104420930147173,0.0323794966157331,29.652239851491125,False
4541,Qinghai,solar PV,15y_price_premium,10.23376040160656,0.0326814930080998,29.551171791084386,False
4543,Qinghai,solar PV,15y_price_premium,8.749554455280304,0.0804103478603027,85.0511492030115,False
4603,Qinghai,solar PV,15y_price_premium,10.036612898111343,0.0322212854391739,29.704816221665663,False
4609,Qinghai,solar PV,15y_price_premium,9.982624277472496,0.0320867393664195,29.75276623819687,False
4615,Qinghai,solar PV,15y_price_premium,8.96575391292572,0.0296305631966294,30.571286273481057,False
4622,Qinghai,solar PV,15y_price_premium,7.96258382499218,0.076532286705769,88.89506515679983,False
4631,Qinghai,solar PV,15y_price_premium,7.660739421844482,0.0718255124891583,86.69863174542289,False
4641,Qinghai,solar PV,15y_price_premium,8.970268741250038,0.0391402535647733,40.38142039059842,False
4642,Qinghai,solar PV,15y_price_premium,9.41100776195526,0.0307184385868138,30.210555830015004,False
4647,Qinghai,solar PV,15y_price_premium,7.914625704288483,0.0806965402040644,94.28697917385044,False
4648,Qinghai,solar PV,15y_price_premium,8.749554455280304,0.0804103478603027,85.0511492030115,False
4654,Qinghai,solar PV,15y_price_premium,8.749554455280304,0.0804103478603027,85.0511492030115,False
4682,Qinghai,solar PV,15y_price_premium,8.420907631516457,0.14338142341756,157.5217965714973,False
4690,Qinghai,solar PV,15y_price_premium,9.41100776195526,0.0307184385868138,30.210555830015004,False
4693,Qinghai,solar PV,15y_price_premium,10.581709295511246,0.0334816591275502,29.28417615659286,False
4705,Qinghai,solar PV,15y_price_premium,7.972321808338165,0.3700662703724854,429.2341682033298,False
4710,Qinghai,solar PV,15y_price_premium,8.585413098335266,0.0286709239901465,30.89328822607507,False
4712,Qinghai,solar PV,15y_price_premium,8.870769515633583,0.0293998538241556,30.645710166782013,False
4716,Qinghai,solar PV,15y_price_premium,8.174128979444504,0.0276115990483443,31.24816402755167,False
4718,Qinghai,solar PV,15y_price_premium,8.63476350903511,0.0291892512244721,31.27833946096096,False
4722,Qinghai,solar PV,15y_price_premium,8.111290633678436,0.1329549452412928,151.62972994083856,False
4724,Qinghai,solar PV,15y_price_premium,8.63476350903511,0.0291892512244721,31.27833946096096,False
4726,Qinghai,solar PV,15y_price_premium,10.094220712780952,0.0323565195488259,29.65956621585417,False
4744,Qinghai,solar PV,15y_price_premium,7.783618345856667,0.0949374048012125,112.7836727462063,False
4746,Qinghai,solar PV,15y_price_premium,9.117658361792564,0.0300137755971582,30.440424931861138,False
4752,Qinghai,solar PV,15y_price_premium,9.117658361792564,0.0300137755971582,30.440424931861138,False
4756,Qinghai,solar PV,15y_price_premium,8.14672127366066,0.0292942863881485,33.259771097955976,False
4757,Qinghai,solar PV,15y_price_premium,7.463931441307068,0.0265103198377584,32.830808904952946,False
4767,Qinghai,solar PV,15y_price_premium,8.74258004128933,0.0541024107126496,57.26019082888275,False
4795,Qinghai,solar PV,15y_price_premium,10.300144851207731,0.0328269891579152,29.505848925728834,False
4804,Qinghai,solar PV,15y_price_premium,8.816033229231834,0.0337049644273016,35.38063412671152,False
4811,Qinghai,solar PV,15y_price_premium,7.660739198327064,0.2154765326243717,260.09589697910855,False
4817,Qinghai,solar PV,15y_price_premium,9.531036168336868,0.0310070766515225,30.114873798277472,False
4824,Qinghai,solar PV,15y_price_premium,10.4142677038908,0.0330901423933241,29.418017403261544,False
4850,Qinghai,solar PV,15y_price_premium,10.323426872491837,0.0328823587387191,29.486765212346047,False
4854,Qinghai,solar PV,15y_price_premium,8.625519946217537,0.3633519434190944,389.762056819693,False
4857,Qinghai,solar PV,15y_price_premium,10.323426872491837,0.0328823587387191,29.486765212346047,False
4863,Qinghai,solar PV,15y_price_premium,10.323426872491837,0.0328823587387191,29.486765212346047,False
4865,Qinghai,solar PV,15y_price_premium,8.103377223014832,0.4181963545246012,477.34104004106,False
4868,Qinghai,solar PV,15y_price_premium,9.042046889662744,0.0298139247441661,30.512578149506496,False
4874,Qinghai,solar PV,15y_price_premium,9.042046889662744,0.0298139247441661,30.512578149506496,False
4879,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4882,Qinghai,solar PV,15y_price_premium,10.104420930147173,0.0323794966157331,29.652239851491125,False
4889,Qinghai,solar PV,15y_price_premium,10.104420930147173,0.0323794966157331,29.652239851491125,False
4891,Qinghai,solar PV,15y_price_premium,7.97080859541893,0.0816444044943059,94.72709649913062,False
4897,Qinghai,solar PV,15y_price_premium,7.829021215438843,0.0438558677807019,51.80594714859016,False
4899,Qinghai,solar PV,15y_price_premium,8.724581971764565,0.039968430103039,42.38896997172044,False
4903,Qinghai,solar PV,15y_price_premium,10.23376040160656,0.0326814930080998,29.551171791084386,False
4905,Qinghai,solar PV,15y_price_premium,8.50390411913395,0.030246568101865,32.90938100393676,False
4911,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4916,Qinghai,solar PV,15y_price_premium,8.503903895616531,0.0378082095076419,41.13672666191771,False
4928,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4931,Qinghai,solar PV,15y_price_premium,9.096652418375015,0.0716342375346821,72.8821051256337,False
4932,Qinghai,solar PV,15y_price_premium,7.829020768404007,0.2631351920857681,310.8356833953559,False
4933,Qinghai,solar PV,15y_price_premium,9.045168086886406,0.0298213119426496,30.51025494926288,False
4943,Qinghai,solar PV,15y_price_premium,8.894702196121216,0.1635126438839917,170.132762107253,False
4944,Qinghai,solar PV,15y_price_premium,7.752083837985992,0.6701554894085009,799.4371134054145,False
4952,Qinghai,solar PV,15y_price_premium,8.894702196121216,0.1226344829421992,127.59957161082755,False
4956,Qinghai,solar PV,15y_price_premium,8.894702196121216,0.0408781609212896,42.53319047509246,False
4957,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
4960,Qinghai,solar PV,15y_price_premium,7.972321137785912,0.0277549677695011,32.19256241347175,False
4966,Qinghai,solar PV,15y_price_premium,8.970268964767456,0.0652337572282329,67.30236696840579,False
4977,Qinghai,solar PV,15y_price_premium,8.812374696135521,0.0293643742786349,30.839338094239523,False
4992,Qinghai,solar PV,15y_price_premium,8.852802962064743,0.5736100502138141,599.6202609006336,False
4994,Qinghai,solar PV,15y_price_premium,8.77918392419815,0.5440641363911086,573.5342550631643,False
4997,Qinghai,solar PV,15y_price_premium,10.76023869216442,0.0338832185170658,29.151442163745724,False
4998,Qinghai,solar PV,15y_price_premium,10.37411279976368,0.0329993327083435,29.44770715433067,False
6017,Xinjiang,solar PV,15y_price_premium,8.86411428451538,0.035147082062404,36.695103105477386,False
6030,Xinjiang,solar PV,15y_price_premium,10.59268020093441,0.0335261834999459,29.3173917059386,False
6031,Xinjiang,solar PV,15y_price_premium,9.651923552155496,0.0442044366674057,42.40966493826082,False
6032,Xinjiang,solar PV,15y_price_premium,10.002608746290209,0.0321595024186936,29.774597620047007,False
6036,Xinjiang,solar PV,15y_price_premium,10.055515095591543,0.1142712681948171,105.25837080994066,False
6037,Xinjiang,solar PV,15y_price_premium,9.258875325322151,0.0651583060490784,65.14777734923996,False
6057,Xinjiang,solar PV,15y_price_premium,9.72783699631691,0.0315116776627745,29.989942670443003,False
6059,Xinjiang,solar PV,15y_price_premium,9.279678985476494,0.0304304154170575,30.35083466000991,False
6060,Xinjiang,solar PV,15y_price_premium,9.099622070789335,0.0299851864270405,30.500813242896893,False
6061,Xinjiang,solar PV,15y_price_premium,10.429742261767387,0.0331646146019253,29.43390389862595,False
6063,Xinjiang,solar PV,15y_price_premium,8.474573269486427,0.0284164148217881,31.02445716524637,False
6066,Xinjiang,solar PV,15y_price_premium,9.364486411213877,0.0587882197723437,58.12015184054919,False
6067,Xinjiang,solar PV,15y_price_premium,8.683789819478989,0.0289513243984531,30.844307051366407,False
6068,Xinjiang,solar PV,15y_price_premium,9.672498553991318,0.0313881953000411,30.027688616064623,False
6069,Xinjiang,solar PV,15y_price_premium,8.241650238633156,0.0278205511515699,31.22205873556984,False
6070,Xinjiang,solar PV,15y_price_premium,8.221020251512527,0.0460721731692919,51.8338852934741,False
6076,Xinjiang,solar PV,15y_price_premium,8.803800120949745,0.0405485998788701,42.61731550939613,False
6082,Xinjiang,solar PV,15y_price_premium,8.604888170957565,0.15734398500574,169.18695659494296,False
6083,Xinjiang,solar PV,15y_price_premium,9.121833890676498,0.0467066702273749,47.39717659356285,False
6086,Xinjiang,solar PV,15y_price_premium,9.900043979287148,0.1059983434176165,99.1628129019405,False
6089,Xinjiang,solar PV,15y_price_premium,10.18727883696556,0.0325896394903946,29.631561800223277,False
6098,Xinjiang,solar PV,15y_price_premium,9.045919999480247,0.0369623286149918,37.82234510771485,False
6101,Xinjiang,solar PV,15y_price_premium,9.594735503196716,0.0311910455548965,30.097873037344083,False
6102,Xinjiang,solar PV,15y_price_premium,9.696258008480072,0.2072239244331315,197.9012718801668,False
6104,Xinjiang,solar PV,15y_price_premium,10.057290494441986,0.0322990872771077,29.723527651299023,False
6111,Xinjiang,solar PV,15y_price_premium,8.670797869563103,0.028916766188476,30.856596117633558,False
6112,Xinjiang,solar PV,15y_price_premium,9.575943276286123,0.1264075915377959,122.23098832517827,False
6114,Xinjiang,solar PV,15y_price_premium,8.87799896299839,0.0364975976221007,38.04510259245382,False
6120,Xinjiang,solar PV,15y_price_premium,8.670555353164673,0.0289145421943518,30.85803354066645,False
6123,Xinjiang,solar PV,15y_price_premium,10.288146659731863,0.0328386387909014,29.54257357511978,False
6124,Xinjiang,solar PV,15y_price_premium,8.87799896299839,0.0364975976221007,38.04510259245382,False
6129,Xinjiang,solar PV,15y_price_premium,9.483856335282326,0.1871954739730929,182.75630494050256,False
6131,Xinjiang,solar PV,15y_price_premium,9.121097177267076,0.3791957534251095,384.8491925157933,False
6133,Xinjiang,solar PV,15y_price_premium,9.744784757494926,0.0909293515920258,86.40707877227715,False
6140,Xinjiang,solar PV,15y_price_premium,8.649550080299377,0.0300520892984623,32.1506099104819,False
6143,Xinjiang,solar PV,15y_price_premium,9.12109650671482,0.0631992876165389,64.14153211156068,False
6149,Xinjiang,solar PV,15y_price_premium,8.763783127069473,0.1306301453763081,137.9186413412861,False
6159,Xinjiang,solar PV,15y_price_premium,9.12109650671482,0.2527971504782084,256.56612845847525,False
6160,Xinjiang,solar PV,15y_price_premium,9.431561306118963,0.2295558143376717,225.34034956214083,False
6165,Xinjiang,solar PV,15y_price_premium,8.841344118118286,0.1382593085887708,144.7052038639583,False
6178,Xinjiang,solar PV,15y_price_premium,9.36345174908638,0.0546606784802696,54.047787605704976,False
6183,Xinjiang,solar PV,15y_price_premium,8.53863313794136,0.0288322102904662,31.24225182524382,False
6189,Xinjiang,solar PV,15y_price_premium,9.650415480136871,0.0442976499896697,42.50256690393814,False
6190,Xinjiang,solar PV,15y_price_premium,8.943317010998726,0.0398437043346302,41.23149740936059,False
6191,Xinjiang,solar PV,15y_price_premium,9.361930266022682,0.0306291739006272,30.285184515507098,False
6197,Xinjiang,solar PV,15y_price_premium,9.363451302051544,0.2915236042585817,288.25486684995855,False
6199,Xinjiang,solar PV,15y_price_premium,9.650415480136871,0.7087623996759418,680.0410703106695,False
6214,Xinjiang,solar PV,15y_price_premium,8.841344118118286,0.0691296542911648,72.35260192860848,False
6215,Xinjiang,solar PV,15y_price_premium,9.157553985714912,0.0410494687673494,41.495619333360025,False
6219,Xinjiang,solar PV,15y_price_premium,9.097257480025291,0.0301752292695489,30.703081369225377,False
6224,Xinjiang,solar PV,15y_price_premium,9.255963116884232,0.0930800817814623,93.0963028926392,False
6230,Xinjiang,solar PV,15y_price_premium,8.934648782014847,0.0297688672581828,30.83202927902133,False
