ObjectId,merge_province_cn,power_type_cn,instrument,required_support_level,public_cost_pv_100m_cny,annual_h2_t,right_censored
4756,青海,光伏,targeted_15y_price_contract,8.479709476232529,0.03250305650098227,35.667826888788156,False
4757,青海,光伏,targeted_15y_price_contract,8.336589708924294,0.0354926518984966,39.777511004770254,False
4767,青海,光伏,targeted_15y_price_contract,9.82542984187603,0.08069180346105824,75.99861409023534,False
4795,青海,光伏,targeted_15y_price_contract,11.32292702794075,0.04196898552849315,34.22845412861828,False
4804,青海,光伏,targeted_15y_price_contract,9.940069019794464,0.05272793327269692,49.088431838399266,False
4811,青海,光伏,targeted_15y_price_contract,7.865762114524841,0.2282039753735423,270.50818717560077,False
4817,青海,光伏,targeted_15y_price_contract,9.825430512428284,0.03227672377478813,30.39944581277174,False
4824,青海,光伏,targeted_15y_price_contract,11.423380672931671,0.04174987591392919,33.72896711835599,False
4854,青海,光伏,targeted_15y_price_contract,9.370279312133789,0.46650723579274744,461.5407917910968,False
4865,青海,光伏,targeted_15y_price_contract,8.069706559181213,0.39201919050499945,452.4313025490916,False
4868,青海,光伏,targeted_15y_price_contract,10.254188105463982,0.045425413369447616,41.01213893709927,False
4874,青海,光伏,targeted_15y_price_contract,10.254188105463982,0.045425413369447616,41.01213893709927,False
4891,青海,光伏,targeted_15y_price_contract,7.900994271039963,0.07618982940468898,89.91109159304473,False
4897,青海,光伏,targeted_15y_price_contract,7.7503084391355515,0.04087695837863563,49.169094039240385,False
4899,青海,光伏,targeted_15y_price_contract,9.081257209181786,0.044355963824167906,45.33306238398099,False
4905,青海,光伏,targeted_15y_price_contract,8.94112877547741,0.03505906507947921,36.39292768097671,False
4916,青海,光伏,targeted_15y_price_contract,8.941128328442574,0.04382382957730637,45.49116003620691,False
4931,青海,光伏,targeted_15y_price_contract,12.057313844561577,0.2232021287149275,170.54071361882757,False
4932,青海,光伏,targeted_15y_price_contract,7.750307768583298,0.24526172933457344,295.0145645754489,False
4933,青海,光伏,targeted_15y_price_contract,10.308840796351433,0.04534310859097765,40.70326688427333,False
4943,青海,光伏,targeted_15y_price_contract,9.262600466609001,0.18160990748222858,181.71942786015728,False
4944,青海,光伏,targeted_15y_price_contract,7.852392420172691,0.6788270090143395,806.0978527378593,False
4952,青海,光伏,targeted_15y_price_contract,9.262600466609001,0.13620743059512244,136.28957087855898,False
4956,青海,光伏,targeted_15y_price_contract,9.262600466609001,0.04540247681989272,45.42985691434436,False
4960,青海,光伏,targeted_15y_price_contract,9.463160634040833,0.043768886269485226,43.02559302300945,False
4966,青海,光伏,targeted_15y_price_contract,9.538201913237572,0.0791965724652202,76.90902668116287,False
4977,青海,光伏,targeted_15y_price_contract,9.52766977250576,0.039043548297207124,37.93500126859092,False
4980,青海,光伏,targeted_15y_price_contract,12.877005860209465,0.04205721909455662,30.08184698184985,False
4983,青海,光伏,targeted_15y_price_contract,12.943414226174355,0.04274561610922687,30.420289351701182,False
4992,青海,光伏,targeted_15y_price_contract,9.699140042066574,0.8028976964757919,766.3758200216716,False
4994,青海,光伏,targeted_15y_price_contract,9.759875312447548,0.8049754234195431,763.3806097269022,False
518,甘肃,光伏,targeted_15y_price_contract,13.014324009418488,0.07630128074647854,54.09327237557109,False
521,甘肃,光伏,targeted_15y_price_contract,12.723021134734154,0.06115987110731707,44.34057389772027,False
533,甘肃,光伏,targeted_15y_price_contract,12.595969811081886,0.05736611516207488,42.01659408843472,False
540,甘肃,光伏,targeted_15y_price_contract,12.59596936404705,0.038244073398609586,28.011061246986355,False
541,甘肃,光伏,targeted_15y_price_contract,12.812393009662628,0.038855681254803154,27.982553862492654,False
6017,新疆,光伏,targeted_15y_price_contract,9.220906421542168,0.038998807176007906,39.21194129530543,False
6030,新疆,光伏,targeted_15y_price_contract,10.95073901116848,0.041036634820287896,34.52395674570733,False
6031,新疆,光伏,targeted_15y_price_contract,11.519492715597153,0.12020954267969423,96.1399330959779,False
6032,新疆,光伏,targeted_15y_price_contract,11.519493162631989,0.06678308169364837,53.41107381065817,False
6036,新疆,光伏,targeted_15y_price_contract,11.704221814870834,0.3536008907084757,278.4047144858657,False
6037,新疆,光伏,targeted_15y_price_contract,9.863405674695969,0.08217415410292712,76.99727565250636,False
6057,新疆,光伏,targeted_15y_price_contract,10.178961530327797,0.03492337959153228,31.697502226625545,False
6059,新疆,光伏,targeted_15y_price_contract,11.102960407733917,0.053395560375880384,44.42626217953749,False
6060,新疆,光伏,targeted_15y_price_contract,9.509823024272919,0.03381038627583337,32.914897690731074,False
6063,新疆,光伏,targeted_15y_price_contract,8.69171418249607,0.029639678163439296,31.67608413195879,False
6066,新疆,光伏,targeted_15y_price_contract,9.81291800737381,0.06793808006213449,63.9741969820957,False
6067,新疆,光伏,targeted_15y_price_contract,9.420497864484787,0.03623265022460444,35.6914150389231,False
6068,新疆,光伏,targeted_15y_price_contract,10.349581986665726,0.03601271511536765,32.26878047979632,False
6069,新疆,光伏,targeted_15y_price_contract,8.904771655797958,0.03498944824964824,36.54632235370465,False
6070,新疆,光伏,targeted_15y_price_contract,8.904771655797958,0.05831574721360825,60.91053739285832,False
6076,新疆,光伏,targeted_15y_price_contract,8.938366994261742,0.03992051583700764,41.47250204195949,False
6081,新疆,光伏,targeted_15y_price_contract,12.08104893565178,0.046756834354094425,35.647186719728055,False
6082,新疆,光伏,targeted_15y_price_contract,8.650327920913696,0.148887388233684,159.89097375546652,False
6083,新疆,光伏,targeted_15y_price_contract,10.067894607782364,0.07161318563126688,65.73873537120402,False
6086,新疆,光伏,targeted_15y_price_contract,11.672368124127388,0.36241428889733596,286.1146922492847,False
6089,新疆,光伏,targeted_15y_price_contract,11.672368347644806,0.08053651059441398,63.58104304443925,False
6098,新疆,光伏,targeted_15y_price_contract,10.41823111474514,0.06797405666475216,60.27836325646012,False
6101,新疆,光伏,targeted_15y_price_contract,10.146008133888245,0.03740952678964146,34.05207568474574,False
6102,新疆,光伏,targeted_15y_price_contract,10.82625076174736,0.4104133353576369,349.1677728959251,False
6104,新疆,光伏,targeted_15y_price_contract,10.507498160004616,0.034880843135131484,30.751195915995112,False
6106,新疆,光伏,targeted_15y_price_contract,12.861642837524414,0.05167573546631242,37.008279425162975,False
6111,新疆,光伏,targeted_15y_price_contract,9.411124214529991,0.0368729258767747,36.352302000204375,False
6112,新疆,光伏,targeted_15y_price_contract,10.93690238893032,0.3070877628711416,258.639440838799,False
6114,新疆,光伏,targeted_15y_price_contract,9.09056268632412,0.03737145053370076,38.12401970107215,False
6117,甘肃,光伏,targeted_15y_price_contract,13.061087653040886,0.039047160039563836,27.577767553103424,False
6120,新疆,光伏,targeted_15y_price_contract,10.244777128100395,0.049329155882074295,44.60796308007441,False
6124,新疆,光伏,targeted_15y_price_contract,9.09056268632412,0.03737145053370076,38.12401970107215,False
6129,新疆,光伏,targeted_15y_price_contract,11.606802865862846,0.4986929253668811,395.7630462981702,False
6131,新疆,光伏,targeted_15y_price_contract,11.9012700766325,1.1674998107633505,903.5171077529567,False
6133,新疆,光伏,targeted_15y_price_contract,11.233465299010277,0.19295792178095064,158.23164775261094,False
6140,新疆,光伏,targeted_15y_price_contract,10.171905979514122,0.049854582594049304,45.421440306250375,False
6143,新疆,光伏,targeted_15y_price_contract,11.901269853115082,0.1945832968748116,150.58618364681786,False
6149,新疆,光伏,targeted_15y_price_contract,9.607498347759247,0.18299190861274314,176.61794589003733,False
6151,新疆,光伏,targeted_15y_price_contract,12.569355368614197,0.038946882578523766,28.548402647177117,False
6159,新疆,光伏,targeted_15y_price_contract,11.901269853115082,0.7783331877273032,602.3447347637623,False
6160,新疆,光伏,targeted_15y_price_contract,10.145452693104744,0.3159678049927454,287.6258959615016,False
6165,新疆,光伏,targeted_15y_price_contract,9.127177521586418,0.1472682668886194,149.69337341783014,False
6175,新疆,光伏,targeted_15y_price_contract,12.641203701496124,0.042886146406492985,31.26886467866943,False
6176,新疆,光伏,targeted_15y_price_contract,12.631012871861458,0.05277387369504357,38.4853496807886,False
6178,新疆,光伏,targeted_15y_price_contract,11.983476653695107,0.1854197665806417,142.55529936754624,False
6183,新疆,光伏,targeted_15y_price_contract,10.178367868065834,0.04990675736733435,45.45539677252696,False
6186,新疆,光伏,targeted_15y_price_contract,12.641203701496124,0.042886146406492985,31.26886467866943,False
6189,新疆,光伏,targeted_15y_price_contract,11.782113835215569,0.1230466823191513,96.21944282659474,False
6190,新疆,光伏,targeted_15y_price_contract,9.162716343998909,0.04082115846541012,41.30145261545351,False
6191,新疆,光伏,targeted_15y_price_contract,11.091833487153053,0.05398966463592034,44.95757446742054,False
6197,新疆,光伏,targeted_15y_price_contract,11.98347620666027,0.9889053847837795,760.29492989163,False
6199,新疆,光伏,targeted_15y_price_contract,11.782113835215569,1.9687469166789127,1539.511084891216,False
6214,新疆,光伏,targeted_15y_price_contract,9.127177521586418,0.0736341334408798,74.84668670542864,False
6215,新疆,光伏,targeted_15y_price_contract,11.361462324857712,0.11570257084118417,93.79800054405607,False
6219,新疆,光伏,targeted_15y_price_contract,9.548141732811928,0.034930187321298496,33.85106245361787,False
6224,新疆,光伏,targeted_15y_price_contract,11.77798792719841,0.29774670155790084,232.8736444930468,False
6230,新疆,光伏,targeted_15y_price_contract,11.66218377649784,0.08516118649151194,67.25749079526362,False
6247,新疆,光伏,targeted_15y_price_contract,11.253702566027641,0.5219114706578994,427.2085398219234,False
6251,新疆,光伏,targeted_15y_price_contract,11.9012700766325,0.03891666015467074,30.117236767141595,False
6253,新疆,光伏,targeted_15y_price_contract,9.127177521586418,0.0736341334408798,74.84668670542864,False
6259,新疆,光伏,targeted_15y_price_contract,11.659871712327003,0.5059542698656813,399.7201203367587,False
6261,新疆,光伏,targeted_15y_price_contract,13.041103407740593,0.04539175891101139,32.061018486175044,False
6263,新疆,光伏,targeted_15y_price_contract,13.014748468995094,0.040268944144854706,28.510470203069858,False
6268,新疆,光伏,targeted_15y_price_contract,9.183194115757942,0.2892948947259132,292.143683909029,False
6270,新疆,光伏,targeted_15y_price_contract,9.09056268632412,0.03737145053370076,38.12401970107215,False
6272,新疆,光伏,targeted_15y_price_contract,13.012025356292725,0.042923241609906154,30.389387704399486,False
6276,新疆,光伏,targeted_15y_price_contract,8.667111173272133,0.15005182501169773,160.80336738827785,False
6288,新疆,光伏,targeted_15y_price_contract,8.708976656198502,0.39358366447297616,420.10617297061435,False
6290,新疆,光伏,targeted_15y_price_contract,10.237989127635956,0.03298891212706894,29.85897057875822,False
6294,新疆,光伏,targeted_15y_price_contract,8.729689791798592,0.037171472660058255,39.5822138208324,False
6295,新疆,光伏,targeted_15y_price_contract,11.064190194010735,0.042202510564205355,35.142190212802376,False
6321,新疆,光伏,targeted_15y_price_contract,10.069009512662888,0.034202116294558424,31.476593755217163,False
6322,新疆,光伏,targeted_15y_price_contract,9.716978743672371,0.06590706288506475,62.73539842009774,False
6323,新疆,光伏,targeted_15y_price_contract,12.533297538757324,0.056720434386075644,41.69159748070576,False
6328,新疆,光伏,targeted_15y_price_contract,12.533297538757324,0.056720434386075644,41.69159748070576,False
6334,新疆,光伏,targeted_15y_price_contract,11.718923896551132,0.036407323112478705,28.61998362987299,False
6337,新疆,光伏,targeted_15y_price_contract,11.718923896551132,0.036407323112478705,28.61998362987299,False
6339,新疆,光伏,targeted_15y_price_contract,11.9012700766325,0.03891666015467074,30.117236767141595,False
6344,新疆,光伏,targeted_15y_price_contract,11.670130044221878,0.03891630769832036,30.721063230101766,False
6345,新疆,光伏,targeted_15y_price_contract,12.86432035267353,0.04020307696667912,28.791527047513195,False
6350,新疆,光伏,targeted_15y_price_contract,12.32178121805191,0.038799867281368694,29.02006621521601,False
6358,新疆,光伏,targeted_15y_price_contract,12.0053581148386,0.13288605288215702,101.97426017634338,False
6360,新疆,光伏,targeted_15y_price_contract,12.0053581148386,0.066443026393093,50.987130051348515,False
6361,新疆,光伏,targeted_15y_price_contract,8.918230757117271,0.034315309194229884,35.64376483560249,False
6362,新疆,光伏,targeted_15y_price_contract,11.532728523015976,0.528101058944949,421.7700534740105,False
6372,新疆,光伏,targeted_15y_price_contract,12.699226811528206,0.055547139168483736,40.30401920310237,False
6374,新疆,光伏,targeted_15y_price_contract,12.670174911618233,0.055951541159646956,40.68717474894614,False
6375,新疆,光伏,targeted_15y_price_contract,12.699226811528206,0.055547139168483736,40.30401920310237,False
6380,新疆,光伏,targeted_15y_price_contract,11.237552762031555,0.037741855607136034,30.997985348350316,False
6385,新疆,光伏,targeted_15y_price_contract,13.059154897928238,0.04221689430727503,29.81180424468466,False
6387,新疆,光伏,targeted_15y_price_contract,11.160264015197754,0.06520671380849676,53.81417458552855,False
6388,新疆,光伏,targeted_15y_price_contract,9.237523823976517,0.06836812504808308,68.68084327012765,False
6389,新疆,光伏,targeted_15y_price_contract,7.922698929905891,0.04627781321718404,54.470693725981235,False
6394,新疆,光伏,targeted_15y_price_contract,8.733948692679405,0.06919042571870444,73.58064506781157,False
6402,新疆,光伏,targeted_15y_price_contract,11.9012700766325,0.03891666015467074,30.117236767141595,False
6405,新疆,光伏,targeted_15y_price_contract,9.812918454408646,0.4076284988610975,383.8451818158008,False
6411,新疆,光伏,targeted_15y_price_contract,12.885365188121796,0.04213717085538084,30.15183775668619,False
6415,新疆,光伏,targeted_15y_price_contract,11.63431964814663,0.04735701631690783,37.498311062682596,False
6417,新疆,光伏,targeted_15y_price_contract,12.885365188121796,0.04213717085538084,30.15183775668619,False
6424,新疆,光伏,targeted_15y_price_contract,12.429056167602539,0.039562673871928904,29.321890740005433,False
6428,新疆,光伏,targeted_15y_price_contract,11.467849016189575,0.06452373214295604,51.832944412077346,False
6429,新疆,光伏,targeted_15y_price_contract,12.885365188121796,0.04213717085538084,30.15183775668619,False
6434,新疆,光伏,targeted_15y_price_contract,12.429056167602539,0.039562673871928904,29.321890740005433,False
6435,新疆,光伏,targeted_15y_price_contract,8.87573517858982,0.06690386914876413,69.95523036803202,False
6436,新疆,光伏,targeted_15y_price_contract,12.869764789938927,0.04811162024372823,34.43167982853202,False
6440,新疆,光伏,targeted_15y_price_contract,13.04121807217598,0.03909240154708549,27.624721484258735,False
6447,新疆,光伏,targeted_15y_price_contract,11.993659660220146,0.27290074481051113,209.67508297772454,False
6451,新疆,光伏,targeted_15y_price_contract,9.631968587636948,0.047663180446733164,45.957978638491326,False
6465,新疆,光伏,targeted_15y_price_contract,12.071760892868042,0.0881210365298623,67.26526252962239,False
6467,新疆,光伏,targeted_15y_price_contract,12.947106510400772,0.0621026798936976,44.20154214938883,False
6468,新疆,光伏,targeted_15y_price_contract,9.768765270709991,0.03493490678008238,33.0745363563014,False
6475,新疆,光伏,targeted_15y_price_contract,10.005326718091965,0.07658727302967656,70.73815654348543,False
6476,新疆,光伏,targeted_15y_price_contract,9.768765270709991,0.03493490678008238,33.0745363563014,False
6480,新疆,光伏,targeted_15y_price_contract,13.087763339281082,0.04437127650249978,31.23494081812227,False
6485,新疆,光伏,targeted_15y_price_contract,13.087763339281082,0.06655691472999295,46.85241121045996,False
6487,新疆,光伏,targeted_15y_price_contract,11.92034013569355,0.04124328125423938,31.874609379697567,False
6496,新疆,光伏,targeted_15y_price_contract,12.675635442137718,0.04197317272854736,30.52259645134326,False
6498,新疆,光伏,targeted_15y_price_contract,12.619469985365868,0.03916728885648163,28.59988357559221,False
6507,新疆,光伏,targeted_15y_price_contract,12.13968001306057,0.037178854516060206,28.214674632346508,False
6518,新疆,光伏,targeted_15y_price_contract,12.80417762696743,0.05452350781676998,39.23000643069736,False
6522,新疆,光伏,targeted_15y_price_contract,12.99127645790577,0.04939147804558251,35.02326446392314,False
6528,新疆,光伏,targeted_15y_price_contract,8.695887923240662,0.05823788239956857,62.324514234971815,False
6531,新疆,光伏,targeted_15y_price_contract,12.414778098464012,0.04110151535249352,30.49534239742629,False
6536,新疆,光伏,targeted_15y_price_contract,8.904771655797958,0.05831574721360825,60.91053739285832,False
6537,新疆,光伏,targeted_15y_price_contract,12.619469985365868,0.03916728885648163,28.59988357559221,False
6538,新疆,光伏,targeted_15y_price_contract,11.646130532026291,0.08132519860042647,64.34036476415251,False
6548,新疆,光伏,targeted_15y_price_contract,11.646130532026291,0.08132519860042647,64.34036476415251,False
6553,新疆,光伏,targeted_15y_price_contract,12.575643137097359,0.03861654387737129,28.290552090592904,False
6559,新疆,光伏,targeted_15y_price_contract,8.762355297803879,0.035389744421149755,37.44529028907466,False
6564,新疆,光伏,targeted_15y_price_contract,11.233464851975441,0.0643193043407103,52.743882288971676,False
6565,新疆,光伏,targeted_15y_price_contract,11.233465299010277,0.16723019816067397,137.1340941316637,False
6566,新疆,光伏,targeted_15y_price_contract,9.938140735030174,0.03517286397911024,32.6975219205232,False
6568,新疆,光伏,targeted_15y_price_contract,12.405583262443542,0.03804857337546393,28.25423713038048,False
6574,新疆,光伏,targeted_15y_price_contract,9.575647786259651,0.032284970543177666,31.213828725688792,False
6576,新疆,光伏,targeted_15y_price_contract,11.189674213528633,0.17002656040331698,139.97285235420557,False
6578,新疆,光伏,targeted_15y_price_contract,11.52471587061882,0.039351720303074676,31.45458438653248,False
6579,新疆,光伏,targeted_15y_price_contract,11.523600965738297,1.0735321610498032,858.2132495765975,False
6582,新疆,光伏,targeted_15y_price_contract,9.7133669257164,0.39117469121701814,372.8022056416459,False
6590,新疆,光伏,targeted_15y_price_contract,10.579390525817871,0.049911366280687444,43.64040921579055,False
6598,新疆,光伏,targeted_15y_price_contract,11.240235194563866,0.6369712927744944,521.943266772476,False
6602,新疆,光伏,targeted_15y_price_contract,10.891005769371986,0.045222379226832456,38.40584940704018,False
6607,新疆,光伏,targeted_15y_price_contract,11.718923673033714,0.12135774134937587,95.39994539815972,False
6609,新疆,光伏,targeted_15y_price_contract,9.938140958547592,0.4220743790895471,392.3702647636696,False
6616,新疆,光伏,targeted_15y_price_contract,11.75337329506874,0.04113656673291638,32.242440626921486,False
6619,新疆,光伏,targeted_15y_price_contract,12.619469985365868,0.03916728885648163,28.59988357559221,False
6625,新疆,光伏,targeted_15y_price_contract,11.75337329506874,0.1371218888951808,107.47480192158356,False
6628,新疆,光伏,targeted_15y_price_contract,11.656210944056511,0.11940943186918562,94.36821046497137,False
6633,新疆,光伏,targeted_15y_price_contract,12.619469985365868,0.03916728885648163,28.59988357559221,False
